Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000082433:M-619:scan:995	0.82	6	NoID
-0.0	mzspec:MSV000084314:MSV000088137:scan:20985	0.82	5	NoID
0.0	mzspec:MSV000086415:20942767:scan:923	0.8	5	NoID
-0.0	mzspec:MSV000088137:2039:scan:928	0.79	6	NoID
-0.0	mzspec:MSV000082433:516:scan:998	0.79	5	NoID
-0.0	mzspec:MSV000082433:M-485:scan:997	0.79	5	NoID
-0.0	mzspec:MSV000080629:18:scan:986	0.78	6	NoID
-0.0	mzspec:MSV000088137:2233:scan:936	0.78	5	NoID
-0.0	mzspec:MSV000082433:M-383:scan:982	0.78	5	NoID
-0.01	mzspec:MSV000084314:MSV000082433:scan:19283	0.78	5	NoID
0.0	mzspec:MSV000082433:M-019:scan:993	0.78	5	NoID
-0.0	mzspec:MSV000082433:M-435:scan:997	0.77	5	NoID
0.0	mzspec:MSV000086415:20906079:scan:920	0.77	5	NoID
-0.0	mzspec:MSV000088137:2132:scan:937	0.76	5	NoID
0.0	mzspec:MSV000082433:M-192:scan:973	0.76	5	NoID
-0.0	mzspec:MSV000083541:S3_blank_90EtOH_171006110553:scan:1050	0.76	5	NoID
-0.03	mzspec:MSV000083541:10mg:scan:1059	0.72	5	NoID
-0.0	mzspec:MSV000083541:S3_blank_90MeOH:scan:1053	0.72	5	NoID
0.05	mzspec:MSV000087739:Hyd_S_Metal_40320_0p05_3_Hyd20160m0p05uMM3_F2_146:scan:1628	0.7	5	NoID
