file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000088570:Lactobacillus_acidophilus_ATCC_832_T72_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_acidophilus_ATCC_832_T72_NoBileSalts:scan:1115	2	0.87	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Lactobacillus_acidophilus_ATCC_832_T72_NoBileSalts.mzML	MSV000088570/Lactobacillus_acidophilus_ATCC_832_T72_NoBileSalts.mzML	MSV000088570	Lactobacillus acidophilus ATCC 832	Lactobacillus acidophilus	1579	manual	Yes	No	No
mzspec:MSV000078646:agrc1b_140225151934	0.0	mzspec:MSV000078646:agrc1b_140225151934:scan:4392	2	0.87	6	MSV000078646	NoID	MSV000078646/ccms_peak/agrc1b_140225151934.mzXML	MSV000078646/agrc1b_140225151934.mzXML	MSV000078646	Staphylococcus aureus		1280	automatic	No	No	No
mzspec:MSV000088570:Lactobacillus_rhamnosus_ATCC_8530_T72_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_rhamnosus_ATCC_8530_T72_NoBileSalts:scan:1110	2	0.87	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Lactobacillus_rhamnosus_ATCC_8530_T72_NoBileSalts.mzML	MSV000088570/Lactobacillus_rhamnosus_ATCC_8530_T72_NoBileSalts.mzML	MSV000088570	Lactobacillus rhamnosus ATCC 8530	Lacticaseibacillus rhamnosus ATCC 8530	1088720	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_T72_BileSaltsAdded:scan:1117	2	0.87	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Lactobacillus_gasseri_MV-22_T72_BileSaltsAdded.mzML	MSV000088570/Lactobacillus_gasseri_MV-22_T72_BileSaltsAdded.mzML	MSV000088570	Lactobacillus gasseri MV-22		559301	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_Johnsonii_T72_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_Johnsonii_T72_NoBileSalts:scan:1114	2	0.87	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Lactobacillus_Johnsonii_T72_NoBileSalts.mzML	MSV000088570/Lactobacillus_Johnsonii_T72_NoBileSalts.mzML	MSV000088570	Lactobacillus Johnsonii	Lactobacillus johnsonii	33959	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_T72_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_T72_NoBileSalts:scan:1112	2	0.87	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Lactobacillus_gasseri_MV-22_T72_NoBileSalts.mzML	MSV000088570/Lactobacillus_gasseri_MV-22_T72_NoBileSalts.mzML	MSV000088570	Lactobacillus gasseri MV-22		559301	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_rhamnosus_ATCC_8530_20210802064329	0.0	mzspec:MSV000088570:Lactobacillus_rhamnosus_ATCC_8530_20210802064329:scan:1117	2	0.86	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_C_In_VITRO/Lactobacillus_rhamnosus_ATCC_8530_20210802064329.mzML	MSV000088570/Lactobacillus_rhamnosus_ATCC_8530_20210802064329.mzML	MSV000088570	Lactobacillus rhamnosus ATCC 8530	Lacticaseibacillus rhamnosus ATCC 8530	1088720	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_gasseri_ATCC_33323_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Lactobacillus_gasseri_ATCC_33323_T72_BileSaltsAdded:scan:1114	2	0.86	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Lactobacillus_gasseri_ATCC_33323_T72_BileSaltsAdded.mzML	MSV000088570/Lactobacillus_gasseri_ATCC_33323_T72_BileSaltsAdded.mzML	MSV000088570	Lactobacillus gasseri ATCC 33323	Lactobacillus gasseri ATCC 33323 = JCM 1131	324831	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_reuteri_CF48-3A_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Lactobacillus_reuteri_CF48-3A_T72_BileSaltsAdded:scan:1117	2	0.85	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Lactobacillus_reuteri_CF48-3A_T72_BileSaltsAdded.mzML	MSV000088570/Lactobacillus_reuteri_CF48-3A_T72_BileSaltsAdded.mzML	MSV000088570	Lactobacillus reuteri CF48-3A	Limosilactobacillus reuteri CF48-3A	525341	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_gasseri_ATCC_33323_20210802054840	0.0	mzspec:MSV000088570:Lactobacillus_gasseri_ATCC_33323_20210802054840:scan:1114	2	0.85	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_C_In_VITRO/Lactobacillus_gasseri_ATCC_33323_20210802054840.mzML	MSV000088570/Lactobacillus_gasseri_ATCC_33323_20210802054840.mzML	MSV000088570	Lactobacillus gasseri ATCC 33323	Lactobacillus gasseri ATCC 33323 = JCM 1131	324831	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_reuteri_CF48-3A_T72_NoBileSalts	-0.0	mzspec:MSV000088570:Lactobacillus_reuteri_CF48-3A_T72_NoBileSalts:scan:1118	2	0.84	6	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Lactobacillus_reuteri_CF48-3A_T72_NoBileSalts.mzML	MSV000088570/Lactobacillus_reuteri_CF48-3A_T72_NoBileSalts.mzML	MSV000088570	Lactobacillus reuteri CF48-3A	Limosilactobacillus reuteri CF48-3A	525341	automatic	Yes	No	No
mzspec:MSV000078646:clpp2a	0.0	mzspec:MSV000078646:clpp2a:scan:4675	2	0.8	6	MSV000078646	NoID	MSV000078646/ccms_peak/clpp2a.mzXML	MSV000078646/clpp2a.mzXML	MSV000078646	Staphylococcus aureus		1280	automatic	No	No	No
mzspec:MSV000088570:Lactobacillus_gasseri_ATCC_33323_T72_NoBileSalts	-0.0	mzspec:MSV000088570:Lactobacillus_gasseri_ATCC_33323_T72_NoBileSalts:scan:1120	2	0.77	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Lactobacillus_gasseri_ATCC_33323_T72_NoBileSalts.mzML	MSV000088570/Lactobacillus_gasseri_ATCC_33323_T72_NoBileSalts.mzML	MSV000088570	Lactobacillus gasseri ATCC 33323	Lactobacillus gasseri ATCC 33323 = JCM 1131	324831	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_acidophilus_ATCC_832_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Lactobacillus_acidophilus_ATCC_832_T72_BileSaltsAdded:scan:1114	2	0.77	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Lactobacillus_acidophilus_ATCC_832_T72_BileSaltsAdded.mzML	MSV000088570/Lactobacillus_acidophilus_ATCC_832_T72_BileSaltsAdded.mzML	MSV000088570	Lactobacillus acidophilus ATCC 832	Lactobacillus acidophilus	1579	manual	Yes	No	No
mzspec:MSV000088570:Lactobacillus_plantarum_ATCC_BAA793_T72_BileSaltsAdded	-0.0	mzspec:MSV000088570:Lactobacillus_plantarum_ATCC_BAA793_T72_BileSaltsAdded:scan:1127	2	0.76	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Lactobacillus_plantarum_ATCC_BAA793_T72_BileSaltsAdded.mzML	MSV000088570/Lactobacillus_plantarum_ATCC_BAA793_T72_BileSaltsAdded.mzML	MSV000088570	Lactobacillus plantarum ATCC BAA793	Lactiplantibacillus plantarum	1590	manual	Yes	No	No
mzspec:MSV000088570:Lactobacillus_Johnsonii_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Lactobacillus_Johnsonii_T72_BileSaltsAdded:scan:1124	2	0.76	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Lactobacillus_Johnsonii_T72_BileSaltsAdded.mzML	MSV000088570/Lactobacillus_Johnsonii_T72_BileSaltsAdded.mzML	MSV000088570	Lactobacillus Johnsonii	Lactobacillus johnsonii	33959	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_T00_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_T00_NoBileSalts:scan:1120	2	0.76	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Lactobacillus_gasseri_MV-22_T00_NoBileSalts.mzML	MSV000088570/Lactobacillus_gasseri_MV-22_T00_NoBileSalts.mzML	MSV000088570	Lactobacillus gasseri MV-22		559301	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_acidophilus_ATCC_832_T00_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_acidophilus_ATCC_832_T00_NoBileSalts:scan:1114	2	0.75	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Lactobacillus_acidophilus_ATCC_832_T00_NoBileSalts.mzML	MSV000088570/Lactobacillus_acidophilus_ATCC_832_T00_NoBileSalts.mzML	MSV000088570	Lactobacillus acidophilus ATCC 832	Lactobacillus acidophilus	1579	manual	Yes	No	No
mzspec:MSV000078646:clpp2b	0.0	mzspec:MSV000078646:clpp2b:scan:4266	2	0.74	6	MSV000078646	NoID	MSV000078646/ccms_peak/clpp2b.mzXML	MSV000078646/clpp2b.mzXML	MSV000078646	Staphylococcus aureus		1280	automatic	No	No	No
mzspec:MSV000088570:Lactobacillus_plantarum_ATCC_BAA793_T00_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_plantarum_ATCC_BAA793_T00_NoBileSalts:scan:1114	2	0.73	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Lactobacillus_plantarum_ATCC_BAA793_T00_NoBileSalts.mzML	MSV000088570/Lactobacillus_plantarum_ATCC_BAA793_T00_NoBileSalts.mzML	MSV000088570	Lactobacillus plantarum ATCC BAA793	Lactiplantibacillus plantarum	1590	manual	Yes	No	No
mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_20210802053743	0.0	mzspec:MSV000088570:Lactobacillus_gasseri_MV-22_20210802053743:scan:1117	2	0.73	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_C_In_VITRO/Lactobacillus_gasseri_MV-22_20210802053743.mzML	MSV000088570/Lactobacillus_gasseri_MV-22_20210802053743.mzML	MSV000088570	Lactobacillus gasseri MV-22		559301	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_reuteri_CF48-3A_20210802063230	-0.0	mzspec:MSV000088570:Lactobacillus_reuteri_CF48-3A_20210802063230:scan:1113	2	0.72	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_C_In_VITRO/Lactobacillus_reuteri_CF48-3A_20210802063230.mzML	MSV000088570/Lactobacillus_reuteri_CF48-3A_20210802063230.mzML	MSV000088570	Lactobacillus reuteri CF48-3A	Limosilactobacillus reuteri CF48-3A	525341	automatic	Yes	No	No
