Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.5.S.5F:scan:2357	0.89	13	NoID
-0.0	mzspec:MSV000083559:11713.6.S.6C:scan:2385	0.88	13	NoID
-0.0	mzspec:MSV000083559:11713.25.F.25B:scan:2312	0.88	12	NoID
0.0	mzspec:MSV000088640:6035144:scan:2524	0.86	13	NoID
-0.0	mzspec:MSV000083559:11713.8.O.8E:scan:2342	0.86	12	NoID
-0.0	mzspec:MSV000083559:11713.25.S.25A:scan:2342	0.86	12	NoID
-0.0	mzspec:MSV000083559:11713.25.S.25G:scan:2339	0.86	12	NoID
-0.0	mzspec:MSV000083559:11713.25.S.25B:scan:2355	0.86	12	NoID
0.0	mzspec:MSV000083475:7A9_8_8_song-53-s009-a04:scan:2526	0.85	12	NoID
-0.0	mzspec:MSV000083559:11713.18.F.18C:scan:2472	0.85	12	NoID
-0.0	mzspec:MSV000083559:11713.16.F.16E:scan:2343	0.85	12	NoID
0.0	mzspec:MSV000083475:7G8_8_68_jensen-43-s007-a03:scan:2485	0.85	11	NoID
-0.0	mzspec:MSV000083559:11713.6.S.6F:scan:2362	0.84	12	NoID
-0.0	mzspec:MSV000083559:11713.23.F.23C:scan:2407	0.84	12	NoID
0.0	mzspec:MSV000088640:6034767:scan:2509	0.84	12	NoID
-0.0	mzspec:MSV000083559:11713.10.S.10D:scan:2407	0.84	12	NoID
-0.0	mzspec:MSV000083559:11713.13.O.13E:scan:2368	0.84	11	NoID
0.0	mzspec:MSV000080905:P5_EMP_32:scan:2276	0.83	12	NoID
-0.0	mzspec:MSV000083559:11713.1.S.1G:scan:2321	0.83	12	NoID
-0.0	mzspec:MSV000083475:7D6_8_36_song-51-s017-a04:scan:2534	0.83	12	NoID
-0.0	mzspec:MSV000083559:11713.7.O.7B:scan:2349	0.82	12	NoID
0.0	mzspec:MSV000088640:6035094:scan:2506	0.82	12	NoID
-0.0	mzspec:MSV000083559:11713.22.S.22B:scan:2383	0.82	12	NoID
-0.0	mzspec:MSV000083559:11713.8.O.8F:scan:2352	0.82	12	NoID
-0.0	mzspec:MSV000083300:BP000098381_p:scan:2692	0.82	12	NoID
-0.0	mzspec:MSV000083300:BP000098416_p:scan:2710	0.82	11	NoID
-0.0	mzspec:MSV000083475:7A10_8_9_jensen-43-s009-a04:scan:2504	0.82	10	NoID
-0.0	mzspec:MSV000084314:MSV000083300:scan:145836	0.81	11	NoID
0.0	mzspec:MSV000088640:6035142:scan:2509	0.81	11	NoID
-0.0	mzspec:MSV000083300:BP000096961_p:scan:2681	0.81	11	NoID
-0.02	mzspec:MSV000083559:11713.1.S.1A:scan:2260	0.8	12	NoID
-0.0	mzspec:MSV000082433:138:scan:2483	0.8	11	NoID
-0.0	mzspec:MSV000083559:11713.4.S.4E:scan:2344	0.8	11	NoID
-0.0	mzspec:MSV000083300:BP000096959_p:scan:2691	0.8	11	NoID
-0.0	mzspec:MSV000083475:7D9_blank:scan:2524	0.8	11	NoID
0.0	mzspec:MSV000083475:7A1_8_1_thomas-19-s049-a02:scan:2522	0.8	11	NoID
0.0	mzspec:MSV000083475:7H5_8_76_song-52-s015-a04:scan:2503	0.8	11	NoID
-0.0	mzspec:MSV000084314:MSV000080905:scan:200758	0.8	11	NoID
-0.0	mzspec:MSV000084314:MSV000083475:scan:252412	0.8	10	NoID
0.0	mzspec:MSV000083475:7G12_8_71_song-51-s013-a04:scan:2531	0.8	10	NoID
-0.0	mzspec:MSV000083300:BP000096882_p:scan:2694	0.79	12	NoID
-0.0	mzspec:MSV000083300:BP000097074_p:scan:2690	0.79	11	NoID
-0.0	mzspec:MSV000082433:M-124:scan:2453	0.79	11	NoID
-0.0	mzspec:MSV000083300:BP000096911_p:scan:2695	0.79	11	NoID
-0.0	mzspec:MSV000083559:11713.18.S.18A:scan:2389	0.79	11	NoID
-0.0	mzspec:MSV000083300:BP000097139_p:scan:2643	0.79	11	NoID
-0.0	mzspec:MSV000082433:M-649:scan:2475	0.79	11	NoID
-0.02	mzspec:MSV000083559:11713.25.O.25E:scan:2358	0.79	11	NoID
-0.0	mzspec:MSV000080627:ONR_Stool_3:scan:2425	0.79	11	NoID
-0.0	mzspec:MSV000082433:M-551:scan:2481	0.79	11	NoID
-0.0	mzspec:MSV000083559:11713.7.S.7D:scan:2374	0.79	11	NoID
-0.0	mzspec:MSV000083559:11713.16.S.16D:scan:2368	0.79	10	NoID
-0.0	mzspec:MSV000083559:11713.6.S.6A:scan:2378	0.79	10	NoID
-0.0	mzspec:MSV000083300:BP000098358_p:scan:2702	0.79	10	NoID
-0.0	mzspec:MSV000083475:7E10_blank:scan:2518	0.79	9	NoID
-0.0	mzspec:MSV000082433:482:scan:2456	0.78	11	NoID
-0.0	mzspec:MSV000082433:M-298:scan:2479	0.78	11	NoID
-0.0	mzspec:MSV000082433:M-588:scan:2466	0.78	11	NoID
-0.0	mzspec:MSV000082433:166:scan:2471	0.78	11	NoID
-0.0	mzspec:MSV000082433:150:scan:2478	0.78	11	NoID
-0.01	mzspec:MSV000083559:11713.21.O.21F:scan:2344	0.78	11	NoID
-0.0	mzspec:MSV000082433:M-188:scan:2474	0.78	11	NoID
-0.0	mzspec:MSV000082433:M-316:scan:2458	0.78	11	NoID
-0.0	mzspec:MSV000082433:866:scan:2467	0.78	11	NoID
-0.0	mzspec:MSV000083559:11713.16.O.16E:scan:2317	0.78	10	NoID
0.0	mzspec:MSV000083475:7E9_8_49_song-53-s012-a04:scan:2514	0.78	10	NoID
0.0	mzspec:MSV000083475:7E5_8_45_song-53-s015-a04:scan:2536	0.78	10	NoID
-0.0	mzspec:MSV000083300:BP000098414_p:scan:2688	0.78	10	NoID
-0.0	mzspec:MSV000083559:11713.21.S.21E.P4:scan:2379	0.78	10	NoID
-0.0	mzspec:MSV000083475:7C2_blank:scan:2535	0.78	9	NoID
-0.0	mzspec:MSV000082433:130:scan:2488	0.77	11	NoID
-0.0	mzspec:MSV000082433:872:scan:2488	0.77	11	NoID
-0.0	mzspec:MSV000082433:control38:scan:2469	0.77	11	NoID
-0.02	mzspec:MSV000083559:11713.23.O.23D:scan:2309	0.77	11	NoID
-0.0	mzspec:MSV000082433:M-431:scan:2460	0.77	11	NoID
-0.0	mzspec:MSV000082433:M-172:scan:2465	0.77	11	NoID
-0.0	mzspec:MSV000083300:BP000096903_p:scan:2703	0.77	11	NoID
-0.0	mzspec:MSV000082433:930:scan:2479	0.77	11	NoID
-0.0	mzspec:MSV000082433:696:scan:2501	0.77	11	NoID
-0.0	mzspec:MSV000082433:868:scan:2485	0.77	11	NoID
0.0	mzspec:MSV000083475:7H8_8_78_song-52-s014-a04:scan:2529	0.77	10	NoID
0.0	mzspec:MSV000083541:Swab_Blank_03:scan:3146	0.77	10	NoID
0.0	mzspec:MSV000083475:7F3_8_54_jensen-43-s008-a04:scan:2532	0.77	10	NoID
-0.0	mzspec:MSV000083300:BP000096975_p:scan:2689	0.77	10	NoID
0.0	mzspec:MSV000088640:6034626:scan:2513	0.76	12	NoID
0.0	mzspec:MSV000088640:6035066:scan:2501	0.76	11	NoID
-0.0	mzspec:MSV000082433:M-192:scan:2498	0.76	11	NoID
-0.0	mzspec:MSV000082433:M-635:scan:2501	0.76	11	NoID
-0.0	mzspec:MSV000082433:66:scan:2488	0.76	11	NoID
-0.0	mzspec:MSV000082433:552:scan:2473	0.76	11	NoID
-0.0	mzspec:MSV000082433:578:scan:2473	0.76	11	NoID
-0.0	mzspec:MSV000082433:690:scan:2474	0.76	11	NoID
-0.0	mzspec:MSV000082433:228:scan:2491	0.76	11	NoID
-0.0	mzspec:MSV000082433:M-156:scan:2448	0.76	11	NoID
-0.0	mzspec:MSV000082433:870:scan:2457	0.76	11	NoID
0.0	mzspec:MSV000083475:7A8_8_7_song-52-s007-a04:scan:2555	0.76	10	NoID
-0.0	mzspec:MSV000083559:11713.8.F.8C:scan:2461	0.76	10	NoID
-0.0	mzspec:MSV000082433:634:scan:2502	0.76	10	NoID
-0.0	mzspec:MSV000083559:11713.23.F.23A:scan:2353	0.76	10	NoID
-0.0	mzspec:MSV000083475:7B1_8_11_song-51-s007-a04:scan:2513	0.76	9	NoID
0.0	mzspec:MSV000088640:6035096:scan:2501	0.75	11	NoID
