Delta Mass	USI	Cosine	Matching Peaks	Status
0.01	mzspec:MSV000080627:ONR_Stool_37:scan:2506	0.86	9	NoID
0.0	mzspec:MSV000080627:ONR_Stool_12:scan:2481	0.82	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_24:scan:2478	0.81	8	NoID
0.0	mzspec:MSV000080627:ONR_Stool_5:scan:2440	0.77	8	NoID
-0.0	mzspec:MSV000080627:ONR_Stool_1:scan:2460	0.76	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_28:scan:2451	0.76	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_30:scan:2445	0.73	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_11:scan:2442	0.73	6	NoID
0.0	mzspec:MSV000080627:ONR_Stool_3:scan:2447	0.72	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_21:scan:2467	0.72	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_32:scan:2467	0.72	6	NoID
0.01	mzspec:MSV000080627:ONR_Stool_15:scan:2469	0.72	5	NoID
0.01	mzspec:MSV000080627:ONR_Stool_19:scan:2442	0.71	6	NoID
