Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000082433:M-0029:scan:1445	0.86	10	NoID
0.0	mzspec:MSV000082433:234:scan:1432	0.85	9	NoID
0.0	mzspec:MSV000082433:870:scan:1423	0.84	9	NoID
0.0	mzspec:MSV000082433:M-377:scan:1426	0.83	9	NoID
0.0	mzspec:MSV000082433:M-651:scan:1454	0.83	9	NoID
0.0	mzspec:MSV000082433:M-188:scan:1412	0.83	9	NoID
0.0	mzspec:MSV000082433:628:scan:1431	0.83	9	NoID
0.0	mzspec:MSV000087087:5556895:scan:1279	0.83	9	NoID
0.0	mzspec:MSV000082433:690:scan:1422	0.82	9	NoID
0.0	mzspec:MSV000082433:696:scan:1452	0.82	9	NoID
0.0	mzspec:MSV000082433:M-172:scan:1457	0.82	9	NoID
0.0	mzspec:MSV000082433:M-007:scan:1449	0.81	9	NoID
0.0	mzspec:MSV000082433:72:scan:1425	0.81	8	NoID
0.0	mzspec:MSV000082433:M-547:scan:1449	0.8	9	NoID
0.0	mzspec:MSV000082433:M-425:scan:1427	0.8	9	NoID
0.0	mzspec:MSV000082433:M-015:scan:1434	0.8	9	NoID
0.0	mzspec:MSV000082433:550:scan:1427	0.8	9	NoID
0.0	mzspec:MSV000082433:M-661:scan:1448	0.8	9	NoID
0.0	mzspec:MSV000082433:M-423:scan:1439	0.79	9	NoID
0.0	mzspec:MSV000082433:M-156:scan:1415	0.79	9	NoID
0.0	mzspec:MSV000082433:M-487:scan:1444	0.79	9	NoID
0.0	mzspec:MSV000082433:582:scan:1428	0.79	9	NoID
0.0	mzspec:MSV000082433:M-164:scan:1444	0.79	9	NoID
0.0	mzspec:MSV000082433:M-613:scan:1439	0.78	8	NoID
0.0	mzspec:MSV000082433:M-076:scan:1415	0.77	9	NoID
0.0	mzspec:MSV000082433:178:scan:1435	0.76	8	NoID
0.04	mzspec:MSV000089313:14HM225:scan:1131	0.73	9	NoID
0.0	mzspec:MSV000082433:230:scan:1427	0.72	7	NoID
0.0	mzspec:MSV000082433:M-623:scan:1415	0.7	8	NoID
0.0	mzspec:MSV000082433:308:scan:1439	0.7	8	NoID
