Delta Mass	USI	Cosine	Matching Peaks	Status
0.04	mzspec:MSV000083559:11713.12.F.12E:scan:1311	0.94	6	NoID
-0.02	mzspec:MSV000082953:P2_B6:scan:2661	0.94	5	NoID
-0.03	mzspec:MSV000084314:MSV000082953:scan:10586	0.94	5	NoID
-0.02	mzspec:MSV000084219:11823.BVC.1578.10.10_BH12_01_36281:scan:557	0.91	6	NoID
-0.02	mzspec:MSV000083024:11823.BVC.1578.10.10_BH12_01_36281:scan:557	0.91	6	NoID
-0.02	mzspec:MSV000083462:11712.SUBJECT56.STOOL.1274:scan:624	0.91	5	NoID
0.01	mzspec:MSV000084314:MSV000081675:scan:1560	0.91	5	NoID
0.04	mzspec:MSV000083559:11713.13.F.13E:scan:1264	0.9	6	NoID
-0.02	mzspec:MSV000083024:11823.BVC.1612.10.10_RA4_01_36292:scan:497	0.9	5	NoID
-0.02	mzspec:MSV000084219:11823.BVC.1612.10.10_RA4_01_36292:scan:497	0.9	5	NoID
-0.02	mzspec:MSV000086428:PLT2_A1_GA1_01_59845:scan:985	0.89	5	NoID
-0.0	mzspec:MSV000084314:MSV000080574:scan:6988	0.89	5	NoID
-0.01	mzspec:MSV000089558:ME_C7-E18:scan:1148	0.88	5	NoID
-0.03	mzspec:MSV000084314:MSV000083462:scan:73030	0.85	5	NoID
-0.01	mzspec:MSV000085925:B1_9:scan:3564	0.85	5	NoID
-0.03	mzspec:MSV000083462:11712.SUBJECT18.STOOL.324:scan:1293	0.85	5	NoID
-0.04	mzspec:MSV000081171:Plate6_QC_GH12_01_11382:scan:1791	0.84	5	NoID
-0.02	mzspec:MSV000084900:G72441_1x_BA6_01_17274:scan:410	0.84	5	NoID
-0.02	mzspec:MSV000082074:G72441_1x_BA6_01_17274:scan:410	0.84	5	NoID
-0.02	mzspec:MSV000084734:G72441_1x_BA6_01_17274:scan:410	0.84	5	NoID
-0.02	mzspec:MSV000081669:G72441_1x_BA6_01_17274:scan:410	0.84	5	NoID
-0.02	mzspec:MSV000084101:G72441_1x_BA6_01_17274:scan:410	0.84	5	NoID
-0.02	mzspec:MSV000083010:G72441_1x_BA6_01_17274:scan:410	0.84	5	NoID
-0.02	mzspec:MSV000082820:G72441_1x_BA6_01_17274:scan:410	0.84	5	NoID
-0.02	mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:17655	0.84	5	NoID
-0.01	mzspec:MSV000084314:MSV000083073:scan:117252	0.84	5	NoID
-0.03	mzspec:MSV000083462:11712.SUBJECT18.STOOL.331:scan:1299	0.84	5	NoID
0.04	mzspec:MSV000083559:11713.25.F.25C:scan:1271	0.82	5	NoID
-0.04	mzspec:MSV000082960:Plate1_87_RC3_01_15878:scan:1968	0.8	5	NoID
-0.04	mzspec:MSV000082963:Plate1_87_RC3_01_15878:scan:1968	0.8	5	NoID
-0.03	mzspec:MSV000081171:Plate1_67592_GE10_01_10918:scan:1774	0.79	6	NoID
-0.04	mzspec:MSV000082960:Plate1_69_RA9_01_15858:scan:1892	0.79	5	NoID
-0.04	mzspec:MSV000082963:Plate1_69_RA9_01_15858:scan:1892	0.79	5	NoID
-0.04	mzspec:MSV000083559:11713.12.F.8.12A:scan:1419	0.78	5	NoID
-0.04	mzspec:MSV000084463:Blank No Injection_RA1_01_27466:scan:1838	0.77	5	NoID
0.02	mzspec:MSV000083098:GBMF18-01-10BM_2:scan:2247	0.77	5	NoID
-0.04	mzspec:MSV000080178:08_18_16_2:scan:2452	0.76	6	NoID
-0.04	mzspec:MSV000082960:Plate1_76_RB4_01_15866:scan:1878	0.76	5	NoID
-0.04	mzspec:MSV000082963:Plate1_76_RB4_01_15866:scan:1878	0.76	5	NoID
-0.05	mzspec:MSV000089558:ME_C3-B1:scan:1223	0.76	5	NoID
0.04	mzspec:MSV000088640:6034665:scan:1369	0.76	5	NoID
-0.03	mzspec:MSV000083559:11713.15.O.15H:scan:1416	0.75	5	NoID
-0.02	mzspec:MSV000081351:Solvent_Blank_10:scan:1590	0.74	6	NoID
-0.02	mzspec:MSV000083475:7B5_blank:scan:1783	0.74	5	NoID
-0.05	mzspec:MSV000083559:11713.19.F.19E:scan:851	0.74	5	NoID
-0.02	mzspec:MSV000083475:7G8_8_68_jensen-43-s007-a03:scan:1748	0.73	5	NoID
0.02	mzspec:MSV000083098:GBMF18-01-7BM_2:scan:2068	0.72	5	NoID
-0.04	mzspec:MSV000082960:Plate1_84_RB12_01_15874:scan:1618	0.72	5	NoID
-0.04	mzspec:MSV000082963:Plate1_84_RB12_01_15874:scan:1618	0.72	5	NoID
-0.04	mzspec:MSV000079697:group2_P2_C2:scan:1982	0.71	5	NoID
-0.0	mzspec:MSV000083541:Swab_compatability_study_20190426_sirius:scan:76833	0.71	5	NoID
-0.02	mzspec:MSV000083475:7E6_8_46_song-52-s013-a04:scan:1787	0.71	5	NoID
-0.02	mzspec:MSV000083475:7C7_8_27_song-53-s004-a04:scan:1769	0.7	5	NoID
-0.02	mzspec:MSV000081582:9F7_RF7_01_14062:scan:2451	0.7	5	NoID
