USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010003102	CCMSLIB00010003102	0.88	7	Suspect related to Uvaol (predicted molecular formula: C30H48O2) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010003000	CCMSLIB00010003000	0.79	7	Suspect related to Ursolic acid methyl ester (predicted molecular formula: unknown) with delta m/z 12.0 (putative explanation: formaldehyde adduct|methylation and reduction|unspecified; atomic difference: 1C|1C|1C)	[M-C2H4O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009920466	CCMSLIB00009920466	0.78	7	Suspect related to (1R,3aS,9bS,11aR)-7-hydroxy-1-[(2R,4E)-6-hydroxy-6-methylhept-4-en-2-yl]-3a,6,6,9b,11a-pentamethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-4-one (predicted molecular formula: C23H44N4O4) with delta m/z -16.031 (putative explanation: Leu/Ile->Pro substitution; atomic difference: -1C,-4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932885	CCMSLIB00009932885	0.76	7	Suspect related to 18.beta.-Glycyrrhetinic acid (predicted molecular formula: C29H44O3) with delta m/z -30.01 (putative explanation: Decarboxylation|Demethoxylation|Proline oxidation to pyrrolidinone|Ser->Gly substitution|Thr->Ala substitution; atomic difference: -1C,-2H,-1O|-1C,-2H,-1O|-1C,-2H,-1O|-1C,-2H,-1O|-1C,-2H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998782	CCMSLIB00009998782	0.76	7	Suspect related to Spectral Match to Sumaresinolic acid from NIST14 (predicted molecular formula: C29H44O3) with delta m/z -32.018 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009943243	CCMSLIB00009943243	0.76	6	Suspect related to Betulinic acid (predicted molecular formula: C30H48O2) with delta m/z -15.995 (putative explanation: Ser->Ala substitution|Tyr->Phe substitution|reduction; atomic difference: -1O|-1O|-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009923926	CCMSLIB00009923926	0.75	6	Suspect related to (6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-6,10,14,18-tetraene-2,3,22,23-tetrol (predicted molecular formula: C30H50O3) with delta m/z -20.026 (putative explanation: Formation of five membered aromatic heterocycle; atomic difference: -4H,-1O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009945027	CCMSLIB00009945027	0.74	7	Suspect related to Corosolic acid (predicted molecular formula: C26H48O3S) with delta m/z -32.018 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951795	CCMSLIB00009951795	0.74	7	Suspect related to Lupenone (predicted molecular formula: C26H48O3S) with delta m/z 15.958 (putative explanation: Leu/Ile->Glu substitution|Val->Asp substitution|Demethylation+carboxylation; atomic difference: -1C,-4H,2O|-1C,-4H,2O|2O,-1C,-4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947332	CCMSLIB00009947332	0.74	7	Suspect related to Erythrodiol (predicted molecular formula: C30H46O) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951747	CCMSLIB00009951747	0.74	7	Suspect related to Lupenone (predicted molecular formula: C30H46O) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009943174	CCMSLIB00009943174	0.74	6	Suspect related to Betulin (predicted molecular formula: C30H48O2) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995917	CCMSLIB00009995917	0.73	6	Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: C26H46O4) with delta m/z 70.078 (putative explanation: Labeling transglutaminase substrate on glutamine side chain|unspecified; atomic difference: 5C,10H|5C,10H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989769	CCMSLIB00009989769	0.73	6	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C26H46O4) with delta m/z 126.104 (putative explanation: octanoyl; atomic difference: 8C,14H,1O)	[M-H2O+H]+	1
