Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000083320:99753:scan:1130	0.86	5	NoID
0.0	mzspec:MSV000084314:MSV000083320:scan:2010	0.84	5	NoID
0.0	mzspec:MSV000083320:BLANK2_2C:scan:1132	0.83	5	NoID
0.0	mzspec:MSV000083320:99512:scan:1135	0.82	5	NoID
0.0	mzspec:MSV000083320:99520:scan:1136	0.81	5	NoID
0.04	mzspec:MSV000084591:RA12_RA12_01_49065:scan:107	0.8	5	NoID
0.0	mzspec:MSV000083320:99709:scan:1139	0.8	5	NoID
0.0	mzspec:MSV000083320:99568:scan:1137	0.8	5	NoID
0.04	mzspec:MSV000084900:RA12_RA12_01_49065:scan:107	0.8	5	NoID
0.0	mzspec:MSV000083320:99559:scan:1133	0.79	5	NoID
0.0	mzspec:MSV000083320:99308:scan:694	0.78	6	NoID
0.0	mzspec:MSV000083320:99702:scan:652	0.74	6	NoID
0.0	mzspec:MSV000083320:99338:scan:680	0.74	6	NoID
0.0	mzspec:MSV000083320:99402:scan:486	0.74	6	NoID
0.0	mzspec:MSV000083320:99378:scan:595	0.74	5	NoID
0.0	mzspec:MSV000084314:MSV000079697:scan:3541	0.73	5	NoID
0.0	mzspec:MSV000079697:group1_P2_C6:scan:623	0.72	5	NoID
0.0	mzspec:MSV000079709:group1_P2_C6:scan:623	0.72	5	NoID
0.0	mzspec:MSV000079697:group2_P1_D6:scan:457	0.71	6	NoID
0.0	mzspec:MSV000079718:group2_P1_D6:scan:457	0.71	6	NoID
0.0	mzspec:MSV000083320:99345:scan:707	0.71	5	NoID
0.0	mzspec:MSV000079697:group1_P2_A7:scan:654	0.71	5	NoID
0.0	mzspec:MSV000079710:group1_P2_A7:scan:654	0.71	5	NoID
0.0	mzspec:MSV000079697:group4_P2_A3:scan:591	0.7	6	NoID
0.0	mzspec:MSV000079714:group4_P2_A3:scan:591	0.7	6	NoID
0.0	mzspec:MSV000083320:99405:scan:692	0.7	5	NoID
