Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000082433:M-471:scan:2553	0.85	12	NoID
0.01	mzspec:MSV000082433:M-172:scan:2523	0.84	11	NoID
0.0	mzspec:MSV000082433:548:scan:2555	0.83	11	NoID
0.01	mzspec:MSV000082433:M-365:scan:2544	0.81	11	NoID
0.01	mzspec:MSV000082433:184:scan:2535	0.79	10	NoID
-0.0	mzspec:MSV000084314:MSV000082433:scan:118083	0.78	11	NoID
0.01	mzspec:MSV000082433:M-437:scan:2536	0.76	11	NoID
0.0	mzspec:MSV000082433:74:scan:2547	0.76	10	NoID
0.01	mzspec:MSV000082433:M-188:scan:2532	0.75	10	NoID
0.01	mzspec:MSV000082433:634:scan:2555	0.75	10	NoID
0.0	mzspec:MSV000082433:868:scan:2544	0.75	10	NoID
0.0	mzspec:MSV000082433:866:scan:2525	0.75	10	NoID
0.0	mzspec:MSV000082331:C2_Mango_Mango1:scan:6454	0.74	11	NoID
-0.0	mzspec:MSV000082433:196:scan:2555	0.74	10	NoID
0.01	mzspec:MSV000082433:226:scan:2531	0.72	10	NoID
0.01	mzspec:MSV000082433:692:scan:2549	0.72	10	NoID
-0.0	mzspec:MSV000082433:M-300:scan:2517	0.71	10	NoID
0.0	mzspec:MSV000082433:M-363:scan:2551	0.71	10	NoID
-0.03	mzspec:MSV000082433:M-669:scan:2700	0.71	9	NoID
0.01	mzspec:MSV000082433:M-661:scan:2554	0.7	10	NoID
0.0	mzspec:MSV000082433:M-475:scan:2540	0.7	10	NoID
