Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000089540:J10_Ctrl:scan:1048	0.97	5	NoID
-0.0	mzspec:MSV000089540:F8_NPS:scan:1180	0.97	5	NoID
-0.0	mzspec:MSV000089540:Blk_2_20220520041028:scan:1087	0.96	5	NoID
-0.0	mzspec:MSV000089540:Blk_2_20220520073941:scan:1106	0.96	5	NoID
-0.0	mzspec:MSV000089540:Blk_2:scan:1036	0.96	5	NoID
-0.0	mzspec:MSV000089540:D4_NPS:scan:1134	0.96	5	NoID
-0.0	mzspec:MSV000089540:J7_NPS:scan:1087	0.96	5	NoID
-0.0	mzspec:MSV000089540:A4_NPS:scan:1142	0.96	5	NoID
-0.0	mzspec:MSV000089540:Blk_1:scan:1125	0.96	5	NoID
-0.0	mzspec:MSV000089540:E4_NPS:scan:1060	0.96	5	NoID
-0.0	mzspec:MSV000089540:Blk_2_20220518103929:scan:1016	0.96	5	NoID
-0.0	mzspec:MSV000089540:G7_NPS:scan:1218	0.95	5	NoID
-0.0	mzspec:MSV000089540:I2_NPS:scan:957	0.94	5	NoID
-0.0	mzspec:MSV000089540:J6_NPS:scan:1229	0.94	5	NoID
0.0	mzspec:MSV000086208:20180126_vjw839_Metabolomics_XBridge1_WS-04_soak:scan:2012	0.93	5	NoID
0.0	mzspec:MSV000086221:20180126_vjw839_Metabolomics_XBridge1_WS-04_soak:scan:2012	0.93	5	NoID
0.0	mzspec:MSV000082433:228:scan:584	0.93	5	NoID
0.0	mzspec:MSV000085944:skin_10_720_OF:scan:372	0.92	5	NoID
0.01	mzspec:MSV000081097:GNPS_Aspergillus_wentii_4:scan:16016	0.9	5	NoID
0.0	mzspec:MSV000086209:20160906_pgk965_SloanSurfaceProject_Metabolomics_2-6:scan:938	0.89	5	NoID
0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab19_Blank_Pos_MS2_rep1:scan:2442	0.88	5	NoID
0.0	mzspec:MSV000087692:DOM_Interlab-LCMS_Lab19_Blank_Pos_MS2_rep1:scan:2442	0.88	5	NoID
-0.01	mzspec:MSV000081097:GNPS_Aspergillus_aculeatus_3:scan:6987	0.87	5	NoID
0.0	mzspec:MSV000083559:11713.15.S.15A:scan:478	0.85	5	NoID
0.0	mzspec:MSV000086209:20160906_pgk965_SloanSurfaceProject_Metabolomics_5-18:scan:1142	0.85	5	NoID
0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab19_QC_Pos_MS2_rep1:scan:2399	0.84	5	NoID
0.0	mzspec:MSV000087692:DOM_Interlab-LCMS_Lab19_QC_Pos_MS2_rep1:scan:2399	0.84	5	NoID
-0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab018_M_Pos_MS2_rep3:scan:1500	0.83	5	NoID
-0.0	mzspec:MSV000087995:DOM_Interlab-LCMS_Lab018_A15M_Pos_MS2_rep1:scan:1529	0.83	5	NoID
-0.0	mzspec:MSV000087995:DOM_Interlab-LCMS_Lab018_M_Pos_MS2_rep3:scan:1500	0.83	5	NoID
-0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab018_A15M_Pos_MS2_rep1:scan:1529	0.83	5	NoID
-0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab018_A15M_Pos_MS2_rep3:scan:1502	0.82	5	NoID
-0.0	mzspec:MSV000087995:DOM_Interlab-LCMS_Lab018_M_Pos_MS2_rep1:scan:1523	0.82	5	NoID
-0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab018_M_Pos_MS2_rep1:scan:1523	0.82	5	NoID
