Delta Mass	USI	Cosine	Matching Peaks	Status
-0.02	mzspec:MSV000084322:Plate8_60676_Skin_GB11_01_27348:scan:1527	0.93	5	NoID
0.03	mzspec:MSV000082953:P3_C12:scan:441	0.89	5	NoID
0.03	mzspec:MSV000082953:blank_swab_start2:scan:509	0.89	5	NoID
0.03	mzspec:MSV000082953:P4_C1:scan:616	0.89	5	NoID
0.03	mzspec:MSV000082953:P2_C3:scan:516	0.89	5	NoID
0.03	mzspec:MSV000082433:M-198:scan:621	0.88	5	NoID
0.03	mzspec:MSV000082953:P3_C6:scan:602	0.87	5	NoID
-0.01	mzspec:MSV000082953:P2_D9:scan:390	0.87	5	NoID
0.0	mzspec:MSV000079706:group3_P1_G10:scan:600	0.86	5	NoID
0.0	mzspec:MSV000079706:group3_P1_G6:scan:604	0.86	5	NoID
0.0	mzspec:MSV000079697:group3_P1_G10:scan:600	0.86	5	NoID
0.0	mzspec:MSV000088137:mars00095:scan:526	0.86	5	NoID
0.0	mzspec:MSV000079697:group3_P1_G6:scan:604	0.86	5	NoID
-0.0	mzspec:MSV000088137:mars00084:scan:516	0.85	5	NoID
-0.01	mzspec:MSV000082433:132:scan:622	0.85	5	NoID
-0.01	mzspec:MSV000087087:5556670:scan:551	0.85	5	NoID
-0.0	mzspec:MSV000088137:mars00031:scan:519	0.85	5	NoID
0.0	mzspec:MSV000079706:group3_P1_F8:scan:609	0.85	5	NoID
0.0	mzspec:MSV000079697:group3_P1_F8:scan:609	0.85	5	NoID
-0.0	mzspec:MSV000088137:mars00029:scan:528	0.84	5	NoID
0.03	mzspec:MSV000082433:M-444:scan:644	0.84	5	NoID
-0.01	mzspec:MSV000082433:M-559:scan:615	0.84	5	NoID
-0.01	mzspec:MSV000082433:M-613:scan:611	0.84	5	NoID
-0.01	mzspec:MSV000082433:M-653:scan:651	0.84	5	NoID
-0.01	mzspec:MSV000082433:134:scan:618	0.84	5	NoID
-0.01	mzspec:MSV000082433:70:scan:626	0.84	5	NoID
-0.02	mzspec:MSV000084322:Plate1_43360_Skin_GE3_01_26261:scan:1463	0.83	5	NoID
0.0	mzspec:MSV000088137:mars00118:scan:539	0.83	5	NoID
-0.01	mzspec:MSV000082433:M-298:scan:601	0.83	5	NoID
-0.0	mzspec:MSV000088137:mars00041:scan:528	0.83	5	NoID
-0.01	mzspec:MSV000082433:454:scan:616	0.83	5	NoID
-0.01	mzspec:MSV000082433:630:scan:610	0.83	5	NoID
-0.01	mzspec:MSV000087087:5556669:scan:529	0.83	5	NoID
-0.01	mzspec:MSV000082433:138:scan:570	0.82	5	NoID
-0.01	mzspec:MSV000082433:504:scan:613	0.82	5	NoID
-0.0	mzspec:MSV000088137:mars00044:scan:529	0.82	5	NoID
0.04	mzspec:MSV000087087:5556787:scan:523	0.82	5	NoID
0.0	mzspec:MSV000083559:11713.Swab.Ctrl.2:scan:545	0.82	5	NoID
-0.01	mzspec:MSV000082433:M-665:scan:616	0.81	5	NoID
0.05	mzspec:MSV000088640:6035117:scan:584	0.81	5	NoID
-0.01	mzspec:MSV000082433:486:scan:620	0.81	5	NoID
0.04	mzspec:MSV000088137:mars00064:scan:533	0.8	5	NoID
-0.01	mzspec:MSV000082433:M-876:scan:611	0.8	5	NoID
-0.01	mzspec:MSV000082433:930:scan:606	0.79	5	NoID
-0.01	mzspec:MSV000082433:162:scan:590	0.79	5	NoID
-0.01	mzspec:MSV000082433:M-651:scan:655	0.79	5	NoID
-0.01	mzspec:MSV000082433:M-437:scan:605	0.79	5	NoID
0.0	mzspec:MSV000083300:BP000096922_n:scan:925	0.78	5	NoID
-0.01	mzspec:MSV000082433:M-671:scan:589	0.78	5	NoID
0.0	mzspec:MSV000083300:BP000096842_n:scan:865	0.78	5	NoID
0.0	mzspec:MSV000083300:BP000096986_n:scan:879	0.78	5	NoID
-0.01	mzspec:MSV000082433:M-661:scan:600	0.77	5	NoID
-0.02	mzspec:MSV000082432:3E10__ V6_ LJaw_ D1H8_ W5_BE10_01_11258:scan:1447	0.76	5	NoID
0.0	mzspec:MSV000082433:M-617:scan:488	0.75	5	NoID
-0.02	mzspec:MSV000082674:RA1_BLANK_RA1_01_371:scan:804	0.75	5	NoID
-0.02	mzspec:MSV000082432:7C9_ V4_ RF_ D14H24_ W7_BC9_01_11729:scan:1424	0.72	5	NoID
