file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000084701:Sa_8uL_BE7_01_17035	0.0	mzspec:MSV000084701:Sa_8uL_BE7_01_17035:scan:1366	1	0.86	6	MSV000084701	NoID	MSV000084701/ccms_peak/2018_10_05_CaSa_Post_XAD16_mzXML/Sa_8uL_BE7_01_17035.mzML	MSV000084701/Sa_8uL_BE7_01_17035.mzML	MSV000084701	Bacteria		2	automatic	No	No	No
mzspec:MSV000084680:MeOH_10_RD4_01_13888	0.0	mzspec:MSV000084680:MeOH_10_RD4_01_13888:scan:1720	1	0.85	6	MSV000084680	NoID	MSV000084680/ccms_peak/mzXML/MeOH_10_RD4_01_13888.mzML	MSV000084680/MeOH_10_RD4_01_13888.mzML	MSV000084680	Bacteria		2	automatic	No	No	No
mzspec:MSV000084673:MeOH_01_RD4_01_13714	0.0	mzspec:MSV000084673:MeOH_01_RD4_01_13714:scan:1514	1	0.85	5	MSV000084673	NoID	MSV000084673/ccms_peak/mzXML/MeOH_01_RD4_01_13714.mzML	MSV000084673/MeOH_01_RD4_01_13714.mzML	MSV000084673	Bacteria		2	automatic	No	No	No
mzspec:MSV000083578:StdMix_02_RA3_01_21293	0.0	mzspec:MSV000083578:StdMix_02_RA3_01_21293:scan:1128	1	0.85	5	MSV000083578	NoID	MSV000083578/ccms_peak/20190307_EAFIT_ALL_mzXML/StdMix_02_RA3_01_21293.mzML	MSV000083578/StdMix_02_RA3_01_21293.mzML	MSV000083578	Bacillus subtilis EA-CB0015	Bacillus subtilis	1423	maual	No	No	No
mzspec:MSV000083849:DETS_E_GB1_01_23070	-0.0	mzspec:MSV000083849:DETS_E_GB1_01_23070:scan:1395	1	0.85	5	MSV000083849	NoID	MSV000083849/ccms_peak/20190519_GHANA_mzXML/DETS_E_GB1_01_23070.mzML	MSV000083849/DETS_E_GB1_01_23070.mzML	MSV000083849	Streptomyces sp. DE2E	Streptomyces sp.	1931	maual	No	No	No
mzspec:MSV000084701:MeOH_15_RA1_01_17123	0.0	mzspec:MSV000084701:MeOH_15_RA1_01_17123:scan:1730	1	0.85	5	MSV000084701	NoID	MSV000084701/ccms_peak/2018_10_05_CaSa_Post_XAD16_mzXML/MeOH_15_RA1_01_17123.mzML	MSV000084701/MeOH_15_RA1_01_17123.mzML	MSV000084701	Bacteria		2	automatic	No	No	No
mzspec:MSV000083578:MeOH_10_RA1_01_21322	0.0	mzspec:MSV000083578:MeOH_10_RA1_01_21322:scan:1124	1	0.85	5	MSV000083578	NoID	MSV000083578/ccms_peak/20190307_EAFIT_ALL_mzXML/MeOH_10_RA1_01_21322.mzML	MSV000083578/MeOH_10_RA1_01_21322.mzML	MSV000083578	Bacillus subtilis EA-CB0015	Bacillus subtilis	1423	maual	No	No	No
mzspec:MSV000086109:BB4_BB4_01_57063	0.02	mzspec:MSV000086109:BB4_BB4_01_57063:scan:1272	1	0.85	5	MSV000086109	NoID	MSV000086109/ccms_peak/DATA_mzXML/BB4_BB4_01_57063.mzML	MSV000086109/BB4_BB4_01_57063.mzML	MSV000086109	Cyanobacteria		1117	automatic	No	No	No
mzspec:MSV000084701:MeOH_10_RA1_01_17067	0.0	mzspec:MSV000084701:MeOH_10_RA1_01_17067:scan:1730	1	0.84	6	MSV000084701	NoID	MSV000084701/ccms_peak/2018_10_05_CaSa_Post_XAD16_mzXML/MeOH_10_RA1_01_17067.mzML	MSV000084701/MeOH_10_RA1_01_17067.mzML	MSV000084701	Bacteria		2	automatic	No	No	No
mzspec:MSV000080116:681-m_P1-A-1_01_36264	-0.0	mzspec:MSV000080116:681-m_P1-A-1_01_36264:scan:452	1	0.84	5	MSV000080116	NoID	MSV000080116/updates/2016-09-21_dfloros_547f5137/peak/mzXMLs/Mono/681-m_P1-A-1_01_36264.mzXML	MSV000080116/681-m_P1-A-1_01_36264.mzXML	MSV000080116	Actinomycetes	Actinomycetia	1760	automatic	No	No	No
