Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000088137:2256:scan:771	0.79	7	NoID
0.0	mzspec:MSV000086415:21001519:scan:764	0.79	6	NoID
0.0	mzspec:MSV000088137:2055:scan:769	0.78	7	NoID
0.0	mzspec:MSV000086415:20339740:scan:752	0.78	6	NoID
0.0	mzspec:MSV000086415:10203224:scan:755	0.77	6	NoID
0.0	mzspec:MSV000086415:11455792:scan:771	0.76	6	NoID
0.0	mzspec:MSV000086415:20348895:scan:764	0.76	6	NoID
0.0	mzspec:MSV000086415:20907534:scan:749	0.74	6	NoID
0.0	mzspec:MSV000086415:50302266_rerun:scan:762	0.73	6	NoID
0.0	mzspec:MSV000086415:20124619:scan:759	0.72	6	NoID
0.0	mzspec:MSV000086415:11200645:scan:758	0.72	6	NoID
-0.0	mzspec:MSV000086415:50302978_rerun:scan:751	0.71	6	NoID
0.0	mzspec:MSV000086415:2899847:scan:745	0.7	6	NoID
