Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample37:scan:5634	1.0	6	NoID
0.0	mzspec:MSV000089313:QC_Mix_01:scan:186	1.0	6	NoID
0.0	mzspec:MSV000089313:Blank_01_no_inj:scan:364	1.0	6	NoID
-0.04	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_QCmix_POS_MS2_rep1:scan:5760	1.0	6	NoID
0.0	mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A5M_POS_MS2_rep3:scan:4310	1.0	6	NoID
0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A_POS_MS2_rep1:scan:3674	1.0	6	NoID
-0.04	mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_QCmix_POS_MS2_rep1:scan:5760	1.0	6	NoID
0.0	mzspec:MSV000089540:A10_NPS:scan:1514	1.0	6	NoID
-0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_MIX7_19_36_2:scan:9264	1.0	6	NoID
0.0	mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A15M_POS_MS2_rep2:scan:4472	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_MIX7_19_36_5:scan:8364	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample41:scan:6230	1.0	6	NoID
0.0	mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A15M_POS_MS2_rep1:scan:3513	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample27:scan:7440	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_MIX7_19_36_3:scan:6218	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample07:scan:5810	1.0	6	NoID
-0.04	mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_Water_POS_MS2_20210813185651:scan:1581	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample05:scan:6141	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample41 (2):scan:9881	1.0	6	NoID
-0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample13:scan:9011	1.0	6	NoID
0.0	mzspec:MSV000089313:Blank_02_no_inj:scan:3362	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample30:scan:7707	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample20:scan:8714	1.0	6	NoID
-0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample19:scan:8110	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample48:scan:6118	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample38:scan:6021	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample01:scan:6602	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample12:scan:7526	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample31:scan:7438	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample35:scan:7585	1.0	6	NoID
-0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_MIX7_19_36_7:scan:7779	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample47:scan:7516	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_MIX7_19_36_1:scan:8252	1.0	6	NoID
0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A5M_POS_MS2_rep3:scan:4310	1.0	6	NoID
0.0	mzspec:MSV000082891:20170406_10431116_Metabolomics_Sample14:scan:6129	1.0	6	NoID
0.0	mzspec:MSV000088040:Enterococcus_faecalis_V583_CO-1:scan:1111	1.0	6	NoID
