Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000082953:P2_D7:scan:2219	0.89	6	NoID
0.0	mzspec:MSV000082953:MzMine_Export_MS2Filtered_forGNPS:scan:16000	0.89	6	NoID
0.0	mzspec:MSV000082953:P2_D5:scan:1759	0.87	6	NoID
0.0	mzspec:MSV000084314:MSV000082953:scan:1634	0.87	6	NoID
0.0	mzspec:MSV000082953:P4_A11:scan:1854	0.86	6	NoID
0.0	mzspec:MSV000082953:P2_B9:scan:1786	0.84	5	NoID
0.0	mzspec:MSV000084314:MSV000087364:scan:8990	0.84	5	NoID
0.0	mzspec:MSV000083798:P25_B8_H10_Out:scan:1211	0.83	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N3:scan:2352	0.83	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N7:scan:2340	0.83	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N17:scan:2243	0.83	5	NoID
0.0	mzspec:MSV000086063:NP1-OT2-YPG-0201_43:scan:1659	0.82	6	NoID
0.0	mzspec:MSV000086064:NP1-OT2-YPG-0201_43:scan:1659	0.82	6	NoID
0.0	mzspec:MSV000086064:Bacillus stratosphericus_Bacillus firmicutes_NP6-IN2-AIA-0201_41:scan:1565	0.82	5	NoID
-0.0	mzspec:MSV000088821:A_jap_EDDS-19R5:scan:1833	0.82	5	NoID
0.0	mzspec:MSV000082953:P5_C3:scan:1777	0.82	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N8:scan:2456	0.82	5	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517191435:scan:1221	0.82	5	NoID
0.0	mzspec:MSV000083798:P25_C6_Ct2_Out:scan:1217	0.82	5	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517174418:scan:1217	0.82	5	NoID
0.0	mzspec:MSV000083798:P25_A12_H6_Out:scan:1205	0.82	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N19:scan:2161	0.82	5	NoID
0.0	mzspec:MSV000086063:NP6-IN2-AIA-0201_41:scan:1565	0.82	5	NoID
0.0	mzspec:MSV000086064:NP6-ST2-YEME-02-1_44:scan:1714	0.82	5	NoID
0.0	mzspec:MSV000086063:NP6-ST2-YEME-02-1_44:scan:1714	0.82	5	NoID
0.0	mzspec:MSV000082953:P4_C2:scan:1871	0.81	6	NoID
0.0	mzspec:MSV000083798:P25_A4_H2_Out:scan:1208	0.81	5	NoID
0.0	mzspec:MSV000083798:P25_C5_Ct2_In:scan:1222	0.81	5	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517192257:scan:1215	0.81	5	NoID
0.0	mzspec:MSV000087364:MSU001_N1:scan:2334	0.81	5	NoID
0.0	mzspec:MSV000087364:MSU001_N12:scan:2305	0.81	5	NoID
0.0	mzspec:MSV000082953:P2_B2:scan:1787	0.8	6	NoID
0.0	mzspec:MSV000082953:P5_A7:scan:1943	0.8	5	NoID
0.0	mzspec:MSV000083798:P25_A8_H4_Out:scan:1146	0.8	5	NoID
-0.01	mzspec:MSV000084314:MSV000083798:scan:619	0.8	5	NoID
-0.0	mzspec:MSV000089313:14HM530:scan:1124	0.8	5	NoID
0.0	mzspec:MSV000087364:MSU001_N13:scan:2212	0.8	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N15:scan:2298	0.8	5	NoID
-0.0	mzspec:MSV000084951:Blank1:scan:3360	0.8	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N11:scan:2286	0.8	5	NoID
0.0	mzspec:MSV000087364:MSU001_N14:scan:2158	0.8	5	NoID
0.0	mzspec:MSV000087364:MSU001_N16:scan:2234	0.8	5	NoID
0.0	mzspec:MSV000083798:P25_A10_H5_Out:scan:1146	0.8	5	NoID
0.0	mzspec:MSV000083798:P25_C8_Ct3_Out:scan:1233	0.8	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N18:scan:2292	0.79	5	NoID
0.0	mzspec:MSV000087364:MSU001_N9:scan:2364	0.78	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N2:scan:2347	0.78	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N4:scan:2354	0.78	5	NoID
0.0	mzspec:MSV000087364:MSU001_N6:scan:2512	0.75	5	NoID
-0.0	mzspec:MSV000089313:14HM454:scan:1137	0.74	5	NoID
0.0	mzspec:MSV000087364:MSU001_N5:scan:2378	0.74	5	NoID
-0.0	mzspec:MSV000089313:14HM364:scan:1147	0.73	5	NoID
-0.0	mzspec:MSV000089313:14HM571:scan:1125	0.71	5	NoID
-0.0	mzspec:MSV000087364:MSU001_N10:scan:2407	0.7	5	NoID
