Delta Mass	USI	Cosine	Matching Peaks	Status
0.04	mzspec:MSV000084314:MSV000083559:scan:63995	0.93	9	NoID
0.0	mzspec:MSV000083559:11713.24.O.24A:scan:1849	0.92	10	NoID
0.04	mzspec:MSV000083559:11713.4.O.4A:scan:1621	0.92	9	NoID
0.0	mzspec:MSV000087728:VGF153_H08_pos:scan:2011	0.9	9	NoID
0.0	mzspec:MSV000083541:S2_50EtOH_171006195630:scan:2210	0.9	9	NoID
0.0	mzspec:MSV000082608:81736:scan:2234	0.9	9	NoID
0.0	mzspec:MSV000083475:1907_EMPv2_INN_GNPS:scan:757	0.9	9	NoID
0.0	mzspec:MSV000083475:1907_EMPv2_INN_GNPS_derep_format:scan:757	0.9	9	NoID
0.0	mzspec:MSV000080628:bedding_20161114:scan:2130	0.89	9	NoID
0.0	mzspec:MSV000083559:11713.5.S.5E.P5:scan:1625	0.89	9	NoID
0.0	mzspec:MSV000082433:M-176:scan:2178	0.89	9	NoID
0.0	mzspec:MSV000082629:17NAVY24_V2_20170929:scan:2154	0.89	9	NoID
0.0	mzspec:MSV000083559:11713.8.F.8A:scan:1669	0.88	9	NoID
0.0	mzspec:MSV000083475:7F7_8_57_jensen-43-s011-a04:scan:1696	0.88	9	NoID
0.0	mzspec:MSV000083559:11713.25.S.25D:scan:1612	0.88	9	NoID
0.0	mzspec:MSV000080629:89:scan:2112	0.88	9	NoID
0.0	mzspec:MSV000082629:17NAVY24_V2_20171001:scan:2164	0.88	9	NoID
0.0	mzspec:MSV000083559:11713.23.S.23C:scan:1603	0.88	9	NoID
0.0	mzspec:MSV000083559:11713.1.C.1D:scan:1629	0.88	9	NoID
0.0	mzspec:MSV000083475:1907_EMPv2_SIRIUS:scan:1696	0.88	9	NoID
0.0	mzspec:MSV000083559:11713.9.S.9B:scan:1701	0.88	9	NoID
0.0	mzspec:MSV000082629:16NAVY13_V2_20161009_180702134755:scan:2172	0.88	9	NoID
