Delta Mass	USI	Cosine	Matching Peaks	Status
-0.02	mzspec:MSV000081351:38744:scan:2600	0.88	9	NoID
0.02	mzspec:MSV000081351:38797:scan:2683	0.85	8	NoID
0.02	mzspec:MSV000079773:D06_Swab_2013_016_10_C:scan:2325	0.8	7	NoID
0.0	mzspec:MSV000083541:20mg:scan:2189	0.79	7	NoID
-0.02	mzspec:MSV000087728:VGF154_A09_pos:scan:3132	0.78	8	NoID
-0.02	mzspec:MSV000087728:VGF154_A09_features_ms2_pos:scan:233	0.78	8	NoID
-0.05	mzspec:MSV000084314:MSV000083083:scan:410817	0.77	6	NoID
0.03	mzspec:MSV000088087:5852917:scan:2129	0.76	8	NoID
0.02	mzspec:MSV000089061:Soil_f2_5_52_pos:scan:3741	0.75	8	NoID
0.02	mzspec:MSV000089061:Soil_f2_5_56_pos:scan:3089	0.75	7	NoID
-0.04	mzspec:MSV000081351:38877:scan:2789	0.75	6	NoID
0.02	mzspec:MSV000079888:Corn02_control_A07:scan:2383	0.75	6	NoID
0.02	mzspec:MSV000083106:rime5941_181101_Cotton_JEN2_faeces_2_1ul:scan:9145	0.74	7	NoID
0.02	mzspec:MSV000081351:38743:scan:2617	0.74	7	NoID
0.03	mzspec:MSV000084314:MSV000079888:scan:4950	0.74	6	NoID
-0.05	mzspec:MSV000084314:MSV000083647:scan:220275	0.74	6	NoID
0.05	mzspec:MSV000081981:000022124_RH10_01_3934:scan:2253	0.73	8	NoID
0.05	mzspec:MSV000080673:000022124_RH10_01_3934:scan:2253	0.73	8	NoID
0.02	mzspec:MSV000081463:J_1_top_soil_2_Y_C5_170812145509:scan:4036	0.73	6	NoID
0.02	mzspec:MSV000079888:Corn10_Bsubt_D11:scan:2370	0.73	6	NoID
-0.05	mzspec:MSV000084314:MSV000083002:scan:158264	0.73	6	NoID
0.02	mzspec:MSV000087997:BmvATCC17616_LB_SPE_24_Tri_1_P1-B-7_01_3876:scan:4453	0.73	5	NoID
0.02	mzspec:MSV000087997:BmvCF2_LB_SPE_24_1_P1-B-3_01_3835:scan:4571	0.73	5	NoID
-0.05	mzspec:MSV000083647:00077E83B3:scan:2739	0.72	6	NoID
-0.01	mzspec:MSV000083073:94180:scan:2442	0.72	6	NoID
-0.04	mzspec:MSV000083320:99837:scan:2878	0.72	6	NoID
0.02	mzspec:MSV000082944:target_GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE:scan:769	0.72	6	NoID
0.03	mzspec:MSV000083073:ONR_Primary_Northwestern_Rat_Stool_Sirius:scan:34166	0.72	6	NoID
0.02	mzspec:MSV000089210:target_GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE:scan:769	0.72	6	NoID
-0.0	mzspec:MSV000082813:A15_85_05:scan:1548	0.71	7	NoID
-0.0	mzspec:MSV000082480:A15_85_05:scan:1548	0.71	7	NoID
-0.0	mzspec:MSV000082972:A15_85_05:scan:1548	0.71	7	NoID
0.02	mzspec:MSV000083055:GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE:scan:769	0.71	6	NoID
-0.05	mzspec:MSV000083083:00077E7C66:scan:2745	0.71	6	NoID
0.02	mzspec:MSV000079888:Corn10_Bsubt_D08:scan:2393	0.71	6	NoID
-0.05	mzspec:MSV000083647:00077E7C66:scan:2745	0.71	6	NoID
-0.05	mzspec:MSV000083083:00077E83B3:scan:2739	0.71	6	NoID
0.02	mzspec:MSV000082944:GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE:scan:769	0.71	6	NoID
0.02	mzspec:MSV000080554:G9_RG9_01_8046:scan:769	0.71	6	NoID
0.02	mzspec:MSV000087997:BmvCF2_LB_EA_48_2_P1-B-2_01_3834:scan:4582	0.71	5	NoID
-0.05	mzspec:MSV000083073:94128:scan:2752	0.7	7	NoID
0.02	mzspec:MSV000081351:39138:scan:2606	0.7	7	NoID
0.0	mzspec:MSV000082973:A35_140_16:scan:1573	0.7	7	NoID
-0.05	mzspec:MSV000083073:94188:scan:2771	0.7	6	NoID
0.03	mzspec:MSV000082869:94788_R-A9:scan:1793	0.7	6	NoID
