Delta Mass	USI	Cosine	Matching Peaks	Status
0.04	mzspec:MSV000083475:1907_EMPv2_SIRIUS:scan:2401	0.83	7	NoID
0.04	mzspec:MSV000083475:7E7_8_47_song-52-s001-a04:scan:2401	0.83	7	NoID
-0.0	mzspec:MSV000084314:MSV000081463:scan:19480	0.82	8	NoID
0.04	mzspec:MSV000088741:QLTMS2_3:scan:30474	0.82	8	NoID
-0.0	mzspec:MSV000081463:J4_1_Seed_3_G_A11:scan:4226	0.82	8	NoID
0.0	mzspec:MSV000083320:99818:scan:3173	0.81	9	NoID
-0.0	mzspec:MSV000081463:J1_1_Seed_3_G_B6:scan:4234	0.81	8	NoID
-0.0	mzspec:MSV000081463:J1_1_Placenta_3_G_B5:scan:4538	0.8	8	NoID
-0.0	mzspec:MSV000083320:99510:scan:3161	0.8	8	NoID
-0.0	mzspec:MSV000082331:B2_swab_blank_swab_blank:scan:6020	0.79	8	NoID
0.04	mzspec:MSV000083559:11713.12.S.12E:scan:1788	0.79	8	NoID
-0.0	mzspec:MSV000081463:J4_1_Placenta_3_G_A10:scan:4197	0.79	8	NoID
-0.0	mzspec:MSV000081463:J1_1_Endocarp_3_G_B2:scan:4094	0.79	7	NoID
-0.0	mzspec:MSV000081463:J1_1_Skin_3_G_A12:scan:4143	0.79	7	NoID
0.04	mzspec:MSV000082630:18NAVY30_5_plasma:scan:2825	0.79	6	NoID
-0.0	mzspec:MSV000083320:99562:scan:3167	0.78	9	NoID
0.04	mzspec:MSV000082048:15_67:scan:2472	0.78	8	NoID
0.0	mzspec:MSV000083320:99704:scan:3185	0.78	8	NoID
-0.0	mzspec:MSV000082331:C2_Mango_Mango1:scan:6003	0.78	8	NoID
0.04	mzspec:MSV000083475:7E6_8_46_song-52-s013-a04:scan:2451	0.78	7	NoID
0.04	mzspec:MSV000080905:P4_EMP_51:scan:1754	0.78	7	NoID
0.04	mzspec:MSV000083559:11713.19.S.19G:scan:1831	0.78	7	NoID
0.04	mzspec:MSV000082048:1_78:scan:2951	0.78	6	NoID
-0.0	mzspec:MSV000082433:296:scan:2479	0.78	6	NoID
0.04	mzspec:MSV000084945:J2315_EA_48_noTMP_P1-A-2_01_5910:scan:5569	0.78	5	NoID
0.0	mzspec:MSV000083320:99682:scan:3197	0.77	8	NoID
0.04	mzspec:MSV000082048:3_68:scan:2420	0.77	8	NoID
0.04	mzspec:MSV000082048:5_66:scan:2403	0.77	7	NoID
0.0	mzspec:MSV000081463:J4_1_Locular_Tissue_3_G_A8:scan:4289	0.77	7	NoID
-0.0	mzspec:MSV000081463:J1_1_Core_3_G_B4:scan:4138	0.77	7	NoID
