Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.22.F.22A:scan:2355	0.98	15	NoID
-0.0	mzspec:MSV000082953:blank_swab_mid_180918151601:scan:3585	0.96	14	NoID
-0.0	mzspec:MSV000082433:M-192:scan:2493	0.96	13	NoID
-0.0	mzspec:MSV000083559:11713.10.S.10C:scan:2377	0.95	13	NoID
-0.0	mzspec:MSV000083559:11713.23.O.23B:scan:2435	0.95	13	NoID
-0.0	mzspec:MSV000082953:blank_swab_start2:scan:3587	0.95	12	NoID
-0.0	mzspec:MSV000082433:M-441:scan:2502	0.94	13	NoID
-0.0	mzspec:MSV000082331:D2_swab_blank:scan:6158	0.94	13	NoID
-0.0	mzspec:MSV000082433:M-469:scan:2474	0.94	13	NoID
0.0	mzspec:MSV000082953:P3_C7:scan:3544	0.94	12	NoID
-0.0	mzspec:MSV000083559:11713.1.S.1H:scan:2395	0.93	13	NoID
0.0	mzspec:MSV000082331:C6_Hand_swab_Peach_Peach2:scan:6594	0.93	13	NoID
-0.0	mzspec:MSV000083559:11713.11.S.11B:scan:2373	0.93	13	NoID
-0.0	mzspec:MSV000082433:M-435:scan:2497	0.93	12	NoID
-0.0	mzspec:MSV000082433:934:scan:2479	0.93	12	NoID
-0.0	mzspec:MSV000083559:11713.22.S.22D:scan:2422	0.92	13	NoID
-0.0	mzspec:MSV000083559:11713.7.F.7A:scan:2445	0.92	13	NoID
-0.0	mzspec:MSV000083559:11713.25.O.25B:scan:2381	0.92	13	NoID
-0.0	mzspec:MSV000083559:11713.8.S.8A:scan:2413	0.92	12	NoID
-0.0	mzspec:MSV000083559:11713.12.O.12A:scan:2310	0.92	12	NoID
-0.0	mzspec:MSV000083559:11713.19.S.19F:scan:2394	0.92	12	NoID
-0.0	mzspec:MSV000083559:11713.10.S.10G:scan:2389	0.92	12	NoID
-0.0	mzspec:MSV000083559:11713.10.O.10B:scan:2385	0.92	12	NoID
-0.0	mzspec:MSV000083559:11713.7.S.7C:scan:2406	0.92	12	NoID
0.0	mzspec:MSV000082953:P1_D6:scan:3578	0.91	13	NoID
-0.0	mzspec:MSV000082433:M-627:scan:2495	0.91	13	NoID
0.01	mzspec:MSV000083559:11713.10.O.10D:scan:2364	0.91	13	NoID
-0.0	mzspec:MSV000082433:872:scan:2486	0.91	12	NoID
0.0	mzspec:MSV000082953:P3_D4:scan:3575	0.91	12	NoID
-0.0	mzspec:MSV000082433:M-553:scan:2483	0.91	12	NoID
-0.0	mzspec:MSV000083559:11713.24.S.24D:scan:2306	0.91	12	NoID
-0.0	mzspec:MSV000082433:M-431:scan:2452	0.91	12	NoID
0.0	mzspec:MSV000082331:C5_Hand_swab_pre_Peach_Peach2:scan:6360	0.91	12	NoID
-0.0	mzspec:MSV000083559:11713.12.O.12C:scan:2333	0.91	12	NoID
-0.0	mzspec:MSV000083559:11713.15.S.15B:scan:2409	0.91	11	NoID
-0.0	mzspec:MSV000083559:11713.18.S.18A.WYH6:scan:2386	0.91	11	NoID
-0.0	mzspec:MSV000083559:11713.12.S.12F:scan:2384	0.91	11	NoID
-0.0	mzspec:MSV000082331:C1_Peach_Peach2:scan:6540	0.9	13	NoID
0.01	mzspec:MSV000082433:M-076:scan:2462	0.9	12	NoID
-0.0	mzspec:MSV000082433:200:scan:2459	0.9	12	NoID
0.0	mzspec:MSV000082953:P1_D5:scan:3590	0.9	12	NoID
-0.0	mzspec:MSV000082331:B3_Apple_Apple1:scan:8096	0.9	12	NoID
0.01	mzspec:MSV000082433:M-443:scan:2487	0.9	11	NoID
0.01	mzspec:MSV000083559:11713.15.F.15G.P2:scan:2398	0.9	11	NoID
-0.0	mzspec:MSV000083320:BLANK4_4B:scan:3313	0.89	12	NoID
-0.0	mzspec:MSV000083320:99372:scan:3292	0.89	12	NoID
0.0	mzspec:MSV000082433:116:scan:2491	0.89	12	NoID
-0.0	mzspec:MSV000082433:M-359:scan:2502	0.89	12	NoID
-0.0	mzspec:MSV000080627:ONR_Stool_4:scan:2425	0.89	12	NoID
-0.0	mzspec:MSV000083559:11713.25.O.25E:scan:2391	0.89	11	NoID
-0.0	mzspec:MSV000083559:11713.16.O.16C:scan:2367	0.89	11	NoID
-0.0	mzspec:MSV000082953:P4_C4:scan:3584	0.89	11	NoID
0.0	mzspec:MSV000082953:P3_C10:scan:3569	0.89	11	NoID
-0.0	mzspec:MSV000082433:M-876:scan:2448	0.89	11	NoID
0.0	mzspec:MSV000082331:B2_swab_blank_swab_blank:scan:6195	0.88	12	NoID
-0.0	mzspec:MSV000082331:C2_Mango_Mango1:scan:6188	0.88	12	NoID
-0.0	mzspec:MSV000082433:488:scan:2477	0.88	12	NoID
-0.0	mzspec:MSV000082433:M-615:scan:2517	0.88	11	NoID
0.0	mzspec:MSV000082953:P1_D1:scan:3586	0.88	11	NoID
0.0	mzspec:MSV000082331:C10_Hand_swab_Mango:scan:6169	0.88	11	NoID
-0.0	mzspec:MSV000083559:11713.19.O.19D:scan:2327	0.87	13	NoID
0.0	mzspec:MSV000083320:99559:scan:3282	0.87	12	NoID
0.0	mzspec:MSV000082331:E3_Bell_pepper:scan:5673	0.87	12	NoID
-0.0	mzspec:MSV000083559:11713.14.S.14A:scan:2406	0.87	12	NoID
0.0	mzspec:MSV000082433:M-559:scan:2462	0.87	12	NoID
-0.0	mzspec:MSV000083559:11713.25.O.25C:scan:2312	0.87	12	NoID
0.0	mzspec:MSV000082433:M-379:scan:2457	0.87	11	NoID
-0.0	mzspec:MSV000083320:99670:scan:3279	0.87	11	NoID
0.0	mzspec:MSV000087948:CMI_YC1_05ul:scan:2529	0.87	11	NoID
-0.0	mzspec:MSV000083559:11713.2.O.2E:scan:2376	0.87	10	NoID
-0.0	mzspec:MSV000082433:178:scan:2469	0.86	12	NoID
0.0	mzspec:MSV000087948:CMI_YB3_05ul:scan:2545	0.86	12	NoID
0.0	mzspec:MSV000083320:99571:scan:3286	0.86	12	NoID
-0.0	mzspec:MSV000083320:99725:scan:3272	0.86	11	NoID
0.0	mzspec:MSV000083320:99347:scan:3281	0.86	11	NoID
-0.0	mzspec:MSV000082433:M-473:scan:2480	0.86	11	NoID
-0.0	mzspec:MSV000080627:ONR_Stool_30:scan:2415	0.86	11	NoID
0.0	mzspec:MSV000082331:D10_Hand_swab_Tomato:scan:6802	0.86	11	NoID
0.0	mzspec:MSV000083320:99622:scan:3294	0.86	11	NoID
-0.0	mzspec:MSV000083320:99709:scan:3289	0.86	11	NoID
-0.0	mzspec:MSV000083559:11713.5.F.5B:scan:2440	0.86	11	NoID
0.0	mzspec:MSV000082953:P5_A12:scan:3567	0.86	10	NoID
-0.0	mzspec:MSV000084314:MSV000083320:scan:135368	0.86	10	NoID
-0.0	mzspec:MSV000082433:M-492:scan:2451	0.85	12	NoID
-0.0	mzspec:MSV000080627:ONR_Stool_10:scan:2429	0.85	12	NoID
-0.0	mzspec:MSV000083320:99563:scan:3276	0.85	12	NoID
-0.0	mzspec:MSV000082433:M-463:scan:2506	0.85	11	NoID
0.0	mzspec:MSV000082953:P5_D12:scan:3550	0.85	11	NoID
-0.0	mzspec:MSV000083320:99323:scan:3302	0.85	11	NoID
-0.0	mzspec:MSV000083320:99357:scan:3282	0.85	11	NoID
-0.0	mzspec:MSV000082433:M-547:scan:2496	0.85	11	NoID
0.0	mzspec:MSV000083320:99524:scan:3288	0.85	11	NoID
0.0	mzspec:MSV000082953:P1_D12:scan:3595	0.85	11	NoID
0.0	mzspec:MSV000082331:D3_Tomato:scan:6148	0.85	11	NoID
0.0	mzspec:MSV000082953:P2_D12:scan:3579	0.85	11	NoID
0.0	mzspec:MSV000082953:P3_B2:scan:3604	0.85	11	NoID
0.0	mzspec:MSV000083559:11713.9.O.9B:scan:2342	0.85	11	NoID
0.0	mzspec:MSV000083559:11713.16.S.16F:scan:2375	0.85	11	NoID
-0.0	mzspec:MSV000083320:99707:scan:3247	0.85	11	NoID
-0.0	mzspec:MSV000083320:99306:scan:3293	0.85	11	NoID
0.0	mzspec:MSV000083320:99558:scan:3272	0.85	11	NoID
-0.0	mzspec:MSV000084314:MSV000082953:scan:16128	0.85	10	NoID
-0.0	mzspec:MSV000082953:blank_swab_mid_180919095718:scan:3538	0.85	10	NoID
0.0	mzspec:MSV000082953:P3_D12:scan:3573	0.85	10	NoID
-0.0	mzspec:MSV000083320:99629:scan:3312	0.85	10	NoID
-0.0	mzspec:MSV000083320:99354:scan:3279	0.85	10	NoID
0.0	mzspec:MSV000082953:blank_swab_mid_180918084856:scan:3585	0.84	11	NoID
0.0	mzspec:MSV000083320:99602:scan:3311	0.84	11	NoID
-0.0	mzspec:MSV000082433:M-361:scan:2464	0.84	11	NoID
-0.0	mzspec:MSV000082433:M-636:scan:2465	0.84	11	NoID
0.0	mzspec:MSV000083320:99569:scan:3285	0.84	11	NoID
0.0	mzspec:MSV000082433:M-619:scan:2465	0.84	11	NoID
-0.0	mzspec:MSV000083320:99708:scan:3318	0.84	11	NoID
0.0	mzspec:MSV000083320:99500:scan:3278	0.84	11	NoID
0.01	mzspec:MSV000082433:M-208:scan:2497	0.84	11	NoID
-0.0	mzspec:MSV000082433:M-451:scan:2590	0.84	11	NoID
-0.0	mzspec:MSV000084314:MSV000080627:scan:38356	0.84	11	NoID
0.0	mzspec:MSV000083320:BLANK2_2C:scan:3282	0.84	11	NoID
-0.0	mzspec:MSV000082433:M-491:scan:2494	0.84	11	NoID
-0.0	mzspec:MSV000083320:99445:scan:3244	0.84	11	NoID
-0.0	mzspec:MSV000082433:186:scan:2491	0.84	11	NoID
0.0	mzspec:MSV000083320:99453:scan:3278	0.84	11	NoID
-0.0	mzspec:MSV000083559:11713.24.S.24A:scan:2317	0.84	11	NoID
0.0	mzspec:MSV000087948:CMI_YB2_05ul:scan:2517	0.84	10	NoID
0.0	mzspec:MSV000083320:99451:scan:3273	0.84	10	NoID
0.0	mzspec:MSV000083320:99446:scan:3271	0.84	10	NoID
-0.0	mzspec:MSV000082433:634:scan:2494	0.83	12	NoID
-0.0	mzspec:MSV000082433:698:scan:2474	0.83	12	NoID
