USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932406	CCMSLIB00009932406	0.98	8	Suspect related to 16-Hydroxyhexadecanoic acid (predicted molecular formula: unknown) with delta m/z 101.12 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988986	CCMSLIB00009988986	0.93	7	Suspect related to Spectral Match to 3-Hydroxyoctadecanoic Acid from NIST14 (predicted molecular formula: C22H45NO2) with delta m/z 55.079 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978610	CCMSLIB00009978610	0.93	7	Suspect related to Palmitelaidic acid (predicted molecular formula: C22H45NO2) with delta m/z 101.12 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136708	CCMSLIB00003136708	0.92	6	Spectral Match to 13-Docosenamide, (Z)- from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010006924	CCMSLIB00010006924	0.91	7	Suspect related to trans-13-Octadecenoic acid (predicted molecular formula: C22H43NO) with delta m/z 55.079 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989941	CCMSLIB00009989941	0.91	8	Suspect related to Spectral Match to 9-Octadecenamide, (Z)- from NIST14 (predicted molecular formula: unknown) with delta m/z 73.089 (putative explanation: unspecified; atomic difference: 4C,11H,1N)	[M-NH3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996229	CCMSLIB00009996229	0.91	8	Suspect related to Spectral Match to Myristoleic acid from NIST14 (predicted molecular formula: C22H43NO) with delta m/z 111.14 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009982523	CCMSLIB00009982523	0.9	7	Suspect related to Spectral Match to (.+/-.)-5,6-Dihydroxy-8Z,11Z,14Z-eicosatrienoic acid from NIST14 (predicted molecular formula: C22H43NO) with delta m/z -0.912 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139394	CCMSLIB00003139394	0.89	6	Spectral Match to 13-Docosenamide, (Z)- from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009921792	CCMSLIB00009921792	0.89	7	Suspect related to (2R,6R)-2-methyl-6-undecylpiperidine (predicted molecular formula: C22H43NO) with delta m/z 84.058 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
