USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006684337	CCMSLIB00006684337	1.0	6	PHENYLACETYL-GLUTAMINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006680039	CCMSLIB00006680039	1.0	6	PHENYLACETYL-GLUTAMINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00002316426	CCMSLIB00002316426	0.99	6	phenylacetylglutamine	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122439	CCMSLIB00006122439	0.99	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002467	CCMSLIB00010002467	0.99	6	Suspect related to Tyr-Lys (predicted molecular formula: C10H20N2O4S) with delta m/z -45.057 (putative explanation: nan (reverse); atomic difference: -2C,-7H,-1N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489484	CCMSLIB00005489484	0.99	6	phenylacetylglutamine [IIN-based: Match]	[M+NH4]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122434	CCMSLIB00006122434	0.98	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122436	CCMSLIB00006122436	0.98	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122437	CCMSLIB00006122437	0.97	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122432	CCMSLIB00006122432	0.97	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122448	CCMSLIB00006122448	0.97	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122450	CCMSLIB00006122450	0.96	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122446	CCMSLIB00006122446	0.95	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006684880	CCMSLIB00006684880	0.93	5	PHENYLACETYL-GLUTAMINE	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122449	CCMSLIB00006122449	0.93	6	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122454	CCMSLIB00006122454	0.92	5	Phenyl-Ac-Gln-OH - 30.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122455	CCMSLIB00006122455	0.91	5	Phenyl-Ac-Gln-OH - 30.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122452	CCMSLIB00006122452	0.91	5	Phenyl-Ac-Gln-OH - 30.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122453	CCMSLIB00006122453	0.91	5	Phenyl-Ac-Gln-OH - 30.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122451	CCMSLIB00006122451	0.91	5	Phenyl-Ac-Gln-OH - 30.0 eV	Unknown	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006122447	CCMSLIB00006122447	0.89	5	Phenyl-Ac-Gln-OH - 40.0 eV	Unknown	1
