Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000080627:ONR_Stool_13:scan:1932	0.84	10	NoID
-0.0	mzspec:MSV000083559:11713.1.O.1E:scan:1667	0.83	10	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_24:scan:1895	0.81	10	NoID
-0.01	mzspec:MSV000083559:11713.25.O.25G:scan:1643	0.8	10	NoID
-0.0	mzspec:MSV000080905:P4_EMP_44:scan:1603	0.8	9	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_6:scan:1878	0.8	9	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_2:scan:1849	0.78	9	NoID
-0.01	mzspec:MSV000083559:11713.19.O.19A:scan:1568	0.78	9	NoID
0.0	mzspec:MSV000083559:11713.3.S.3C:scan:1465	0.77	9	NoID
-0.01	mzspec:MSV000083559:11713.23.F.23A:scan:1543	0.77	9	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_23:scan:1869	0.77	9	NoID
0.0	mzspec:MSV000083559:11713.4.F.4C:scan:1521	0.77	9	NoID
-0.01	mzspec:MSV000083559:11713.18.O.18C:scan:1505	0.77	9	NoID
-0.0	mzspec:MSV000083559:11713.10.F.10A:scan:1428	0.77	8	NoID
-0.01	mzspec:MSV000083559:11713.2.O.2B:scan:1393	0.77	8	NoID
-0.01	mzspec:MSV000083559:11713.16.F.16D:scan:1581	0.76	9	NoID
0.0	mzspec:MSV000083559:11713.11.S.11E:scan:1516	0.76	9	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_21:scan:1735	0.76	9	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_29:scan:1814	0.76	9	NoID
0.0	mzspec:MSV000083559:11713.15.F.15H:scan:1502	0.76	8	NoID
-0.01	mzspec:MSV000083559:11713.22.S.22B:scan:1548	0.76	8	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_4:scan:1869	0.75	9	NoID
-0.01	mzspec:MSV000083559:11713.21.S.21C:scan:1553	0.75	9	NoID
-0.01	mzspec:MSV000083559:11713.1.S.1D:scan:1473	0.75	9	NoID
0.0	mzspec:MSV000083559:11713.9.S.9B:scan:1477	0.75	8	NoID
0.0	mzspec:MSV000080905:P3_EMP_71:scan:1526	0.75	8	NoID
0.0	mzspec:MSV000083320:99676:scan:2162	0.74	10	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_1:scan:1892	0.74	9	NoID
0.0	mzspec:MSV000083559:11713.18.S.18C:scan:1543	0.74	8	NoID
0.0	mzspec:MSV000083559:11713.7.S.7B:scan:1437	0.74	8	NoID
0.0	mzspec:MSV000080627:ONR_Stool_36:scan:1878	0.74	8	NoID
0.0	mzspec:MSV000083559:11713.24.O.24D:scan:1736	0.73	8	NoID
-0.0	mzspec:MSV000084314:MSV000083559:scan:170975	0.73	8	NoID
-0.0	mzspec:MSV000082629:17NAVY22_V1_20170730:scan:2340	0.73	7	NoID
0.0	mzspec:MSV000083559:11713.16.S.16D:scan:1769	0.72	8	NoID
-0.01	mzspec:MSV000083559:11713.1.S.1A:scan:1460	0.72	8	NoID
0.0	mzspec:MSV000083559:11713.23.O.23B:scan:1808	0.72	8	NoID
0.0	mzspec:MSV000083559:11713.10.O.10E:scan:1430	0.72	8	NoID
-0.01	mzspec:MSV000083559:11713.19.S.19D:scan:1541	0.72	8	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_17:scan:1869	0.72	8	NoID
0.0	mzspec:MSV000082433:450:scan:1861	0.72	8	NoID
-0.01	mzspec:MSV000083559:11713.5.S.5G:scan:1422	0.72	8	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_28:scan:1692	0.72	8	NoID
0.0	mzspec:MSV000082629:16NAVY13_V2_20161008:scan:2293	0.72	6	NoID
-0.01	mzspec:MSV000083320:99599:scan:2157	0.71	9	NoID
-0.0	mzspec:MSV000083559:11713.2.O.2D:scan:1770	0.71	8	NoID
0.0	mzspec:MSV000083559:11713.25.S.25D:scan:1380	0.71	8	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_10:scan:1861	0.71	8	NoID
-0.01	mzspec:MSV000083559:11713.17.O.17F:scan:1420	0.71	7	NoID
0.0	mzspec:MSV000086221:20180126_vjw839_Metabolomics_XBridge1_WS-07_soak:scan:5958	0.71	7	NoID
0.0	mzspec:MSV000086208:20180126_vjw839_Metabolomics_XBridge1_WS-07_soak:scan:5958	0.71	7	NoID
-0.01	mzspec:MSV000083559:11713.1.S.1G:scan:1507	0.71	7	NoID
0.0	mzspec:MSV000082629:17NAVY24_V2_20170929:scan:2277	0.71	6	NoID
0.0	mzspec:MSV000082629:16NAVY13_V1_20160917:scan:2277	0.71	6	NoID
-0.0	mzspec:MSV000083320:99601:scan:2162	0.7	10	NoID
0.0	mzspec:MSV000083559:11713.19.S.19C:scan:1430	0.7	8	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_27:scan:1819	0.7	8	NoID
0.0	mzspec:MSV000083559:11713.19.O.19F:scan:1774	0.7	8	NoID
-0.01	mzspec:MSV000080627:ONR_Stool_7:scan:1804	0.7	7	NoID
0.0	mzspec:MSV000084314:MSV000086208:scan:83912	0.7	7	NoID
0.0	mzspec:MSV000084314:MSV000086221:scan:84051	0.7	7	NoID
0.0	mzspec:MSV000080629:109:scan:2203	0.7	7	NoID
0.0	mzspec:MSV000080905:P3_EMP_93:scan:1687	0.7	7	NoID
