Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000084314:MSV000079697:scan:73177	0.81	7	NoID
0.0	mzspec:MSV000083475:1907_EMPv2_SIRIUS:scan:1379	0.8	6	NoID
0.0	mzspec:MSV000083475:7E12_8_51_song-53-s010-a04:scan:1379	0.8	6	NoID
0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab6_A5M_Pos_MS2_rep3:scan:2274	0.79	7	NoID
0.0	mzspec:MSV000087322:DOM_Interlab-LCMS_Lab6_A5M_Pos_MS2_rep3:scan:2274	0.79	7	NoID
0.0	mzspec:MSV000082953:P2_D5:scan:2059	0.79	6	NoID
0.0	mzspec:MSV000079697:group4_P2_D1:scan:2066	0.78	7	NoID
0.0	mzspec:MSV000079714:group4_P2_D1:scan:2066	0.78	7	NoID
0.0	mzspec:MSV000087322:DOM_Interlab-LCMS_Lab6_A5M_Pos_MS2_rep1:scan:2304	0.77	7	NoID
0.0	mzspec:MSV000088823:DOM_Interlab-LCMS_Lab6_A5M_Pos_MS2_rep1:scan:2304	0.77	7	NoID
0.0	mzspec:MSV000084314:MSV000088823:scan:297552	0.77	6	NoID
0.0	mzspec:MSV000083475:1907_EMPv2_INN_GNPS_derep_format:scan:21844	0.77	6	NoID
0.0	mzspec:MSV000083475:1907_EMPv2_INN_GNPS:scan:21844	0.77	6	NoID
0.0	mzspec:MSV000083475:7G1_8_62_song-53-s011-a04:scan:1424	0.76	6	NoID
0.0	mzspec:MSV000079714:group4_P2_E10:scan:2085	0.75	7	NoID
0.0	mzspec:MSV000079697:group4_P2_E10:scan:2085	0.75	7	NoID
0.0	mzspec:MSV000079720:group5_P2_D9:scan:2070	0.75	6	NoID
0.0	mzspec:MSV000079697:group5_P2_D9:scan:2070	0.75	6	NoID
-0.0	mzspec:MSV000084314:MSV000087942:scan:19907	0.75	6	NoID
0.0	mzspec:MSV000084314:MSV000083475:scan:58572	0.75	6	NoID
-0.0	mzspec:MSV000083889:2019_2_22_IB_DOM_1:scan:2771	0.75	5	NoID
0.0	mzspec:MSV000079697:group2_P2_B6:scan:1737	0.74	7	NoID
0.0	mzspec:MSV000079717:group2_P2_B6:scan:1737	0.74	7	NoID
0.0	mzspec:MSV000082953:P1_A5:scan:2368	0.74	6	NoID
0.0	mzspec:MSV000079720:group5_P2_E9:scan:2095	0.74	6	NoID
0.0	mzspec:MSV000083889:2019_2_21_IB_DOM_2:scan:2829	0.74	6	NoID
0.0	mzspec:MSV000079697:group5_P2_E11:scan:2060	0.74	6	NoID
0.0	mzspec:MSV000079697:group5_P2_E9:scan:2095	0.74	6	NoID
0.0	mzspec:MSV000079720:group5_P2_E11:scan:2060	0.74	6	NoID
0.0	mzspec:MSV000079717:group2_P2_B5:scan:1722	0.73	7	NoID
0.0	mzspec:MSV000079697:group2_P2_B5:scan:1722	0.73	7	NoID
-0.04	mzspec:MSV000084314:MSV000079720:scan:4286	0.73	7	NoID
0.0	mzspec:MSV000084314:MSV000079714:scan:2458	0.73	6	NoID
-0.0	mzspec:MSV000084314:MSV000079712:scan:1952	0.73	6	NoID
0.0	mzspec:MSV000083889:2019_2_20_SIO_DOM_2:scan:2812	0.73	5	NoID
-0.0	mzspec:MSV000083889:2019_5_19_IB_DOM_1:scan:2857	0.73	5	NoID
-0.01	mzspec:MSV000084314:MSV000083462:scan:32802	0.73	5	NoID
-0.01	mzspec:MSV000083462:11712.SUBJECT17.STOOL.255:scan:1065	0.73	5	NoID
0.0	mzspec:MSV000079697:group5_P2_E10:scan:2026	0.72	6	NoID
0.0	mzspec:MSV000079697:group5_P2_E12:scan:2043	0.72	6	NoID
0.0	mzspec:MSV000079720:group5_P2_E12:scan:2043	0.72	6	NoID
0.0	mzspec:MSV000079720:group5_P2_E10:scan:2026	0.72	6	NoID
0.0	mzspec:MSV000085844:MBHUI_225:scan:2359	0.72	6	NoID
0.0	mzspec:MSV000083889:2019_2_18_SIO_DOM_1:scan:2343	0.72	6	NoID
-0.0	mzspec:MSV000083889:2019_2_22_IB_DOM_2:scan:2721	0.72	5	NoID
-0.0	mzspec:MSV000083889:2019_2_22_SIO_DOM_1:scan:2786	0.72	5	NoID
0.0	mzspec:MSV000083462:11712.SUBJECT17.STOOL.257:scan:1065	0.72	5	NoID
0.0	mzspec:MSV000085844:MBHUI_112:scan:2454	0.71	6	NoID
0.0	mzspec:MSV000079714:group4_P2_C7:scan:2035	0.71	6	NoID
0.0	mzspec:MSV000079697:group4_P2_C7:scan:2035	0.71	6	NoID
0.0	mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_SIRIUS_merged:scan:86978	0.71	5	NoID
0.0	mzspec:MSV000083889:2019_2_07_IB_DOM_2:scan:2827	0.71	5	NoID
0.0	mzspec:MSV000083889:2019_2_20_SIO_DOM_1:scan:2308	0.71	5	NoID
-0.01	mzspec:MSV000083462:11712.SUBJECT17.STOOL.253:scan:1068	0.71	5	NoID
0.0	mzspec:MSV000083889:2019_1_19_SIO_DOM_2:scan:2852	0.71	5	NoID
-0.0	mzspec:MSV000083889:2019_3_01_SIO_DOM_1:scan:2326	0.71	5	NoID
0.0	mzspec:MSV000079720:group5_P2_C12:scan:2025	0.71	5	NoID
0.0	mzspec:MSV000079697:group5_P2_C12:scan:2025	0.71	5	NoID
-0.0	mzspec:MSV000083889:2019_3_01_IB_DOM_1:scan:2812	0.71	5	NoID
0.0	mzspec:MSV000085844:MBHUI_137:scan:2447	0.7	6	NoID
