Delta Mass	USI	Cosine	Matching Peaks	Status
0.04	mzspec:MSV000084314:MSV000079707:scan:378	0.87	5	NoID
0.03	mzspec:MSV000084314:MSV000079697:scan:15495	0.84	5	NoID
0.04	mzspec:MSV000084314:MSV000082433:scan:16892	0.81	5	NoID
0.04	mzspec:MSV000084890:AMZ_16_RB7_01_49037:scan:3075	0.79	5	NoID
0.04	mzspec:MSV000084900:AMZ_16_RB7_01_49037:scan:3075	0.79	5	NoID
0.0	mzspec:MSV000088040:Bacteroides_salanitronis_DSM_18170_CO-3:scan:1447	0.78	5	NoID
0.04	mzspec:MSV000079709:group1_P1_F3:scan:1036	0.78	5	NoID
0.04	mzspec:MSV000079697:group1_P1_F3:scan:1036	0.78	5	NoID
-0.01	mzspec:MSV000079714:group4_P2_G12:scan:933	0.78	5	NoID
-0.01	mzspec:MSV000079697:group4_P2_G12:scan:933	0.78	5	NoID
0.04	mzspec:MSV000088842:37C:scan:1332	0.78	5	NoID
-0.0	mzspec:MSV000084314:MSV000088021:scan:11029	0.78	5	NoID
0.0	mzspec:MSV000082433:M-302:scan:964	0.77	6	NoID
0.0	mzspec:MSV000082433:M-166:scan:845	0.77	6	NoID
-0.02	mzspec:MSV000079697:group4_P2_D5:scan:916	0.77	6	NoID
-0.02	mzspec:MSV000079714:group4_P2_D5:scan:916	0.77	6	NoID
-0.0	mzspec:MSV000088021:KB_2020_136:scan:1770	0.77	5	NoID
0.0	mzspec:MSV000088021:KB_2020_148:scan:1866	0.77	5	NoID
0.04	mzspec:MSV000083521:Taitao2018_E25_12m:scan:1683	0.77	5	NoID
0.04	mzspec:MSV000088842:17C:scan:1319	0.76	5	NoID
0.04	mzspec:MSV000083521:Taitao2018_E38_12m:scan:1540	0.76	5	NoID
0.04	mzspec:MSV000088842:10B:scan:1331	0.75	5	NoID
-0.0	mzspec:MSV000088021:KB_2020_75:scan:2005	0.75	5	NoID
0.04	mzspec:MSV000088842:31D:scan:1339	0.75	5	NoID
0.04	mzspec:MSV000088842:44B:scan:1311	0.75	5	NoID
0.04	mzspec:MSV000088842:22A:scan:1347	0.75	5	NoID
0.04	mzspec:MSV000088842:45D:scan:1313	0.75	5	NoID
-0.0	mzspec:MSV000088021:KB_2020_70:scan:1881	0.75	5	NoID
0.04	mzspec:MSV000079697:group1_P1_E6:scan:1039	0.74	5	NoID
0.04	mzspec:MSV000088842:9E:scan:1343	0.74	5	NoID
0.0	mzspec:MSV000088021:KB_2020_127:scan:1910	0.74	5	NoID
0.0	mzspec:MSV000088021:KB_2020_61:scan:1903	0.74	5	NoID
0.0	mzspec:MSV000088021:KB_2020_134:scan:1923	0.74	5	NoID
0.0	mzspec:MSV000088021:KB_2020_62:scan:2013	0.74	5	NoID
-0.0	mzspec:MSV000083521:Taitao2018_E31_12m:scan:1610	0.74	5	NoID
0.04	mzspec:MSV000083320:99452:scan:767	0.74	5	NoID
0.04	mzspec:MSV000083521:Taitao2018_Blank2:scan:1075	0.74	5	NoID
0.0	mzspec:MSV000087087:5556718:scan:1017	0.74	5	NoID
0.04	mzspec:MSV000083521:Taitao2018_E31_2m:scan:1241	0.74	5	NoID
0.04	mzspec:MSV000079709:group1_P1_E6:scan:1039	0.74	5	NoID
0.04	mzspec:MSV000088842:1E:scan:1329	0.74	5	NoID
0.04	mzspec:MSV000082433:M-298:scan:880	0.73	6	NoID
0.04	mzspec:MSV000083521:Taitao2018_E30_25m:scan:1227	0.73	5	NoID
0.0	mzspec:MSV000080142:Plate6_A8:scan:959	0.73	5	NoID
0.04	mzspec:MSV000088842:41C:scan:1326	0.73	5	NoID
0.04	mzspec:MSV000082433:M-463:scan:837	0.72	6	NoID
0.04	mzspec:MSV000079720:group5_P1_F11:scan:873	0.72	6	NoID
0.04	mzspec:MSV000079697:group5_P1_F11:scan:873	0.72	6	NoID
0.04	mzspec:MSV000079697:group5_P1_C9:scan:869	0.72	6	NoID
0.04	mzspec:MSV000079720:group5_P1_C9:scan:869	0.72	6	NoID
-0.04	mzspec:MSV000088040:Parabacteroides_Distasonas_CLO3T12C09_SI-3:scan:1447	0.72	5	NoID
0.04	mzspec:MSV000088842:42A:scan:1331	0.72	5	NoID
-0.04	mzspec:MSV000087368:21_123_own:scan:1802	0.72	5	NoID
-0.01	mzspec:MSV000079714:group4_P2_C6:scan:948	0.72	5	NoID
-0.01	mzspec:MSV000079697:group4_P2_C6:scan:948	0.72	5	NoID
0.0	mzspec:MSV000088021:KB_2020_63:scan:1928	0.72	5	NoID
0.04	mzspec:MSV000088842:24B:scan:1333	0.72	5	NoID
0.04	mzspec:MSV000079697:group5_P2_E7:scan:873	0.71	6	NoID
0.04	mzspec:MSV000079712:group4_P1_E3:scan:863	0.71	6	NoID
0.04	mzspec:MSV000079720:group5_P2_E7:scan:873	0.71	6	NoID
0.04	mzspec:MSV000079697:group4_P1_E3:scan:863	0.71	6	NoID
0.0	mzspec:MSV000088021:KB_2020_93:scan:1270	0.71	5	NoID
0.04	mzspec:MSV000083521:Taitao2018_E38_2m:scan:1716	0.71	5	NoID
0.0	mzspec:MSV000088040:Enterococcus_faecalis_SF19_CO-1:scan:1448	0.71	5	NoID
-0.0	mzspec:MSV000084314:MSV000087087:scan:14262	0.71	5	NoID
0.04	mzspec:MSV000088842:35D:scan:1335	0.71	5	NoID
0.04	mzspec:MSV000088021:KB_2020_221:scan:1276	0.71	5	NoID
0.04	mzspec:MSV000083320:99581:scan:999	0.7	6	NoID
0.0	mzspec:MSV000088040:Collinsella_aerofaciens_strain_DSM_3979_SI-3:scan:1452	0.7	5	NoID
