USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979868	CCMSLIB00009979868	0.84	6	Suspect related to Pinolenic acid (predicted molecular formula: C21H34O3) with delta m/z 56.026 (putative explanation: unspecified|Acrolein addition +56|Propionate labeling reagent light form (N-term & K)|unspecified; atomic difference: 1C,2H,3N|3C,4H,1O|3C,4H,1O|3C,4H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941237	CCMSLIB00009941237	0.84	6	Suspect related to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid (predicted molecular formula: C21H36O4) with delta m/z 58.042 (putative explanation: unspecified|PPG repeat unit|Reduced acrolein addition +58; atomic difference: 1C,4H,3N|3C,6H,1O|3C,6H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009927755	CCMSLIB00009927755	0.81	6	Suspect related to 1-(10Z-Heptadecenoyl)-sn-glycero-3-phospho-(1'-rac-glycerol) (predicted molecular formula: unknown) with delta m/z 9.984 (putative explanation: unspecified; atomic difference: unspecified)	[M-C3H9O6P+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990030	CCMSLIB00009990030	0.81	6	Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 (predicted molecular formula: C21H34O3) with delta m/z 40.031 (putative explanation: Gly->Pro substitution|Propionaldehyde +40|unspecified; atomic difference: 3C,4H|3C,4H|3C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998104	CCMSLIB00009998104	0.81	6	Suspect related to Spectral Match to Pinolenic acid from NIST14 (predicted molecular formula: C21H34O3) with delta m/z 56.026 (putative explanation: unspecified|Acrolein addition +56|Propionate labeling reagent light form (N-term & K)|unspecified; atomic difference: 1C,2H,3N|3C,4H,1O|3C,4H,1O|3C,4H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926764	CCMSLIB00009926764	0.81	6	Suspect related to .gamma.-Linolenic acid ethyl ester (predicted molecular formula: C21H34O3) with delta m/z 27.995 (putative explanation: Formylation|Ser->Asp substitution|Thr->Glu substitution; atomic difference: 1C,1O|1C,1O|1C,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009980257	CCMSLIB00009980257	0.76	5	Suspect related to Prostaglandin E1 alcohol (predicted molecular formula: C20H32O5) with delta m/z 11.964 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932260	CCMSLIB00009932260	0.76	5	Suspect related to 15S-Hydroperoxy-11Z,13E-eicosadienoic acid (predicted molecular formula: C20H32O5) with delta m/z 11.964 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988104	CCMSLIB00009988104	0.75	6	Suspect related to Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 (predicted molecular formula: C21H36O4) with delta m/z 56.026 (putative explanation: unspecified|Acrolein addition +56|Propionate labeling reagent light form (N-term & K)|unspecified; atomic difference: 1C,2H,3N|3C,4H,1O|3C,4H,1O|3C,4H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989346	CCMSLIB00009989346	0.74	5	Suspect related to Spectral Match to 8S-Hydroxy-9E,11Z,14Z-eicosatrienoic acid from NIST14 (predicted molecular formula: C19H28O6) with delta m/z 29.937 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989755	CCMSLIB00009989755	0.74	5	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C20H32O5) with delta m/z 37.978 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990225	CCMSLIB00009990225	0.74	5	Suspect related to Spectral Match to 9S,11R-Epidioxy-15S-hydroxy-13E-prostaenoic acid from NIST14 (predicted molecular formula: C20H32O5) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998622	CCMSLIB00009998622	0.73	5	Suspect related to Spectral Match to Stearidonic acid from NIST14 (predicted molecular formula: C21H34O3) with delta m/z 58.042 (putative explanation: unspecified|PPG repeat unit|Reduced acrolein addition +58; atomic difference: 1C,4H,3N|3C,6H,1O|3C,6H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951313	CCMSLIB00009951313	0.73	5	Suspect related to Linoleic acid methyl ester (predicted molecular formula: unknown) with delta m/z 72.021 (putative explanation: unspecified|Dihydroxy methylglyoxal adduct|Gly->Glu substitution|carboxyethyl|methylglyoxal-derived carboxyethyllysine; atomic difference: 1C,2H,3N,1O|3C,4H,2O|3C,4H,2O|3C,4H,2O|3C,4H,2O)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940721	CCMSLIB00009940721	0.73	5	Suspect related to 9-Oxo-10(E),12(E)-octadecadienoic acid (predicted molecular formula: C22H38O4) with delta m/z 40.031 (putative explanation: Gly->Pro substitution|Propionaldehyde +40|unspecified; atomic difference: 3C,4H|3C,4H|3C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926763	CCMSLIB00009926763	0.72	5	Suspect related to .gamma.-Linolenic acid ethyl ester (predicted molecular formula: C19H26O5) with delta m/z 27.92 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979867	CCMSLIB00009979867	0.72	5	Suspect related to Pinolenic acid (predicted molecular formula: C16H26N6O2) with delta m/z 55.988 (putative explanation: DST crosslinker cleaved by sodium periodate|unspecified; atomic difference: 2C,2O|2C,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965410	CCMSLIB00009965410	0.72	5	Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C20H30O4) with delta m/z -18.047 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949867	CCMSLIB00009949867	0.72	5	Suspect related to Isosteviol (predicted molecular formula: C21H34O3) with delta m/z 16.031 (putative explanation: Pro->Leu/Ile substitution|unspecified; atomic difference: 1C,4H|1C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004174	CCMSLIB00010004174	0.71	5	Suspect related to cis-13-Eicosenoic acid (predicted molecular formula: C20H30O4) with delta m/z 23.927 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995858	CCMSLIB00009995858	0.71	5	Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: C20H30O4) with delta m/z -18.047 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009980291	CCMSLIB00009980291	0.71	6	Suspect related to Prostaglandin F1.alpha. (predicted molecular formula: C20H32O5) with delta m/z -4.031 (putative explanation: x2 reduction (reverse); atomic difference: -4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988468	CCMSLIB00009988468	0.7	5	Suspect related to Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 (predicted molecular formula: C19H26O5) with delta m/z 39.958 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941843	CCMSLIB00009941843	0.7	5	Suspect related to Aleuritic acid (predicted molecular formula: C19H26O5) with delta m/z 83.984 (putative explanation: unspecified; atomic difference: 3C,3O)	[M-3H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009927754	CCMSLIB00009927754	0.7	6	Suspect related to 1-(10Z-Heptadecenoyl)-sn-glycero-3-phospho-(1'-rac-glycerol) (predicted molecular formula: unknown) with delta m/z 9.948 (putative explanation: unspecified; atomic difference: unspecified)	[M-C3H9O6P+H]+	1
