Delta Mass	USI	Cosine	Matching Peaks	Status
0.05	mzspec:MSV000083559:11713.7.O.7A:scan:1307	0.91	10	NoID
0.05	mzspec:MSV000083559:11713.22.F.22A:scan:1297	0.89	10	NoID
0.01	mzspec:MSV000082433:154:scan:1609	0.89	10	NoID
0.05	mzspec:MSV000083559:11713.3.O.3D:scan:1300	0.89	10	NoID
0.01	mzspec:MSV000082433:290:scan:1622	0.87	10	NoID
0.01	mzspec:MSV000080627:ONR_Stool_11:scan:1588	0.87	10	NoID
0.04	mzspec:MSV000084314:MSV000087948:scan:1980	0.85	10	NoID
0.0	mzspec:MSV000080627:ONR_Stool_14:scan:1589	0.85	10	NoID
0.01	mzspec:MSV000080627:ONR_Stool_37:scan:1599	0.85	10	NoID
0.04	mzspec:MSV000083559:11713.13.F.13D:scan:1291	0.84	9	NoID
0.05	mzspec:MSV000083559:11713.9.S.9E:scan:1314	0.84	9	NoID
0.01	mzspec:MSV000082433:M-613:scan:1623	0.84	9	NoID
-0.0	mzspec:MSV000080905:P5_EMP_17:scan:1256	0.84	9	NoID
0.01	mzspec:MSV000082433:690:scan:1609	0.83	9	NoID
0.01	mzspec:MSV000082433:628:scan:1621	0.83	9	NoID
0.01	mzspec:MSV000082433:486:scan:1613	0.83	9	NoID
0.01	mzspec:MSV000080627:ONR_Stool_32:scan:1607	0.83	9	NoID
0.01	mzspec:MSV000079717:group2_P2_E10:scan:1614	0.83	9	NoID
0.01	mzspec:MSV000079697:group2_P2_E10:scan:1614	0.83	9	NoID
0.01	mzspec:MSV000079717:group2_P2_E4:scan:1640	0.82	9	NoID
0.04	mzspec:MSV000083559:11713.13.F.13C:scan:1296	0.82	9	NoID
0.01	mzspec:MSV000079697:group2_P2_E4:scan:1640	0.82	9	NoID
0.01	mzspec:MSV000079717:group2_P2_D9:scan:1619	0.82	9	NoID
0.01	mzspec:MSV000082433:694:scan:1626	0.82	9	NoID
0.01	mzspec:MSV000079697:group2_P2_D9:scan:1619	0.82	9	NoID
0.01	mzspec:MSV000082433:934:scan:1609	0.8	9	NoID
0.01	mzspec:MSV000082433:M-423:scan:1616	0.78	9	NoID
0.01	mzspec:MSV000080627:ONR_Stool_33:scan:1597	0.78	9	NoID
-0.0	mzspec:MSV000082490:SH15-907_RF2_01_27772:scan:1529	0.78	9	NoID
0.05	mzspec:MSV000083559:11713.4.F.4F:scan:1341	0.78	8	NoID
0.01	mzspec:MSV000083541:1mg:scan:1753	0.77	9	NoID
0.01	mzspec:MSV000080629:18:scan:1634	0.77	9	NoID
0.01	mzspec:MSV000079697:group1_P1_B4:scan:1594	0.77	8	NoID
-0.0	mzspec:MSV000079709:group1_P2_F6:scan:1639	0.77	8	NoID
-0.0	mzspec:MSV000079697:group1_P2_F6:scan:1639	0.77	8	NoID
0.01	mzspec:MSV000079710:group1_P1_B4:scan:1594	0.77	8	NoID
-0.0	mzspec:MSV000079389:Plate4_RA7_01_10354:scan:1852	0.76	9	NoID
0.0	mzspec:MSV000082674:BG9_7G9.V9_BG9_01_446:scan:940	0.76	8	NoID
-0.0	mzspec:MSV000080443:P2_LON_Vol8_H6_Chest_GH6_01_33393:scan:1697	0.75	8	NoID
0.0	mzspec:MSV000081548:MA3256_1_9_RG9_01_37413:scan:901	0.75	8	NoID
0.03	mzspec:MSV000083462:11712.SUBJECT16.ORAL.2113:scan:976	0.75	8	NoID
0.04	mzspec:MSV000083559:11713.3.F.3C:scan:1328	0.75	8	NoID
-0.0	mzspec:MSV000079389:Plate3_RD1_01_10277:scan:1808	0.74	9	NoID
-0.0	mzspec:MSV000081694:Plate3_RD1_01_10277:scan:1808	0.74	9	NoID
-0.0	mzspec:MSV000082924:Plate3_RD1_01_10277:scan:1808	0.74	9	NoID
-0.0	mzspec:MSV000079389:Plate2_RD3_01_10166:scan:1809	0.74	8	NoID
-0.0	mzspec:MSV000079389:Plate4_RC2_01_10375:scan:1875	0.74	8	NoID
0.01	mzspec:MSV000087948:CMI_YB5_05ul:scan:1381	0.74	8	NoID
0.0	mzspec:MSV000081548:BF1637_1_3_RE10_01_37523:scan:899	0.74	8	NoID
-0.0	mzspec:MSV000081694:Plate2_RD3_01_10166:scan:1809	0.74	8	NoID
-0.03	mzspec:MSV000081548:GI1546_2_3_RA10_01_37559:scan:1210	0.74	8	NoID
-0.0	mzspec:MSV000082924:Plate2_RD3_01_10166:scan:1809	0.74	8	NoID
-0.0	mzspec:MSV000079389:Plate3_RB2_01_10252:scan:1836	0.74	8	NoID
-0.0	mzspec:MSV000082924:Plate3_RB2_01_10252:scan:1836	0.74	8	NoID
-0.0	mzspec:MSV000080443:P2_LON_Vol7_G5_Mouth_GG5_01_33380:scan:1697	0.74	8	NoID
-0.0	mzspec:MSV000081694:Plate3_RB2_01_10252:scan:1836	0.74	8	NoID
-0.0	mzspec:MSV000081694:Plate3_RB7_01_10257:scan:1838	0.73	8	NoID
-0.0	mzspec:MSV000079389:Plate5_RB8_01_10477:scan:1864	0.73	8	NoID
0.03	mzspec:MSV000083462:11712.SUBJECT29.ORAL.610:scan:983	0.73	8	NoID
-0.0	mzspec:MSV000082924:Plate5_RB8_01_10477:scan:1864	0.73	8	NoID
-0.0	mzspec:MSV000079389:Plate2_RE9_01_10186:scan:1821	0.73	8	NoID
0.0	mzspec:MSV000079389:Plate2_RE8_01_10185:scan:1836	0.73	8	NoID
0.0	mzspec:MSV000082924:Plate2_RE8_01_10185:scan:1836	0.73	8	NoID
0.0	mzspec:MSV000081694:Plate2_RF8_01_10199:scan:1832	0.73	8	NoID
-0.0	mzspec:MSV000082924:Plate2_RE9_01_10186:scan:1821	0.73	8	NoID
-0.0	mzspec:MSV000081694:Plate2_RE9_01_10186:scan:1821	0.73	8	NoID
0.0	mzspec:MSV000079389:Plate2_RF8_01_10199:scan:1832	0.73	8	NoID
0.0	mzspec:MSV000082924:Plate2_RF8_01_10199:scan:1832	0.73	8	NoID
-0.0	mzspec:MSV000079389:Plate2_RC9_01_10158:scan:1804	0.73	8	NoID
-0.0	mzspec:MSV000082924:Plate2_RC9_01_10158:scan:1804	0.73	8	NoID
-0.0	mzspec:MSV000081694:Plate5_RB8_01_10477:scan:1864	0.73	8	NoID
-0.0	mzspec:MSV000079389:Plate4_RB3_01_10362:scan:1820	0.73	8	NoID
-0.0	mzspec:MSV000079389:Plate4_RB4_01_10363:scan:1821	0.73	8	NoID
0.01	mzspec:MSV000080627:ONR_Stool_3:scan:1587	0.73	8	NoID
-0.0	mzspec:MSV000082490:SH179_RF1_01_27664:scan:1517	0.73	8	NoID
