Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000088842:40E:scan:1192	1.0	10	NoID
0.0	mzspec:MSV000088842:41C:scan:1188	1.0	10	NoID
0.0	mzspec:MSV000088842:28A:scan:1187	1.0	10	NoID
0.0	mzspec:MSV000085944:skin_04_90_UB:scan:1174	1.0	10	NoID
-0.0	mzspec:MSV000088842:42C:scan:1194	1.0	10	NoID
-0.0	mzspec:MSV000088842:17A:scan:1171	1.0	10	NoID
0.0	mzspec:MSV000088842:11A:scan:1152	1.0	10	NoID
0.0	mzspec:MSV000088842:6C:scan:1160	1.0	10	NoID
0.0	mzspec:MSV000088842:2E:scan:1195	1.0	10	NoID
-0.0	mzspec:MSV000088842:12A:scan:1121	1.0	10	NoID
-0.0	mzspec:MSV000088842:17C:scan:1175	1.0	10	NoID
0.0	mzspec:MSV000088842:35C:scan:1186	1.0	10	NoID
0.0	mzspec:MSV000088021:KB_2020_219:scan:1559	1.0	10	NoID
0.0	mzspec:MSV000088842:2A:scan:1185	1.0	10	NoID
0.0	mzspec:MSV000088842:45B:scan:1197	1.0	10	NoID
-0.0	mzspec:MSV000083300:BP000098416_p:scan:1208	1.0	10	NoID
0.0	mzspec:MSV000088842:16C:scan:1164	1.0	10	NoID
0.0	mzspec:MSV000088842:9C:scan:1195	1.0	10	NoID
0.0	mzspec:MSV000088842:32D:scan:1185	1.0	10	NoID
0.0	mzspec:MSV000088842:18A:scan:1175	1.0	10	NoID
-0.0	mzspec:MSV000088842:8E:scan:1173	1.0	10	NoID
0.0	mzspec:MSV000085944:skin_02_720_UB:scan:1184	1.0	10	NoID
0.0	mzspec:MSV000085944:skin_02_600_UB:scan:1167	1.0	10	NoID
0.0	mzspec:MSV000085944:skin_03_480_UB:scan:1175	1.0	10	NoID
-0.0	mzspec:MSV000088842:20A:scan:1183	1.0	10	NoID
0.0	mzspec:MSV000088842:11C:scan:1161	1.0	10	NoID
0.0	mzspec:MSV000088842:38E:scan:1196	1.0	10	NoID
0.0	mzspec:MSV000088842:25C:scan:1178	1.0	10	NoID
0.0	mzspec:MSV000088842:37D:scan:1196	1.0	10	NoID
0.0	mzspec:MSV000088842:2B:scan:1180	1.0	10	NoID
-0.0	mzspec:MSV000088842:34C:scan:1177	1.0	10	NoID
0.0	mzspec:MSV000088842:1E:scan:1184	1.0	10	NoID
0.0	mzspec:MSV000088842:36A:scan:1197	1.0	10	NoID
0.0	mzspec:MSV000088842:13C:scan:1171	1.0	10	NoID
0.0	mzspec:MSV000088842:26B:scan:1184	1.0	10	NoID
0.0	mzspec:MSV000088842:11B:scan:1161	1.0	10	NoID
0.0	mzspec:MSV000088842:11E:scan:1166	1.0	10	NoID
-0.0	mzspec:MSV000088842:3D:scan:1200	1.0	10	NoID
0.0	mzspec:MSV000088842:3C:scan:1193	1.0	10	NoID
0.0	mzspec:MSV000088842:7C:scan:1141	1.0	10	NoID
0.0	mzspec:MSV000088842:10A:scan:1189	1.0	10	NoID
-0.0	mzspec:MSV000083320:99628:scan:1397	0.99	10	NoID
0.0	mzspec:MSV000088842:13B:scan:1190	0.99	10	NoID
0.0	mzspec:MSV000085944:skin_09_480_OF:scan:1152	0.99	10	NoID
0.0	mzspec:MSV000085944:skin_02_600_FH:scan:1168	0.99	10	NoID
0.0	mzspec:MSV000083320:99434:scan:1406	0.99	10	NoID
0.0	mzspec:MSV000088842:18D:scan:1161	0.99	9	NoID
-0.0	mzspec:MSV000083521:Taitao2018_E31_900m:scan:1595	0.99	9	NoID
0.0	mzspec:MSV000088021:KB_2020_110:scan:1557	0.99	9	NoID
0.0	mzspec:MSV000085864:PTE-001:scan:1933	0.99	9	NoID
0.0	mzspec:MSV000088842:4A:scan:1137	0.98	10	NoID
0.0	mzspec:MSV000088842:40E_20211120211720:scan:1199	0.98	10	NoID
0.0	mzspec:MSV000085944:skin_09_240_UB:scan:1171	0.98	10	NoID
0.0	mzspec:MSV000088021:KB_2020_154:scan:1571	0.98	10	NoID
0.0	mzspec:MSV000084314:MSV000083300:scan:43011	0.98	9	NoID
0.0	mzspec:MSV000088021:KB_2020_06:scan:1618	0.98	9	NoID
0.0	mzspec:MSV000083320:99542:scan:1378	0.98	9	NoID
0.0	mzspec:MSV000085944:skin_07_90_FH:scan:1141	0.98	9	NoID
0.0	mzspec:MSV000088021:KB_2020_75:scan:1816	0.98	9	NoID
0.0	mzspec:MSV000088021:KB_2020_11:scan:1613	0.98	9	NoID
0.0	mzspec:MSV000083521:Taitao2018_E25_900m:scan:1577	0.98	9	NoID
0.0	mzspec:MSV000088021:KB_2020_63:scan:1666	0.98	9	NoID
