USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009985631	CCMSLIB00009985631	1.0	5	Suspect related to Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C36H81N5O7P2) with delta m/z 12.0 (putative explanation: formaldehyde adduct|methylation and reduction|unspecified; atomic difference: 1C|1C|1C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009983892	CCMSLIB00009983892	1.0	5	Suspect related to Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C34H72N13O4P) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009927544	CCMSLIB00009927544	1.0	5	Suspect related to 1,2-dioleoyl-sn-glycero-3-phosphatidylcholine (predicted molecular formula: C41H81N3O5P2) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009987668	CCMSLIB00009987668	1.0	5	Suspect related to Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C37H81N3O8P2) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986550	CCMSLIB00009986550	1.0	5	Suspect related to Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C39H83N3O5P2) with delta m/z -52.03 (putative explanation: nan (reverse); atomic difference: -4C,-4H)	[M+Na]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009987874	CCMSLIB00009987874	1.0	5	Suspect related to Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C42H80NO8P) with delta m/z 24.007 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010000464	CCMSLIB00010000464	1.0	5	Suspect related to Sphingomyelin (predicted molecular formula: C42H81NO6P2) with delta m/z 54.994 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003140150	CCMSLIB00003140150	1.0	5	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986518	CCMSLIB00009986518	1.0	5	Suspect related to Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C43H76N5O4P) with delta m/z -30.047 (putative explanation: nan (reverse); atomic difference: -2C,-6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138795	CCMSLIB00003138795	1.0	5	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009984789	CCMSLIB00009984789	1.0	5	Suspect related to Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C42H80NO8P) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009983692	CCMSLIB00009983692	0.99	5	Suspect related to Spectral Match to 1-(1Z-Octadecenyl)-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C36H80N5O9P) with delta m/z -14.016 (putative explanation: Ala->Gly substitution|Gln->Asn substitution|Glu->Asp substitution|Leu/Ile->Val substitution|Thr->Ser substitution; atomic difference: -1C,-2H|-1C,-2H|-1C,-2H|-1C,-2H|-1C,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009983037	CCMSLIB00009983037	0.99	5	Suspect related to Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C37H76N9O5P) with delta m/z 24.019 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986215	CCMSLIB00009986215	0.94	5	Suspect related to Spectral Match to 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C42H80NO8P) with delta m/z -76.052 (putative explanation: nan (reverse)|nan (reverse); atomic difference: -1C,-6H,-3N,-1O|-3C,-8H,-2O)	[M+H]+	1
