file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G86874_1x_RG6_01_23379	-0.04	mzspec:MSV000084900:G86874_1x_RG6_01_23379:scan:772	1	0.82	5	MSV000084900	NoID	MSV000084900	G86874_1x_RG6_01_23379.mzXML	green mung bean
mzspec:MSV000084900:G72721_1x_BF6_01_20218	-0.03	mzspec:MSV000084900:G72721_1x_BF6_01_20218:scan:748	1	0.81	5	MSV000084900	NoID	MSV000084900	G72721_1x_BF6_01_20218.mzXML	mustard
mzspec:MSV000084900:G78804_1x_BF7_01_19543	-0.04	mzspec:MSV000084900:G78804_1x_BF7_01_19543:scan:759	1	0.79	5	MSV000084900	NoID	MSV000084900	G78804_1x_BF7_01_19543.mzXML	grain/grass
mzspec:MSV000084900:G79180_1x_BG7_01_20232	-0.03	mzspec:MSV000084900:G79180_1x_BG7_01_20232:scan:760	1	0.79	5	MSV000084900	NoID	MSV000084900	G79180_1x_BG7_01_20232.mzXML	herb/spice
mzspec:MSV000084900:G86873_1x_RG7_01_23380	-0.04	mzspec:MSV000084900:G86873_1x_RG7_01_23380:scan:789	1	0.79	5	MSV000084900	NoID	MSV000084900	G86873_1x_RG7_01_23380.mzXML	black mung bean
mzspec:MSV000084900:G73693_5x_RC8_01_19496	-0.03	mzspec:MSV000084900:G73693_5x_RC8_01_19496:scan:772	1	0.79	5	MSV000084900	NoID	MSV000084900	G73693_5x_RC8_01_19496.mzXML	saurkraut
mzspec:MSV000084900:G79707_5x_10ul_RG11_01_19565	-0.04	mzspec:MSV000084900:G79707_5x_10ul_RG11_01_19565:scan:766	1	0.78	5	MSV000084900	NoID	MSV000084900	G79707_5x_10ul_RG11_01_19565.mzXML	cauliflower
mzspec:MSV000084900:18NAVY27_v2_lun_5_GB9_01_39648	-0.03	mzspec:MSV000084900:18NAVY27_v2_lun_5_GB9_01_39648:scan:814	1	0.78	5	MSV000084900	NoID	MSV000084900	18NAVY27_v2_lun_5_GB9_01_39648.mzXML	complex
mzspec:MSV000084900:G72506_1x_BG12_01_20237	-0.03	mzspec:MSV000084900:G72506_1x_BG12_01_20237:scan:770	1	0.78	5	MSV000084900	NoID	MSV000084900	G72506_1x_BG12_01_20237.mzXML	plant
mzspec:MSV000084900:73976_1x_BB4_01_17400	-0.03	mzspec:MSV000084900:73976_1x_BB4_01_17400:scan:766	1	0.78	5	MSV000084900	NoID	MSV000084900	73976_1x_BB4_01_17400.mzXML	tomato
mzspec:MSV000084900:G79704_5x_10ul_RH12_01_19580	-0.03	mzspec:MSV000084900:G79704_5x_10ul_RH12_01_19580:scan:765	1	0.77	5	MSV000084900	NoID	MSV000084900	G79704_5x_10ul_RH12_01_19580.mzXML	cabbage
mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621	-0.03	mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621:scan:798	1	0.77	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_lun_3_GF3_01_39621.mzXML	complex
mzspec:MSV000084900:G72490_5x_RA6_01_20124	-0.04	mzspec:MSV000084900:G72490_5x_RA6_01_20124:scan:767	1	0.77	5	MSV000084900	NoID	MSV000084900	G72490_5x_RA6_01_20124.mzXML	fruit
mzspec:MSV000084900:G75727_1x_10ul_RC9_01_18535	-0.03	mzspec:MSV000084900:G75727_1x_10ul_RC9_01_18535:scan:766	1	0.77	5	MSV000084900	NoID	MSV000084900	G75727_1x_10ul_RC9_01_18535.mzXML	brut, white
mzspec:MSV000084900:G72818_10x_BC2_01_17900	-0.03	mzspec:MSV000084900:G72818_10x_BC2_01_17900:scan:784	1	0.77	5	MSV000084900	NoID	MSV000084900	G72818_10x_BC2_01_17900.mzXML	grain/grass
mzspec:MSV000084900:CW_68.S_G1.T10_BD10_01_13131	-0.03	mzspec:MSV000084900:CW_68.S_G1.T10_BD10_01_13131:scan:668	1	0.77	5	MSV000084900	NoID	MSV000084900	CW_68.S_G1.T10_BD10_01_13131.mzXML	apple_cider
mzspec:MSV000084900:G72822_1x_10ul_RC1_01_18604	-0.04	mzspec:MSV000084900:G72822_1x_10ul_RC1_01_18604:scan:768	1	0.76	5	MSV000084900	NoID	MSV000084900	G72822_1x_10ul_RC1_01_18604.mzXML	white wine
mzspec:MSV000084900:G75677_1x_10ul_rerun_RH9_01_19937	-0.03	mzspec:MSV000084900:G75677_1x_10ul_rerun_RH9_01_19937:scan:766	1	0.75	5	MSV000084900	NoID	MSV000084900	G75677_1x_10ul_rerun_RH9_01_19937.mzXML	cantelope melon
mzspec:MSV000084900:G79708_5x_RC11_01_19499	-0.03	mzspec:MSV000084900:G79708_5x_RC11_01_19499:scan:761	1	0.72	5	MSV000084900	NoID	MSV000084900	G79708_5x_RC11_01_19499.mzXML	jicama
mzspec:MSV000084900:G79550_1x_BA11_01_18217	-0.03	mzspec:MSV000084900:G79550_1x_BA11_01_18217:scan:768	1	0.71	5	MSV000084900	NoID	MSV000084900	G79550_1x_BA11_01_18217.mzXML	trout, skin
mzspec:MSV000084900:G79239_BC12_01_18678	-0.03	mzspec:MSV000084900:G79239_BC12_01_18678:scan:765	1	0.7	5	MSV000084900	NoID	MSV000084900	G79239_BC12_01_18678.mzXML	meat
