Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.4.S.4F:scan:1185	0.92	12	NoID
-0.0	mzspec:MSV000082433:118:scan:1366	0.92	11	NoID
-0.0	mzspec:MSV000082433:M-204:scan:1382	0.89	10	NoID
-0.0	mzspec:MSV000082433:M-491:scan:1392	0.88	11	NoID
-0.0	mzspec:MSV000079697:group2_P1_B3:scan:1368	0.88	10	NoID
-0.0	mzspec:MSV000082433:M-633:scan:1376	0.88	10	NoID
-0.0	mzspec:MSV000082433:M-549:scan:1389	0.88	10	NoID
-0.0	mzspec:MSV000079718:group2_P1_B3:scan:1368	0.88	10	NoID
-0.0	mzspec:MSV000082433:M-473:scan:1383	0.88	10	NoID
-0.0	mzspec:MSV000082433:M-381:scan:1387	0.88	10	NoID
-0.0	mzspec:MSV000083559:11713.2.F.2A:scan:1193	0.88	10	NoID
0.0	mzspec:MSV000086415:41417981:scan:1240	0.87	11	NoID
-0.0	mzspec:MSV000082433:M-477:scan:1376	0.87	11	NoID
-0.0	mzspec:MSV000082433:582:scan:1375	0.87	10	NoID
-0.0	mzspec:MSV000082433:632:scan:1367	0.87	10	NoID
-0.0	mzspec:MSV000079697:group4_P1_G5:scan:1390	0.87	10	NoID
-0.0	mzspec:MSV000082433:M-345:scan:1367	0.87	10	NoID
-0.0	mzspec:MSV000079712:group4_P1_F3:scan:1361	0.87	10	NoID
-0.0	mzspec:MSV000079712:group4_P1_G5:scan:1390	0.87	10	NoID
-0.0	mzspec:MSV000079697:group4_P1_F3:scan:1361	0.87	10	NoID
-0.0	mzspec:MSV000082433:M-453:scan:1377	0.87	10	NoID
-0.0	mzspec:MSV000082433:630:scan:1370	0.87	10	NoID
-0.0	mzspec:MSV000082433:68:scan:1369	0.87	10	NoID
-0.0	mzspec:MSV000082433:146:scan:1368	0.87	10	NoID
-0.0	mzspec:MSV000084314:MSV000079710:scan:8192	0.87	9	NoID
-0.0	mzspec:MSV000083559:11713.8.S.8E:scan:1186	0.86	10	NoID
-0.01	mzspec:MSV000082433:66:scan:1374	0.86	10	NoID
-0.0	mzspec:MSV000083559:11713.22.S.22E:scan:1183	0.86	10	NoID
-0.0	mzspec:MSV000082433:516:scan:1370	0.86	10	NoID
-0.0	mzspec:MSV000079697:group2_P1_D3:scan:1364	0.86	10	NoID
-0.0	mzspec:MSV000082433:184:scan:1382	0.86	10	NoID
-0.0	mzspec:MSV000082433:M-076:scan:1354	0.86	10	NoID
0.0	mzspec:MSV000082433:932:scan:1375	0.86	10	NoID
-0.0	mzspec:MSV000082433:234:scan:1383	0.86	10	NoID
-0.0	mzspec:MSV000083559:11713.6.O.6D:scan:1183	0.86	10	NoID
-0.0	mzspec:MSV000079718:group2_P1_D3:scan:1364	0.86	10	NoID
-0.0	mzspec:MSV000082433:504:scan:1389	0.86	10	NoID
-0.0	mzspec:MSV000083559:11713.16.S.16E:scan:1176	0.86	10	NoID
0.0	mzspec:MSV000082433:874:scan:1372	0.86	10	NoID
-0.0	mzspec:MSV000084314:MSV000079718:scan:2247	0.86	9	NoID
-0.0	mzspec:MSV000084314:MSV000079697:scan:160359	0.86	9	NoID
-0.0	mzspec:MSV000082433:116:scan:1374	0.86	9	NoID
-0.0	mzspec:MSV000079697:group2_P2_F10:scan:1405	0.86	9	NoID
-0.0	mzspec:MSV000084314:MSV000079714:scan:5491	0.86	9	NoID
-0.0	mzspec:MSV000084314:MSV000082433:scan:77891	0.86	9	NoID
-0.0	mzspec:MSV000079718:group2_P2_F10:scan:1405	0.86	9	NoID
-0.0	mzspec:MSV000082433:M-493:scan:1379	0.85	10	NoID
-0.0	mzspec:MSV000083559:11713.2.O.2A:scan:1169	0.85	10	NoID
-0.0	mzspec:MSV000082433:938:scan:1369	0.85	10	NoID
-0.0	mzspec:MSV000082433:M-437:scan:1377	0.85	10	NoID
-0.0	mzspec:MSV000083559:11713.5.O.5G:scan:1190	0.85	10	NoID
-0.0	mzspec:MSV000079697:group5_P1_E5:scan:1382	0.85	10	NoID
-0.0	mzspec:MSV000079720:group5_P1_E5:scan:1382	0.85	10	NoID
-0.0	mzspec:MSV000079709:group1_P1_F6:scan:1366	0.85	10	NoID
-0.0	mzspec:MSV000079707:group3_P1_D3:scan:1355	0.85	10	NoID
-0.0	mzspec:MSV000079697:group1_P1_F6:scan:1366	0.85	10	NoID
-0.0	mzspec:MSV000082433:M-475:scan:1383	0.85	10	NoID
-0.0	mzspec:MSV000079697:group4_P1_C11:scan:1360	0.85	10	NoID
-0.0	mzspec:MSV000079712:group4_P1_C11:scan:1360	0.85	10	NoID
-0.0	mzspec:MSV000079697:group3_P1_D3:scan:1355	0.85	10	NoID
-0.0	mzspec:MSV000079720:group5_P1_G8:scan:1376	0.85	9	NoID
-0.0	mzspec:MSV000079697:group3_P1_H11:scan:1375	0.85	9	NoID
-0.0	mzspec:MSV000084314:MSV000079712:scan:4820	0.85	9	NoID
