file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000088697:04_Phormidium_molle_SPE	-0.04	mzspec:MSV000088697:04_Phormidium_molle_SPE:scan:4051	1	0.88	6	MSV000088697	NoID	MSV000088697/peak/mzML/dda_msms_mzml/04_Phormidium_molle_SPE.mzML	MSV000088697/04_Phormidium_molle_SPE.mzML	MSV000088697	Phormidium molle  SAG 26.99		2578135	automatic	No	No	No
mzspec:MSV000087996:01-08-2021-NCCrepe2-1	-0.04	mzspec:MSV000087996:01-08-2021-NCCrepe2-1:scan:1075	1	0.88	5	MSV000087996	NoID	MSV000087996/ccms_peak/01-08-2021-NCCrepe2-1.mzML	MSV000087996/01-08-2021-NCCrepe2-1.mzML	MSV000087996	Myxobacteria	Myxococcales	29	automatic	No	No	No
mzspec:MSV000087996:01-08-2021-BB10-1	-0.04	mzspec:MSV000087996:01-08-2021-BB10-1:scan:12252	1	0.88	5	MSV000087996	NoID	MSV000087996/ccms_peak/01-08-2021-BB10-1.mzML	MSV000087996/01-08-2021-BB10-1.mzML	MSV000087996	Myxobacteria	Myxococcales	29	automatic	No	No	No
mzspec:MSV000087996:01-08-2021-BB12-2-1	0.04	mzspec:MSV000087996:01-08-2021-BB12-2-1:scan:9933	1	0.87	5	MSV000087996	NoID	MSV000087996/ccms_peak/01-08-2021-BB12-2-1.mzML	MSV000087996/01-08-2021-BB12-2-1.mzML	MSV000087996	Myxobacteria	Myxococcales	29	automatic	No	No	No
mzspec:MSV000087996:01-08-2021-BB12-1-1	0.04	mzspec:MSV000087996:01-08-2021-BB12-1-1:scan:9551	1	0.86	5	MSV000087996	NoID	MSV000087996/ccms_peak/01-08-2021-BB12-1-1.mzML	MSV000087996/01-08-2021-BB12-1-1.mzML	MSV000087996	Myxobacteria	Myxococcales	29	automatic	No	No	No
mzspec:MSV000088697:16_Chlorogloeopsis_fritschii_SPE	-0.04	mzspec:MSV000088697:16_Chlorogloeopsis_fritschii_SPE:scan:4191	1	0.86	5	MSV000088697	NoID	MSV000088697/peak/mzML/dda_msms_mzml/16_Chlorogloeopsis_fritschii_SPE.mzML	MSV000088697/16_Chlorogloeopsis_fritschii_SPE.mzML	MSV000088697	Chlorogloeopsis fritschii PCC 6912		211165	automatic	No	No	No
mzspec:MSV000088697:15_Fischerella_musciocola_SPE	-0.04	mzspec:MSV000088697:15_Fischerella_musciocola_SPE:scan:2601	1	0.86	5	MSV000088697	NoID	MSV000088697/peak/mzML/dda_msms_mzml/15_Fischerella_musciocola_SPE.mzML	MSV000088697/15_Fischerella_musciocola_SPE.mzML	MSV000088697	Fischerella muscicola PCC 7414		306281	automatic	No	No	No
mzspec:MSV000083835:13	-0.04	mzspec:MSV000083835:13:scan:2687	1	0.85	5	MSV000083835	NoID	MSV000083835/peak/EtOAc_Neg_mzML/13.mzML	MSV000083835/13.mzML	MSV000083835	Streptomyces		1883	automatic	No	No	No
mzspec:MSV000087628:13+SC+on+SA+EthAc-pos	-0.04	mzspec:MSV000087628:13+SC+on+SA+EthAc-pos:scan:2687	1	0.85	5	MSV000087628	NoID	MSV000087628/ccms_peak/13+SC+on+SA+EthAc-pos.mzML	MSV000087628/13+SC+on+SA+EthAc-pos.mzML	MSV000087628	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus	1901	automatic	No	No	No
mzspec:MSV000088697:05_Mastigocladus_laminosus_SPE	-0.04	mzspec:MSV000088697:05_Mastigocladus_laminosus_SPE:scan:4172	1	0.85	5	MSV000088697	NoID	MSV000088697/peak/mzML/dda_msms_mzml/05_Mastigocladus_laminosus_SPE.mzML	MSV000088697/05_Mastigocladus_laminosus_SPE.mzML	MSV000088697	Mastigocladus laminosus SAG 4.84		447715	automatic	No	No	No
