USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928663	CCMSLIB00009928663	0.96	7	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C18H33NO) with delta m/z -75.02 (putative explanation: nan (reverse); atomic difference: -1C,-3H,-2N,-2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928845	CCMSLIB00009928845	0.95	7	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C18H35NO2) with delta m/z -57.01 (putative explanation: nan (reverse); atomic difference: -1C,-1H,-2N,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934923	CCMSLIB00009934923	0.91	6	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C18H35NO2) with delta m/z -57.01 (putative explanation: nan (reverse); atomic difference: -1C,-1H,-2N,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010007079	CCMSLIB00010007079	0.9	6	Suspect related to trans-Vaccenic acid (predicted molecular formula: C18H33NO) with delta m/z -3.007 (putative explanation: 13C3 label for SILAC (reverse); atomic difference: 3C,-3C[13])	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932144	CCMSLIB00009932144	0.9	6	Suspect related to 15-Hydroxy-11Z,13E-eicosadienoic acid (predicted molecular formula: C19H37N) with delta m/z -26.963 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009946453	CCMSLIB00009946453	0.9	6	Suspect related to Docosatrienoic acid (predicted molecular formula: C19H37N) with delta m/z -54.995 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966550	CCMSLIB00009966550	0.9	6	Suspect related to N-Oleoylglycine (predicted molecular formula: unknown) with delta m/z 15.011 (putative explanation: ADP-ribosylation followed by conversion to hydroxamic acid via hydroxylamine|Leu/Ile->Lys substitution|Tyrosine oxidation to 2-aminotyrosine|unspecified; atomic difference: 1H,1N|1H,1N|1H,1N|1H,1N)	[M-C2H5NO2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931905	CCMSLIB00009931905	0.89	6	Suspect related to 13[(2R,3S)-3-Pentyloxiranyl]-8Z-tridecenoic acid (predicted molecular formula: C18H33NO) with delta m/z -45.011 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988648	CCMSLIB00009988648	0.89	6	Suspect related to Spectral Match to 14,15-EE-(8Z)-E from NIST14 (predicted molecular formula: C18H35NO2) with delta m/z -27.0 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009936814	CCMSLIB00009936814	0.87	6	Suspect related to 3-Hydroxyoctadecanoic acid (predicted molecular formula: C18H35NO2) with delta m/z -3.007 (putative explanation: 13C3 label for SILAC (reverse); atomic difference: 3C,-3C[13])	[M-H2O+H]+	1
