file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G000073460_170522180710	0.0	mzspec:MSV000084900:G000073460_170522180710:scan:3127	1	0.97	5	MSV000084900	NoID	MSV000084900	G000073460_170522180710.mzXML	plant
mzspec:MSV000084900:G000073462_170522183406	0.0	mzspec:MSV000084900:G000073462_170522183406:scan:3318	1	0.96	5	MSV000084900	NoID	MSV000084900	G000073462_170522183406.mzXML	complex
mzspec:MSV000084900:G87390_RF4_01_26177	0.0	mzspec:MSV000084900:G87390_RF4_01_26177:scan:2696	1	0.83	5	MSV000084900	NoID	MSV000084900	G87390_RF4_01_26177.mzXML	pork
mzspec:MSV000084900:18NAVY28_v2_brk_1_BD5_01_39775	0.0	mzspec:MSV000084900:18NAVY28_v2_brk_1_BD5_01_39775:scan:2490	1	0.81	5	MSV000084900	NoID	MSV000084900	18NAVY28_v2_brk_1_BD5_01_39775.mzXML	black bean
mzspec:MSV000084900:18NAVY27_v1_sup_6_BH3_01_39787	0.0	mzspec:MSV000084900:18NAVY27_v1_sup_6_BH3_01_39787:scan:2783	1	0.79	5	MSV000084900	NoID	MSV000084900	18NAVY27_v1_sup_6_BH3_01_39787.mzXML	fruit
mzspec:MSV000084900:G90223_1x_BB7_01_26560	0.0	mzspec:MSV000084900:G90223_1x_BB7_01_26560:scan:2712	1	0.79	5	MSV000084900	NoID	MSV000084900	G90223_1x_BB7_01_26560.mzXML	cranberry
mzspec:MSV000084900:18NAVY30_v2_lun_3_GA7_01_39638	0.0	mzspec:MSV000084900:18NAVY30_v2_lun_3_GA7_01_39638:scan:2898	1	0.77	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_3_GA7_01_39638.mzXML	complex
mzspec:MSV000084900:G83424_1x_RF12_01_26451	0.0	mzspec:MSV000084900:G83424_1x_RF12_01_26451:scan:2704	1	0.77	5	MSV000084900	NoID	MSV000084900	G83424_1x_RF12_01_26451.mzXML	plant
mzspec:MSV000084900:18NAVY28_v1_lun_3_BE2_01_39680	0.0	mzspec:MSV000084900:18NAVY28_v1_lun_3_BE2_01_39680:scan:2920	1	0.77	5	MSV000084900	NoID	MSV000084900	18NAVY28_v1_lun_3_BE2_01_39680.mzXML	cheddar cheese
mzspec:MSV000084900:G87595_1x_RE10_01_26302	-0.0	mzspec:MSV000084900:G87595_1x_RE10_01_26302:scan:2725	1	0.76	5	MSV000084900	NoID	MSV000084900	G87595_1x_RE10_01_26302.mzXML	plant
mzspec:MSV000084900:G87505_1x_RH2_01_26468	-0.0	mzspec:MSV000084900:G87505_1x_RH2_01_26468:scan:2748	1	0.76	5	MSV000084900	NoID	MSV000084900	G87505_1x_RH2_01_26468.mzXML	complex
mzspec:MSV000084900:G87525_1x_rerun_BH3_01_26650	0.0	mzspec:MSV000084900:G87525_1x_rerun_BH3_01_26650:scan:2808	1	0.76	5	MSV000084900	NoID	MSV000084900	G87525_1x_rerun_BH3_01_26650.mzXML	salmon
mzspec:MSV000084900:G87492_1x_BH10_01_26659	0.0	mzspec:MSV000084900:G87492_1x_BH10_01_26659:scan:2770	1	0.75	5	MSV000084900	NoID	MSV000084900	G87492_1x_BH10_01_26659.mzXML	betel nut
mzspec:MSV000084900:G86980_1x_BD7_01_26415	0.0	mzspec:MSV000084900:G86980_1x_BD7_01_26415:scan:2705	1	0.75	5	MSV000084900	NoID	MSV000084900	G86980_1x_BD7_01_26415.mzXML	plant
mzspec:MSV000084900:G83423_1x_rerun_RH12_01_26532	0.0	mzspec:MSV000084900:G83423_1x_rerun_RH12_01_26532:scan:2676	1	0.75	5	MSV000084900	NoID	MSV000084900	G83423_1x_rerun_RH12_01_26532.mzXML	complex
mzspec:MSV000084900:18NAVY30_v1_sup_3_BB8_01_39750	-0.0	mzspec:MSV000084900:18NAVY30_v1_sup_3_BB8_01_39750:scan:2532	1	0.73	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_sup_3_BB8_01_39750.mzXML	plant
