Delta Mass	USI	Cosine	Matching Peaks	Status
0.04	mzspec:MSV000087087:5556688:scan:941	0.96	10	NoID
0.04	mzspec:MSV000088137:2158:scan:922	0.96	9	NoID
0.04	mzspec:MSV000088137:2176:scan:914	0.94	9	NoID
0.04	mzspec:MSV000088137:2208:scan:914	0.94	9	NoID
0.04	mzspec:MSV000087087:5556689:scan:928	0.94	9	NoID
0.04	mzspec:MSV000087087:5556652:scan:931	0.93	9	NoID
0.0	mzspec:MSV000086415:50301675:scan:903	0.93	9	NoID
0.04	mzspec:MSV000087087:5556653:scan:924	0.93	9	NoID
0.0	mzspec:MSV000088137:2128:scan:921	0.93	9	NoID
0.04	mzspec:MSV000086415:21000478:scan:911	0.93	9	NoID
0.04	mzspec:MSV000088137:2257:scan:891	0.92	9	NoID
0.04	mzspec:MSV000088137:2154:scan:914	0.92	9	NoID
0.04	mzspec:MSV000088137:2070:scan:920	0.92	8	NoID
0.04	mzspec:MSV000088137:2194:scan:924	0.92	8	NoID
-0.0	mzspec:MSV000088137:2191:scan:903	0.92	8	NoID
0.0	mzspec:MSV000086415:2525608:scan:897	0.92	8	NoID
0.04	mzspec:MSV000088137:2247:scan:895	0.91	9	NoID
0.04	mzspec:MSV000088137:2151:scan:917	0.91	8	NoID
0.04	mzspec:MSV000088137:2192:scan:913	0.91	8	NoID
0.04	mzspec:MSV000088137:2161:scan:916	0.91	8	NoID
0.0	mzspec:MSV000087612:46:scan:899	0.91	8	NoID
0.04	mzspec:MSV000087087:5556877:scan:926	0.91	8	NoID
0.04	mzspec:MSV000088137:2091:scan:914	0.91	8	NoID
0.04	mzspec:MSV000086415:50108462:scan:903	0.91	8	NoID
0.04	mzspec:MSV000088137:2188:scan:903	0.91	8	NoID
0.04	mzspec:MSV000088137:2004:scan:909	0.91	8	NoID
0.04	mzspec:MSV000083320:99408:scan:1113	0.91	7	NoID
0.04	mzspec:MSV000088137:2183:scan:916	0.9	9	NoID
0.04	mzspec:MSV000087087:5556732:scan:939	0.9	9	NoID
0.04	mzspec:MSV000088137:2178:scan:902	0.9	8	NoID
0.0	mzspec:MSV000088137:2186:scan:913	0.9	8	NoID
0.04	mzspec:MSV000086415:20282974:scan:909	0.9	8	NoID
0.0	mzspec:MSV000086415:22868024:scan:904	0.9	8	NoID
0.04	mzspec:MSV000083320:99883:scan:1093	0.9	7	NoID
0.04	mzspec:MSV000088137:2193:scan:916	0.9	7	NoID
0.04	mzspec:MSV000088137:2202:scan:918	0.9	7	NoID
0.04	mzspec:MSV000083320:99776:scan:1112	0.9	7	NoID
0.04	mzspec:MSV000083320:99880:scan:1100	0.9	7	NoID
0.04	mzspec:MSV000083320:99422:scan:1118	0.9	6	NoID
0.0	mzspec:MSV000088137:mars00037:scan:933	0.89	8	NoID
0.04	mzspec:MSV000088137:2064:scan:913	0.89	8	NoID
0.0	mzspec:MSV000082433:182:scan:931	0.89	8	NoID
0.04	mzspec:MSV000082433:M-636:scan:928	0.89	8	NoID
0.04	mzspec:MSV000080905:P5_EMP_63:scan:774	0.89	8	NoID
0.04	mzspec:MSV000086415:10263208:scan:912	0.89	8	NoID
0.04	mzspec:MSV000088137:2131:scan:928	0.89	8	NoID
0.04	mzspec:MSV000088137:mars00087:scan:917	0.89	8	NoID
0.0	mzspec:MSV000086415:20584923:scan:894	0.89	8	NoID
-0.0	mzspec:MSV000082433:M-431:scan:920	0.89	8	NoID
0.04	mzspec:MSV000083320:99692:scan:1109	0.89	8	NoID
0.0	mzspec:MSV000088137:2139:scan:902	0.89	8	NoID
0.04	mzspec:MSV000083320:99877:scan:1107	0.89	7	NoID
0.04	mzspec:MSV000083320:99852:scan:1097	0.89	7	NoID
0.04	mzspec:MSV000083320:99682:scan:1108	0.89	7	NoID
0.04	mzspec:MSV000083320:99767:scan:1105	0.89	7	NoID
0.04	mzspec:MSV000083320:99558:scan:1112	0.89	7	NoID
0.04	mzspec:MSV000084314:MSV000083320:scan:68056	0.89	7	NoID
0.04	mzspec:MSV000088137:2167:scan:909	0.89	7	NoID
0.04	mzspec:MSV000083320:BLANK6_6B:scan:1098	0.89	7	NoID
0.04	mzspec:MSV000083320:99872:scan:1095	0.89	7	NoID
0.04	mzspec:MSV000088137:2209:scan:931	0.89	7	NoID
0.04	mzspec:MSV000083320:99747:scan:1108	0.89	7	NoID
0.04	mzspec:MSV000083320:99868:scan:1101	0.89	7	NoID
0.04	mzspec:MSV000083320:99805:scan:1108	0.89	7	NoID
0.04	mzspec:MSV000088137:2215:scan:927	0.89	7	NoID
0.04	mzspec:MSV000083320:99780:scan:1097	0.89	7	NoID
0.04	mzspec:MSV000083320:99878:scan:1101	0.89	7	NoID
0.04	mzspec:MSV000083320:99307:scan:1113	0.89	7	NoID
0.04	mzspec:MSV000088137:2094:scan:922	0.89	7	NoID
0.04	mzspec:MSV000083320:99772:scan:1103	0.89	7	NoID
0.04	mzspec:MSV000083320:99543:scan:1112	0.89	7	NoID
0.04	mzspec:MSV000082331:C10_Hand_swab_Mango:scan:1539	0.89	7	NoID
0.04	mzspec:MSV000082331:E11_Hand_swab_pre_Bell_pepper:scan:1667	0.89	7	NoID
0.04	mzspec:MSV000083320:99814:scan:1102	0.89	7	NoID
0.04	mzspec:MSV000088137:mars00117:scan:919	0.88	9	NoID
0.04	mzspec:MSV000087087:5556669:scan:926	0.88	8	NoID
0.04	mzspec:MSV000080905:P4_EMP_7:scan:769	0.88	8	NoID
0.0	mzspec:MSV000088137:2032:scan:922	0.88	8	NoID
0.04	mzspec:MSV000082433:M-427:scan:938	0.88	8	NoID
0.04	mzspec:MSV000082433:M-351:scan:918	0.88	8	NoID
0.03	mzspec:MSV000082433:M-206:scan:939	0.88	8	NoID
0.0	mzspec:MSV000088137:2255:scan:903	0.88	8	NoID
0.03	mzspec:MSV000084314:MSV000087087:scan:85607	0.88	8	NoID
0.04	mzspec:MSV000086415:21183160:scan:904	0.88	8	NoID
-0.0	mzspec:MSV000082433:M-495:scan:908	0.88	8	NoID
0.04	mzspec:MSV000083320:99751:scan:1106	0.88	7	NoID
0.04	mzspec:MSV000088137:2169:scan:921	0.88	7	NoID
0.04	mzspec:MSV000083320:99770:scan:1100	0.88	7	NoID
0.04	mzspec:MSV000083320:99881:scan:1101	0.88	7	NoID
0.04	mzspec:MSV000086415:37178462:scan:896	0.88	7	NoID
0.04	mzspec:MSV000086415:82684406:scan:907	0.88	7	NoID
0.04	mzspec:MSV000086415:15176592_rerun:scan:904	0.88	7	NoID
0.04	mzspec:MSV000087087:5556718:scan:933	0.88	7	NoID
0.04	mzspec:MSV000087087:5556881:scan:929	0.88	7	NoID
0.04	mzspec:MSV000087087:5556893:scan:933	0.88	7	NoID
0.04	mzspec:MSV000083320:99841:scan:1104	0.88	7	NoID
0.04	mzspec:MSV000083320:99765:scan:1097	0.88	7	NoID
0.04	mzspec:MSV000083320:99356:scan:1110	0.88	7	NoID
0.04	mzspec:MSV000085944:skin_05_720_UB:scan:954	0.88	7	NoID
0.04	mzspec:MSV000083320:99497:scan:1122	0.88	7	NoID
0.04	mzspec:MSV000088137:2230:scan:913	0.88	7	NoID
0.04	mzspec:MSV000083320:99317:scan:1111	0.88	7	NoID
0.04	mzspec:MSV000083320:99887:scan:1111	0.88	7	NoID
0.04	mzspec:MSV000083320:99820:scan:1090	0.88	7	NoID
0.04	mzspec:MSV000083320:99871:scan:1112	0.88	7	NoID
0.04	mzspec:MSV000087087:5556745:scan:933	0.88	7	NoID
0.04	mzspec:MSV000083320:99893:scan:1118	0.88	7	NoID
0.04	mzspec:MSV000082433:M-553:scan:933	0.88	7	NoID
0.04	mzspec:MSV000083320:99806:scan:1112	0.88	7	NoID
0.04	mzspec:MSV000083320:99771:scan:1107	0.88	7	NoID
0.04	mzspec:MSV000088640:6035105:scan:934	0.88	7	NoID
0.04	mzspec:MSV000083320:99351:scan:1114	0.88	7	NoID
0.04	mzspec:MSV000083320:99575:scan:1111	0.88	7	NoID
0.04	mzspec:MSV000083320:99686:scan:1109	0.88	7	NoID
0.04	mzspec:MSV000083320:99885:scan:1096	0.88	7	NoID
0.03	mzspec:MSV000084314:MSV000086415:scan:336648	0.88	7	NoID
0.04	mzspec:MSV000083320:99527:scan:1119	0.88	7	NoID
0.04	mzspec:MSV000083320:99855:scan:1107	0.88	7	NoID
0.04	mzspec:MSV000083320:99742:scan:1102	0.88	7	NoID
0.04	mzspec:MSV000083320:99447:scan:1112	0.88	7	NoID
0.04	mzspec:MSV000083320:99853:scan:1104	0.88	7	NoID
0.04	mzspec:MSV000083320:99445:scan:1109	0.88	6	NoID
0.04	mzspec:MSV000086415:20902039:scan:912	0.88	6	NoID
0.0	mzspec:MSV000088137:2147:scan:921	0.87	8	NoID
0.04	mzspec:MSV000086415:50106154:scan:899	0.87	8	NoID
-0.0	mzspec:MSV000087612:44:scan:892	0.87	8	NoID
0.04	mzspec:MSV000082433:232:scan:937	0.87	8	NoID
-0.0	mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:1592	0.87	8	NoID
0.0	mzspec:MSV000082433:M-493:scan:936	0.87	8	NoID
0.04	mzspec:MSV000082433:M-349:scan:927	0.87	8	NoID
