USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003140129	CCMSLIB00003140129	1.0	7	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009975113	CCMSLIB00009975113	0.99	6	Suspect related to NCGC00385223-01!(2R,3S)-7-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5-diol (predicted molecular formula: C15H14O6) with delta m/z -132.042 (putative explanation: Pentose (reverse); atomic difference: -5C,-8H,-4O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00004691487	CCMSLIB00004691487	0.99	6	(-)-epicatechin	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000222542	CCMSLIB00000222542	0.98	6	Massbank:PB006281 (-)-Epicatechin|(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000081476	CCMSLIB00000081476	0.98	6	Catechin	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139109	CCMSLIB00003139109	0.98	6	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136942	CCMSLIB00003136942	0.98	6	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138104	CCMSLIB00003138104	0.98	6	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135875	CCMSLIB00003135875	0.97	6	Spectral Match to (-)-Epicatechin from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135476	CCMSLIB00003135476	0.97	6	Spectral Match to (+)-Catechin from NIST14	M+H	1
