USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988266	CCMSLIB00009988266	0.81	5	Suspect related to Spectral Match to 13(S)-HODE methyl ester from NIST14 (predicted molecular formula: C18H32O2) with delta m/z -30.01 (putative explanation: Decarboxylation|Demethoxylation|Proline oxidation to pyrrolidinone|Ser->Gly substitution|Thr->Ala substitution; atomic difference: -1C,-2H,-1O|-1C,-2H,-1O|-1C,-2H,-1O|-1C,-2H,-1O|-1C,-2H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009963093	CCMSLIB00009963093	0.77	5	Suspect related to Massbank:RP030402 ?-linolenic acid|linolenic acid|(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid (predicted molecular formula: C17H28O3) with delta m/z -16.031 (putative explanation: Leu/Ile->Pro substitution; atomic difference: -1C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989524	CCMSLIB00009989524	0.77	5	Suspect related to Spectral Match to 9(10)-EpOME from NIST14 (predicted molecular formula: C17H28O3) with delta m/z -16.031 (putative explanation: Leu/Ile->Pro substitution; atomic difference: -1C,-4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989006	CCMSLIB00009989006	0.76	6	Suspect related to Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14 (predicted molecular formula: C18H32O2) with delta m/z -94.042 (putative explanation: Dehydroalanine (from Tyrosine); atomic difference: -6C,-6H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965476	CCMSLIB00009965476	0.75	5	Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C18H32O2) with delta m/z -72.022 (putative explanation: Ethyl formate loss|Glu->Gly substitution; atomic difference: -3C,-4H,-2O|-3C,-4H,-2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931378	CCMSLIB00009931378	0.74	6	Suspect related to 12(S)-Hydroxy-16-heptadecynoic acid (predicted molecular formula: C17H28O3) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940157	CCMSLIB00009940157	0.74	6	Suspect related to 8Z,14Z-Eicosadienoic acid (predicted molecular formula: C17H28O3) with delta m/z -28.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995103	CCMSLIB00009995103	0.73	5	Suspect related to Spectral Match to Lithocholic acid from NIST14 (predicted molecular formula: C17H28O3) with delta m/z -96.093 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989726	CCMSLIB00009989726	0.73	5	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C18H32O2) with delta m/z -34.004 (putative explanation: Hydroxylation, epoxidation (reverse)|nan (reverse); atomic difference: -2H,-2O|-2H,-2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926784	CCMSLIB00009926784	0.73	5	Suspect related to .gamma.-Linolenoyl ethanolamide (predicted molecular formula: unknown) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-C2H7NO+H]+	1
