Delta Mass	USI	Cosine	Matching Peaks	Status
0.01	mzspec:MSV000083559:11713.7.S.7D:scan:1497	0.85	7	NoID
0.0	mzspec:MSV000083559:11713.5.S.5G:scan:1713	0.83	7	NoID
-0.03	mzspec:MSV000083320:99441:scan:2434	0.83	7	NoID
-0.01	mzspec:MSV000083559:11713.2.S.2A:scan:1693	0.81	7	NoID
-0.04	mzspec:MSV000083320:99582:scan:2470	0.8	6	NoID
-0.04	mzspec:MSV000083320:99620:scan:2464	0.79	6	NoID
0.01	mzspec:MSV000083559:11713.2.O.2B:scan:1480	0.79	6	NoID
0.0	mzspec:MSV000083559:11713.23.O.23B:scan:1567	0.78	6	NoID
-0.04	mzspec:MSV000083320:BLANK4_4A:scan:2518	0.78	6	NoID
0.0	mzspec:MSV000083559:11713.10.O.10H.P2:scan:1461	0.77	7	NoID
0.0	mzspec:MSV000083559:11713.3.O.3E:scan:1691	0.77	6	NoID
-0.04	mzspec:MSV000083559:11713.1.O.1D:scan:1760	0.76	6	NoID
-0.03	mzspec:MSV000083320:99320:scan:2460	0.75	7	NoID
-0.04	mzspec:MSV000083320:99372:scan:2465	0.75	7	NoID
0.0	mzspec:MSV000083559:11713.10.S.10C:scan:1481	0.75	7	NoID
-0.03	mzspec:MSV000083320:99452:scan:2417	0.75	6	NoID
-0.04	mzspec:MSV000083320:BLANK4_4B_20181110143314:scan:2484	0.74	6	NoID
-0.04	mzspec:MSV000083320:99709:scan:2447	0.73	6	NoID
-0.04	mzspec:MSV000083320:99617:scan:2469	0.73	6	NoID
0.0	mzspec:MSV000083559:11713.4.O.4H:scan:1710	0.72	6	NoID
0.0	mzspec:MSV000080627:ONR_Stool_6:scan:1837	0.72	6	NoID
-0.04	mzspec:MSV000083320:99295:scan:2485	0.72	6	NoID
0.0	mzspec:MSV000083559:11713.8.O.8C:scan:1771	0.71	6	NoID
-0.01	mzspec:MSV000083559:11713.21.S.21A:scan:1764	0.71	6	NoID
0.01	mzspec:MSV000083559:11713.22.S.22B:scan:1782	0.71	6	NoID
0.0	mzspec:MSV000087728:VGF157_C02_pos:scan:1970	0.71	6	NoID
-0.03	mzspec:MSV000083320:99319:scan:2470	0.71	6	NoID
0.0	mzspec:MSV000080627:ONR_Stool_13:scan:1845	0.7	7	NoID
