USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996130	CCMSLIB00009996130	0.92	7	Suspect related to Spectral Match to Monopalmitolein (9c) from NIST14 (predicted molecular formula: C16H32O4) with delta m/z -40.032 (putative explanation: Descyclopropyl, dealkenation|Pro->Gly substitution; atomic difference: -3C,-4H|-3C,-4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934785	CCMSLIB00009934785	0.91	8	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C16H30O3) with delta m/z -84.058 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009982570	CCMSLIB00009982570	0.89	7	Suspect related to Spectral Match to (Z,E)-Tetradeca-9,12-dienol from NIST14 (predicted molecular formula: C16H30O3) with delta m/z 60.021 (putative explanation: unspecified|unspecified; atomic difference: 2C,4H,2O|2H,3N,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940106	CCMSLIB00009940106	0.86	7	Suspect related to 8Z,14Z-Eicosadienoic acid (predicted molecular formula: C16H32O4) with delta m/z -38.053 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981261	CCMSLIB00009981261	0.86	7	Suspect related to Ricinoleic acid methyl ester (predicted molecular formula: C16H32O4) with delta m/z -24.037 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009991681	CCMSLIB00009991681	0.85	7	Suspect related to Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 (predicted molecular formula: C16H30O3) with delta m/z -10.021 (putative explanation: Pro->Ser substitution; atomic difference: -2C,-2H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981385	CCMSLIB00009981385	0.85	8	Suspect related to Roccellaric acid (predicted molecular formula: C16H30O3) with delta m/z -56.027 (putative explanation: Beta-elimination (among others); atomic difference: -3C,-4H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010003994	CCMSLIB00010003994	0.82	7	Suspect related to cis-12-Octadecenoic acid methyl ester (predicted molecular formula: unknown) with delta m/z 5.974 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966545	CCMSLIB00009966545	0.82	7	Suspect related to N-Oleoylglycine (predicted molecular formula: unknown) with delta m/z 5.974 (putative explanation: unspecified; atomic difference: unspecified)	[M-C2H5NO2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965018	CCMSLIB00009965018	0.82	7	Suspect related to Methyl trans-vaccenate (predicted molecular formula: C17H34O4) with delta m/z -26.052 (putative explanation: Leu/Ile->Ser substitution; atomic difference: -3C,-6H,1O)	[M+H]+	1
