USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934942	CCMSLIB00009934942	0.81	6	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C20H38O4) with delta m/z -12.0 (putative explanation: formaldehyde adduct (reverse)|methylation and reduction (reverse)|nan (reverse); atomic difference: -1C|-1C|-1C)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009929697	CCMSLIB00009929697	0.73	5	Suspect related to 1-Palmitoyl-2-linoleoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z 62.037 (putative explanation: unspecified; atomic difference: 2C,6H,2O)	[M-C19H38O4+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010007114	CCMSLIB00010007114	0.73	5	Suspect related to trans-Vaccenic acid (predicted molecular formula: C20H36O3) with delta m/z 42.01 (putative explanation: Acetylation|Ser->Glu substitution|unspecified; atomic difference: 2C,2H,1O|2C,2H,1O|3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988463	CCMSLIB00009988463	0.73	5	Suspect related to Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 (predicted molecular formula: C19H32O4) with delta m/z 30.011 (putative explanation: Ala->Thr substitution|Gly->Ser substitution|desmethylation + reduction of sulfoxide|formaldehyde induced modifications|hydroxymethyl; atomic difference: 1C,2H,1O|1C,2H,1O|1C,2H,1O|1C,2H,1O|1C,2H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997866	CCMSLIB00009997866	0.72	5	Suspect related to Spectral Match to Phytol from NIST14 (predicted molecular formula: C20H38O4) with delta m/z 45.969 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009968300	CCMSLIB00009968300	0.72	5	Suspect related to NCGC00169469-03_C20H34O3_1-Naphthalenecarboxylic acid, decahydro-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylene-, (1R,4aS,5R,8aS)- (predicted molecular formula: C20H36O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954181	CCMSLIB00009954181	0.72	5	Suspect related to Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid (predicted molecular formula: C21H40O2) with delta m/z 44.062 (putative explanation: unspecified; atomic difference: 3C,8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939281	CCMSLIB00009939281	0.71	5	Suspect related to 5Z,8Z,14Z-Eicosatrienoic acid (predicted molecular formula: C20H38O4) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940280	CCMSLIB00009940280	0.71	5	Suspect related to 9(10)-Epoxy-12Z-octadecenoic acid (predicted molecular formula: C20H38O4) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973270	CCMSLIB00009973270	0.71	5	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C20H38O4) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009930091	CCMSLIB00009930091	0.71	5	Suspect related to 1-Palmitoylglycerol (predicted molecular formula: C21H40O2) with delta m/z 12.036 (putative explanation: Ser->Val substitution|Thr->Leu/Ile substitution; atomic difference: 2C,4H,-1O|2C,4H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009993540	CCMSLIB00009993540	0.71	5	Suspect related to Spectral Match to Glycerol 1-stearate from NIST14 (predicted molecular formula: unknown) with delta m/z -34.004 (putative explanation: Hydroxylation, epoxidation (reverse)|nan (reverse); atomic difference: -2H,-2O|-2H,-2O)	[M+H]+	1
