Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000087359:Blank_Presquence_04:scan:1797	0.96	9	NoID
0.0	mzspec:MSV000083798:P25_C9_Ct4_In:scan:1254	0.95	9	NoID
0.0	mzspec:MSV000083798:P25_B4_H8_Out:scan:1247	0.95	9	NoID
0.0	mzspec:MSV000083798:P25_A12_H6_Out:scan:1292	0.95	9	NoID
0.0	mzspec:MSV000083798:P25_B7_H10_In:scan:1280	0.95	9	NoID
0.0	mzspec:MSV000083798:P25_B11_H12_In:scan:1260	0.95	9	NoID
0.0	mzspec:MSV000083798:P25_A4_H2_Out:scan:1262	0.95	9	NoID
0.0	mzspec:MSV000087006:20200126_SSA_SS_210214085057:scan:1289	0.95	7	NoID
0.0	mzspec:MSV000087006:20200210_SSA_SS:scan:1266	0.95	7	NoID
0.0	mzspec:MSV000086926:20200210_SSA_SS:scan:1266	0.95	7	NoID
0.0	mzspec:MSV000087905:Sp44-27R:scan:3856	0.95	6	NoID
0.0	mzspec:MSV000083798:P25_B5_H9_In:scan:1293	0.94	9	NoID
0.0	mzspec:MSV000083798:P25_B12_H12_Out:scan:1253	0.94	9	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517174418:scan:1268	0.94	9	NoID
0.0	mzspec:MSV000083798:P25_A5_H3_In:scan:1254	0.94	9	NoID
0.0	mzspec:MSV000083798:P25_C7_Ct3_In:scan:1275	0.94	8	NoID
0.0	mzspec:MSV000086926:20200210_SSA_SS_210212202211:scan:1273	0.94	7	NoID
0.0	mzspec:MSV000087006:20200210_SSA_SS_210212202211:scan:1273	0.94	7	NoID
0.0	mzspec:MSV000087006:20200210_DOM_SS_SZ_2:scan:1427	0.94	7	NoID
0.0	mzspec:MSV000083798:P25_A6_H3_Out:scan:1287	0.93	8	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517173601:scan:1271	0.93	8	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517191435:scan:1298	0.93	8	NoID
0.0	mzspec:MSV000087006:20200209_SSA_IB_210213223031:scan:1289	0.93	7	NoID
-0.0	mzspec:MSV000087006:20200210_DOM_Holl_RW_1:scan:1433	0.93	7	NoID
-0.0	mzspec:MSV000087006:20200209_DOM_Holl_RW_1:scan:1482	0.93	7	NoID
-0.0	mzspec:MSV000086926:20200210_DOM_Holl_RW_1:scan:1433	0.93	7	NoID
0.0	mzspec:MSV000081318:2017_04_08_TSW_Sponge_20:scan:2969	0.93	7	NoID
0.0	mzspec:MSV000087006:20200125_SSA_IB_210213181157:scan:1296	0.93	7	NoID
-0.0	mzspec:MSV000086926:20200209_DOM_Holl_RW_1:scan:1482	0.93	7	NoID
0.0	mzspec:MSV000083098:MN-IX-1135_b:scan:1952	0.93	6	NoID
0.0	mzspec:MSV000087905:Sp44-21M:scan:3519	0.93	5	NoID
0.0	mzspec:MSV000083798:P25_C4_Ct1_Out:scan:1260	0.92	9	NoID
0.0	mzspec:MSV000083798:P25_B8_H10_Out:scan:1259	0.92	9	NoID
0.0	mzspec:MSV000084016:P27_m2_Sept_veh_E2:scan:2657	0.92	8	NoID
0.0	mzspec:MSV000083798:P25_A3_H2_In:scan:1280	0.92	8	NoID
