Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000085944:skin_05_360_UB:scan:2348	0.86	10	NoID
0.0	mzspec:MSV000085944:skin_05_90_OF:scan:2333	0.84	8	NoID
0.0	mzspec:MSV000085944:skin_03_480_OF:scan:2367	0.83	9	NoID
0.0	mzspec:MSV000085944:skin_03_120_UB:scan:2346	0.82	9	NoID
0.0	mzspec:MSV000085944:skin_05_90_UB:scan:2359	0.82	8	NoID
0.0	mzspec:MSV000085944:skin_04_240_UB:scan:2339	0.81	9	NoID
0.0	mzspec:MSV000085944:skin_04_480_UB:scan:2336	0.81	8	NoID
0.0	mzspec:MSV000085944:skin_05_720_OF:scan:2340	0.8	7	NoID
0.0	mzspec:MSV000085944:skin_03_120_FH:scan:2351	0.79	9	NoID
0.0	mzspec:MSV000085944:skin_01_60_OF:scan:2332	0.79	8	NoID
0.0	mzspec:MSV000085944:skin_04_720_UB:scan:2338	0.79	8	NoID
0.0	mzspec:MSV000085944:skin_05_0_OF:scan:2325	0.78	8	NoID
0.0	mzspec:MSV000085944:skin_03_1440_FH:scan:2363	0.76	6	NoID
0.0	mzspec:MSV000085944:skin_05_360_OF:scan:2341	0.75	9	NoID
0.0	mzspec:MSV000085944:skin_04_480_FH:scan:2344	0.75	7	NoID
0.0	mzspec:MSV000085944:skin_04_600_OF:scan:2348	0.74	8	NoID
0.0	mzspec:MSV000085944:skin_05_600_FH:scan:2339	0.74	8	NoID
0.0	mzspec:MSV000085944:skin_04_600_FH:scan:2357	0.74	7	NoID
0.0	mzspec:MSV000085944:skin_05_120_OF:scan:2345	0.72	7	NoID
0.0	mzspec:MSV000085944:skin_03_600_OF:scan:2358	0.71	8	NoID
0.0	mzspec:MSV000085944:skin_03_90_FH:scan:2357	0.71	8	NoID
0.0	mzspec:MSV000085944:skin_11_480_OF:scan:2358	0.71	7	NoID
0.0	mzspec:MSV000085944:skin_05_120_UB:scan:2339	0.71	7	NoID
0.0	mzspec:MSV000085944:skin_02_480_FH:scan:2313	0.7	6	NoID
