USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009964326	CCMSLIB00009964326	0.91	6	Suspect related to MassbankEU:SM824902 Triphenylphosphate|Triphenyl phosphate (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000579727	CCMSLIB00000579727	0.89	6	Diphenylphosphate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000842066	CCMSLIB00000842066	0.89	6	MassbankEU:SM881501 Diphenylphosphate|Diphenyl hydrogen phosphate	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000841615	CCMSLIB00000841615	0.88	6	MassbankEU:SM822501 Diphenyl phosphate|diphenyl hydrogen phosphate	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954256	CCMSLIB00009954256	0.88	5	Suspect related to Massbank:EQ363803 Triphenyl phosphate (TPP)|Triphenyl phosphate|Triphenoxyphosphine oxide (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009959411	CCMSLIB00009959411	0.88	5	Suspect related to Massbank:LU049103 Triphenyl phosphate (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002122	CCMSLIB00010002122	0.88	5	Suspect related to Triphenylphosphate (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954260	CCMSLIB00009954260	0.85	6	Suspect related to Massbank:EQ363804 Triphenyl phosphate (TPP)|Triphenyl phosphate|Triphenoxyphosphine oxide (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009953297	CCMSLIB00009953297	0.74	5	Suspect related to Massbank:AU246403 Triphenylphosphate|triphenyl phosphate (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009953302	CCMSLIB00009953302	0.74	5	Suspect related to Massbank:AU246404 Triphenylphosphate|triphenyl phosphate (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009953318	CCMSLIB00009953318	0.74	5	Suspect related to Massbank:AU246406 Triphenylphosphate|triphenyl phosphate (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009999120	CCMSLIB00009999120	0.74	5	Suspect related to Spectral Match to Triphenyl phosphate from NIST14 (predicted molecular formula: C12H11O4P) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002105	CCMSLIB00010002105	0.74	5	Suspect related to Triphenyl phosphate (predicted molecular formula: unknown) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M+H]+	1
