USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009968921	CCMSLIB00009968921	0.87	6	Suspect related to NCGC00178646-02!2,4-dihydroxyheptadecyl acetate [IIN-based: Match] (predicted molecular formula: unknown) with delta m/z -42.01 (putative explanation: Glu->Ser substitution|Hydrolysis, deacetylation; atomic difference: -2C,-2H,-1O|-2C,-2H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009968901	CCMSLIB00009968901	0.87	6	Suspect related to NCGC00178646-02!2,4-dihydroxyheptadecyl acetate (predicted molecular formula: unknown) with delta m/z -60.021 (putative explanation: nan (reverse)|nan (reverse); atomic difference: -2C,-4H,-2O|-2H,-3N,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949282	CCMSLIB00009949282	0.83	6	Suspect related to Hexadecanedioic acid (predicted molecular formula: C16H30O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989396	CCMSLIB00009989396	0.83	6	Suspect related to Spectral Match to 9(10)-EpOME from NIST14 (predicted molecular formula: C16H30O3) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928793	CCMSLIB00009928793	0.83	5	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z 7.99 (putative explanation: unspecified; atomic difference: unspecified)	[M-C3H8O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978640	CCMSLIB00009978640	0.82	5	Suspect related to Palmitic acid alkyne (predicted molecular formula: C16H30O3) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009968919	CCMSLIB00009968919	0.74	5	Suspect related to NCGC00178646-02!2,4-dihydroxyheptadecyl acetate [IIN-based: Match] (predicted molecular formula: C16H32O2S) with delta m/z -42.064 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009936813	CCMSLIB00009936813	0.74	5	Suspect related to 3-Hydroxyoctadecanoic acid (predicted molecular formula: C16H32O4) with delta m/z -12.036 (putative explanation: Leu/Ile->Thr substitution|Val->Ser substitution|Dealkylation+hydroxylation; atomic difference: -2C,-4H,1O|-2C,-4H,1O|2C,4H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941715	CCMSLIB00009941715	0.72	5	Suspect related to Aleuritic acid (predicted molecular formula: unknown) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009954136	CCMSLIB00009954136	0.72	5	Suspect related to Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid (predicted molecular formula: C16H30O3) with delta m/z -10.021 (putative explanation: Pro->Ser substitution; atomic difference: -2C,-2H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004202	CCMSLIB00010004202	0.71	5	Suspect related to cis-13-Eicosenoic acid (predicted molecular formula: C16H32O4) with delta m/z -22.059 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010007076	CCMSLIB00010007076	0.7	5	Suspect related to trans-Vaccenic acid (predicted molecular formula: C16H30O3) with delta m/z -12.036 (putative explanation: Leu/Ile->Thr substitution|Val->Ser substitution|Dealkylation+hydroxylation; atomic difference: -2C,-4H,1O|-2C,-4H,1O|2C,4H,-1O)	[M+H]+	1
