Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.20.S.20C:scan:874	0.77	7	NoID
0.0	mzspec:MSV000079709:group1_P2_C5:scan:984	0.74	7	NoID
0.0	mzspec:MSV000079697:group1_P2_C5:scan:984	0.74	7	NoID
0.0	mzspec:MSV000079697:group1_P1_E4:scan:969	0.73	7	NoID
0.0	mzspec:MSV000079709:group1_P1_E4:scan:969	0.73	7	NoID
0.0	mzspec:MSV000079697:group5_P2_D8:scan:988	0.72	7	NoID
0.0	mzspec:MSV000079697:group5_P1_H2:scan:976	0.72	7	NoID
0.0	mzspec:MSV000079697:group5_P1_H5:scan:966	0.72	7	NoID
0.0	mzspec:MSV000079720:group5_P2_D8:scan:988	0.72	7	NoID
0.0	mzspec:MSV000079697:group1_P2_D4:scan:973	0.72	7	NoID
0.0	mzspec:MSV000079720:group5_P1_H2:scan:976	0.72	7	NoID
0.0	mzspec:MSV000079697:group1_P2_D9:scan:984	0.72	7	NoID
0.0	mzspec:MSV000079709:group1_P2_D9:scan:984	0.72	7	NoID
0.0	mzspec:MSV000079720:group5_P1_B3:scan:981	0.72	7	NoID
0.0	mzspec:MSV000079697:group5_P1_B3:scan:981	0.72	7	NoID
0.0	mzspec:MSV000079720:group5_P1_H5:scan:966	0.72	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_8:scan:950	0.72	7	NoID
0.0	mzspec:MSV000079709:group1_P2_D4:scan:973	0.72	7	NoID
0.0	mzspec:MSV000079697:group5_P1_G1:scan:971	0.71	7	NoID
0.0	mzspec:MSV000079697:group1_P2_E7:scan:971	0.71	7	NoID
0.0	mzspec:MSV000079697:group5_P1_A6:scan:997	0.71	7	NoID
0.0	mzspec:MSV000079697:group5_P1_G6:scan:974	0.71	7	NoID
0.0	mzspec:MSV000079709:group1_P2_D6:scan:973	0.71	7	NoID
0.0	mzspec:MSV000079697:group5_P2_B8:scan:985	0.71	7	NoID
0.0	mzspec:MSV000079720:group5_P1_A6:scan:997	0.71	7	NoID
0.0	mzspec:MSV000079720:group5_P2_B8:scan:985	0.71	7	NoID
0.0	mzspec:MSV000079720:group5_P1_G6:scan:974	0.71	7	NoID
0.0	mzspec:MSV000079709:group1_P2_E7:scan:971	0.71	7	NoID
0.0	mzspec:MSV000079697:group5_P1_B7_3:scan:969	0.71	7	NoID
0.0	mzspec:MSV000079697:group1_P2_D6:scan:973	0.71	7	NoID
0.0	mzspec:MSV000079720:group5_P1_G1:scan:971	0.71	7	NoID
0.0	mzspec:MSV000079720:group5_P1_B7_3:scan:969	0.71	7	NoID
-0.0	mzspec:MSV000080627:ONR_Stool_33:scan:966	0.71	6	NoID
0.0	mzspec:MSV000079697:group1_P1_C9:scan:966	0.7	7	NoID
0.0	mzspec:MSV000079697:group1_P2_E4:scan:964	0.7	7	NoID
0.0	mzspec:MSV000079709:group1_P1_C9:scan:966	0.7	7	NoID
0.0	mzspec:MSV000079709:group1_P2_E4:scan:964	0.7	7	NoID
0.0	mzspec:MSV000079709:group1_P2_E5:scan:967	0.7	7	NoID
0.0	mzspec:MSV000079697:group1_P2_E5:scan:967	0.7	7	NoID
0.0	mzspec:MSV000079709:group1_P1_E5:scan:970	0.7	7	NoID
0.0	mzspec:MSV000079720:group5_P1_F6:scan:975	0.7	7	NoID
0.0	mzspec:MSV000079720:group5_P1_B2:scan:978	0.7	7	NoID
0.0	mzspec:MSV000079697:group5_P1_F6:scan:975	0.7	7	NoID
0.0	mzspec:MSV000079697:group5_P1_B2:scan:978	0.7	7	NoID
0.0	mzspec:MSV000079697:group1_P1_E5:scan:970	0.7	7	NoID
