Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000081351:38950:scan:2084	0.77	9	NoID
0.0	mzspec:MSV000081351:39115:scan:2075	0.76	9	NoID
0.0	mzspec:MSV000083541:S1_100H2O:scan:1986	0.76	9	NoID
0.0	mzspec:MSV000081351:38741:scan:2166	0.75	9	NoID
0.0	mzspec:MSV000083541:S1_50MeOH_171006143047:scan:1991	0.75	9	NoID
0.0	mzspec:MSV000081351:38901:scan:2136	0.72	8	NoID
0.0	mzspec:MSV000081351:38857:scan:2149	0.71	8	NoID
0.0	mzspec:MSV000081351:38721:scan:2070	0.71	8	NoID
0.0	mzspec:MSV000081351:38886:scan:2030	0.71	8	NoID
0.0	mzspec:MSV000081351:38897:scan:2092	0.71	8	NoID
0.0	mzspec:MSV000081351:38945:scan:2118	0.7	8	NoID
