Delta Mass	USI	Cosine	Matching Peaks	Status
0.05	mzspec:MSV000083559:11713.Swab.Ctrl.3:scan:2953	0.84	9	NoID
0.04	mzspec:MSV000083559:11713.Swab.Ctrl.2:scan:2954	0.83	9	NoID
0.0	mzspec:MSV000080905:P2_EMP_31:scan:2862	0.78	7	NoID
0.05	mzspec:MSV000083559:11713.21.O.21D:scan:2788	0.75	7	NoID
0.03	mzspec:MSV000080905:P5_EMP_46:scan:2740	0.75	6	NoID
0.02	mzspec:MSV000083559:11713.18.S.18A.WYH6:scan:2893	0.75	6	NoID
0.05	mzspec:MSV000083559:11713.Swab.Ctrl.1.3:scan:2960	0.74	7	NoID
0.04	mzspec:MSV000083559:11713.17.O.17A:scan:2926	0.74	6	NoID
0.05	mzspec:MSV000083559:11713.25.O.25C:scan:2777	0.74	6	NoID
0.0	mzspec:MSV000080905:P3_EMP_30:scan:2812	0.73	6	NoID
0.03	mzspec:MSV000083559:11713.9.S.9E:scan:2877	0.73	6	NoID
0.05	mzspec:MSV000083559:11713.18.O.18B:scan:2863	0.73	6	NoID
0.03	mzspec:MSV000083559:11713.16.F.16F:scan:3107	0.73	6	NoID
0.04	mzspec:MSV000083559:11713.8.O.8C:scan:2917	0.72	6	NoID
0.05	mzspec:MSV000083559:11713.21.S.21A:scan:2913	0.72	5	NoID
0.04	mzspec:MSV000083559:11713.15.O.15F:scan:2882	0.72	5	NoID
0.05	mzspec:MSV000083559:11713.8.S.8C:scan:2922	0.72	5	NoID
0.05	mzspec:MSV000083559:11713.8.S.8E:scan:2895	0.72	5	NoID
0.05	mzspec:MSV000083559:11713.20.O.20C:scan:2816	0.71	6	NoID
0.03	mzspec:MSV000083559:11713.12.F.12C:scan:3004	0.71	6	NoID
0.05	mzspec:MSV000083559:11713.8.C.8A:scan:2921	0.71	6	NoID
0.05	mzspec:MSV000083559:11713.3.F.3A:scan:2950	0.71	6	NoID
0.02	mzspec:MSV000083559:11713.12.O.12C:scan:2792	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.16.O.16G:scan:2871	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.11.S.11D:scan:2926	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.18.O.18A.WGC7:scan:2863	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.25.O.25G:scan:2821	0.71	5	NoID
0.02	mzspec:MSV000083559:11713.11.F.11A:scan:2922	0.71	5	NoID
0.02	mzspec:MSV000083559:11713.16.O.16C:scan:2871	0.71	5	NoID
0.02	mzspec:MSV000083559:11713.15.F.15G:scan:3211	0.71	5	NoID
0.04	mzspec:MSV000083559:11713.22.S.22D:scan:2929	0.71	5	NoID
0.03	mzspec:MSV000083559:11713.3.F.3C:scan:2934	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.22.S.22B:scan:2923	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.21.S.21C:scan:2917	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.13.O.13D:scan:2889	0.71	5	NoID
0.05	mzspec:MSV000083559:11713.13.O.13F:scan:2920	0.7	6	NoID
0.03	mzspec:MSV000083559:11713.17.F.17C:scan:2991	0.7	6	NoID
0.05	mzspec:MSV000083559:11713.13.O.13C:scan:2909	0.7	5	NoID
0.04	mzspec:MSV000083559:11713.13.S.13D:scan:2909	0.7	5	NoID
0.05	mzspec:MSV000083559:11713.12.O.12F:scan:2883	0.7	5	NoID
0.05	mzspec:MSV000083559:11713.3.O.3A:scan:2905	0.7	5	NoID
0.05	mzspec:MSV000083559:11713.11.S.11E:scan:2949	0.7	5	NoID
0.05	mzspec:MSV000083559:11713.16.S.16G:scan:2898	0.7	5	NoID
0.05	mzspec:MSV000083559:11713.2.O.2E:scan:2906	0.7	5	NoID
0.03	mzspec:MSV000083559:11713.22.S.22E:scan:2906	0.7	5	NoID
0.05	mzspec:MSV000083559:11713.10.O.10H:scan:2880	0.7	5	NoID
0.05	mzspec:MSV000083559:11713.18.S.18C:scan:2915	0.7	5	NoID
0.03	mzspec:MSV000083559:11713.18.O.18D:scan:2822	0.7	5	NoID
0.02	mzspec:MSV000083559:11713.10.O.10B:scan:2906	0.7	5	NoID
0.02	mzspec:MSV000083559:11713.16.S.16D:scan:2920	0.7	5	NoID
0.02	mzspec:MSV000083559:11713.9.F.9D:scan:2920	0.7	5	NoID
