USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928837	CCMSLIB00009928837	0.89	9	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z 92.047 (putative explanation: unspecified; atomic difference: unspecified)	[M-C3H8O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009991831	CCMSLIB00009991831	0.88	10	Suspect related to Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 (predicted molecular formula: C19H38N3O4) with delta m/z 92.047 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990298	CCMSLIB00009990298	0.87	9	Suspect related to Spectral Match to 9Z,11E,13E-Octadecatrienoic acid ethyl ester from NIST14 (predicted molecular formula: C21H38O4) with delta m/z 48.019 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934550	CCMSLIB00009934550	0.85	9	Suspect related to 2-Arachidonoylglycerol (predicted molecular formula: C21H38O4) with delta m/z -23.999 (putative explanation: nan (reverse); atomic difference: -2C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998422	CCMSLIB00009998422	0.83	9	Suspect related to Spectral Match to Ricinoleic acid methyl ester from NIST14 (predicted molecular formula: C19H38N3O4) with delta m/z 60.021 (putative explanation: unspecified|unspecified; atomic difference: 2C,4H,2O|2H,3N,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003138475	CCMSLIB00003138475	0.83	9	Spectral Match to 1-Linoleoylglycerol from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989469	CCMSLIB00009989469	0.82	8	Suspect related to Spectral Match to 9(10)-EpOME from NIST14 (predicted molecular formula: C21H38O4) with delta m/z 58.042 (putative explanation: unspecified|PPG repeat unit|Reduced acrolein addition +58; atomic difference: 1C,4H,3N|3C,6H,1O|3C,6H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989764	CCMSLIB00009989764	0.81	8	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C21H40O5) with delta m/z 58.042 (putative explanation: unspecified|PPG repeat unit|Reduced acrolein addition +58; atomic difference: 1C,4H,3N|3C,6H,1O|3C,6H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965569	CCMSLIB00009965569	0.81	8	Suspect related to Monoolein (predicted molecular formula: C21H38O4) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009976021	CCMSLIB00009976021	0.8	8	Suspect related to NCGC00385642-01!1,4-dihydroxyheptadec-16-en-2-yl acetate (predicted molecular formula: C21H38O4) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981392	CCMSLIB00009981392	0.79	8	Suspect related to Roccellaric acid (predicted molecular formula: C21H38O4) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965433	CCMSLIB00009965433	0.79	8	Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C22H42O3) with delta m/z 2.05 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996106	CCMSLIB00009996106	0.79	8	Suspect related to Spectral Match to Monopalmitolein (9c) from NIST14 (predicted molecular formula: C22H42O3) with delta m/z 26.053 (putative explanation: Ser->Leu/Ile substitution; atomic difference: 3C,6H,-1O)	[M+H]+	1
