Delta Mass	USI	Cosine	Matching Peaks	Status
0.01	mzspec:MSV000082647:81909:scan:1507	0.97	8	NoID
0.0	mzspec:MSV000081351:38965:scan:1642	0.97	8	NoID
0.01	mzspec:MSV000081351:38744:scan:1689	0.97	8	NoID
0.0	mzspec:MSV000082647:81984:scan:1493	0.97	7	NoID
0.0	mzspec:MSV000088640:6035098:scan:1200	0.97	7	NoID
0.0	mzspec:MSV000082647:81983:scan:1492	0.96	7	NoID
0.01	mzspec:MSV000082433:M-448:scan:1323	0.96	7	NoID
0.01	mzspec:MSV000081351:38696:scan:1615	0.96	7	NoID
0.0	mzspec:MSV000082647:81913:scan:1489	0.96	7	NoID
0.0	mzspec:MSV000082647:81995:scan:1531	0.96	7	NoID
0.0	mzspec:MSV000082647:81994:scan:1500	0.96	7	NoID
0.0	mzspec:MSV000082647:81949:scan:1527	0.96	7	NoID
0.01	mzspec:MSV000088087:5823356:scan:1208	0.96	7	NoID
0.0	mzspec:MSV000086821:PLT1_A10:scan:3103	0.96	7	NoID
0.01	mzspec:MSV000082647:81975:scan:1490	0.96	7	NoID
0.0	mzspec:MSV000082647:81928:scan:1479	0.96	7	NoID
0.01	mzspec:MSV000081354:X3079261:scan:1531	0.96	7	NoID
0.0	mzspec:MSV000081351:38952:scan:1613	0.96	7	NoID
0.0	mzspec:MSV000082647:81954:scan:1513	0.96	7	NoID
0.01	mzspec:MSV000081351:38766:scan:1674	0.96	7	NoID
0.0	mzspec:MSV000082647:81920:scan:1503	0.96	7	NoID
0.0	mzspec:MSV000082647:81932:scan:1493	0.96	7	NoID
0.0	mzspec:MSV000082647:81951:scan:1504	0.96	7	NoID
0.0	mzspec:MSV000082647:81980:scan:1499	0.96	7	NoID
0.01	mzspec:MSV000082647:81948:scan:1489	0.96	7	NoID
0.01	mzspec:MSV000082647:81970:scan:1581	0.95	7	NoID
0.0	mzspec:MSV000082647:81944:scan:1484	0.95	7	NoID
0.0	mzspec:MSV000081351:39111:scan:1611	0.95	7	NoID
0.01	mzspec:MSV000081351:38862:scan:1655	0.95	7	NoID
0.0	mzspec:MSV000088137:donotuse3_12E:scan:1216	0.95	7	NoID
0.0	mzspec:MSV000081351:38989:scan:1688	0.95	7	NoID
0.01	mzspec:MSV000082647:81961:scan:1491	0.95	7	NoID
0.01	mzspec:MSV000082647:81915:scan:1482	0.95	7	NoID
0.0	mzspec:MSV000083559:11713.1.F.1C:scan:1257	0.95	7	NoID
0.01	mzspec:MSV000082647:81930:scan:1482	0.95	7	NoID
0.0	mzspec:MSV000082647:81937:scan:1464	0.95	7	NoID
-0.0	mzspec:MSV000088646:273615_BL:scan:1175	0.95	7	NoID
0.01	mzspec:MSV000081351:38945:scan:1616	0.95	7	NoID
0.0	mzspec:MSV000081351:38946:scan:1616	0.95	7	NoID
0.0	mzspec:MSV000081351:38774:scan:1648	0.95	7	NoID
0.0	mzspec:MSV000081351:38768:scan:1577	0.95	7	NoID
0.0	mzspec:MSV000082433:blank_extractionsolvent_1_161102124611:scan:1395	0.95	7	NoID
0.01	mzspec:MSV000081351:39121:scan:1702	0.95	7	NoID
0.0	mzspec:MSV000081351:38749:scan:1670	0.95	7	NoID
0.0	mzspec:MSV000082331:C6_Hand_swab_Peach_Peach2:scan:2681	0.94	8	NoID
0.0	mzspec:MSV000081351:38864:scan:1604	0.94	7	NoID
0.01	mzspec:MSV000082647:81952:scan:1486	0.94	7	NoID
-0.0	mzspec:MSV000082647:81929:scan:1469	0.94	7	NoID
0.0	mzspec:MSV000086821:PLT1_F8:scan:3061	0.94	7	NoID
0.0	mzspec:MSV000082433:blank_extractionsolvent_1_161102083442:scan:1405	0.94	7	NoID
-0.0	mzspec:MSV000080629:160:scan:1422	0.94	7	NoID
0.01	mzspec:MSV000081068:6:scan:1092	0.94	7	NoID
0.0	mzspec:MSV000080629:130:scan:1412	0.94	7	NoID
0.0	mzspec:MSV000086483:UTSW_01_D03:scan:1255	0.94	7	NoID
0.0	mzspec:MSV000081492:dhmc_7_10:scan:1563	0.94	7	NoID
0.01	mzspec:MSV000081492:dhmc_6_10:scan:1563	0.94	7	NoID
0.0	mzspec:MSV000080627:ONR_Stool_13:scan:1425	0.94	7	NoID
0.0	mzspec:MSV000088640:6034651:scan:1201	0.94	6	NoID
0.01	mzspec:MSV000088646:244976_BL:scan:1188	0.94	6	NoID
-0.0	mzspec:MSV000084314:MSV000082647:scan:32469	0.94	6	NoID
0.0	mzspec:MSV000084314:MSV000086821:scan:23401	0.94	6	NoID
0.01	mzspec:MSV000088646:273932_Y1:scan:1181	0.94	6	NoID
0.0	mzspec:MSV000088087:5820415:scan:1201	0.94	6	NoID
0.0	mzspec:MSV000084314:MSV000088087:scan:45919	0.94	6	NoID
0.0	mzspec:MSV000082647:81924:scan:1492	0.94	6	NoID
0.01	mzspec:MSV000082647:81963:scan:1514	0.93	7	NoID
0.01	mzspec:MSV000082331:C1_Peach_Peach2:scan:2998	0.93	7	NoID
0.01	mzspec:MSV000082647:81971:scan:1493	0.93	6	NoID
0.0	mzspec:MSV000082647:81918:scan:1474	0.93	6	NoID
0.01	mzspec:MSV000082647:81939:scan:1491	0.93	6	NoID
0.0	mzspec:MSV000088137:2013:scan:1198	0.93	6	NoID
0.0	mzspec:MSV000082647:81979:scan:1468	0.93	6	NoID
0.0	mzspec:MSV000082647:81946:scan:1482	0.93	6	NoID
0.0	mzspec:MSV000082647:81910:scan:1519	0.93	6	NoID
0.01	mzspec:MSV000082647:81911:scan:1504	0.93	6	NoID
0.0	mzspec:MSV000082647:81935:scan:1464	0.93	6	NoID
0.01	mzspec:MSV000082647:81958:scan:1472	0.93	6	NoID
0.0	mzspec:MSV000088137:mars00065:scan:1218	0.93	6	NoID
0.0	mzspec:MSV000088646:249446_Y1:scan:1196	0.93	6	NoID
0.0	mzspec:MSV000082647:82000:scan:1491	0.93	6	NoID
0.0	mzspec:MSV000082647:81945:scan:1468	0.93	6	NoID
0.0	mzspec:MSV000082647:81938:scan:1511	0.93	6	NoID
0.01	mzspec:MSV000082647:81973:scan:1532	0.93	6	NoID
0.01	mzspec:MSV000082647:81962:scan:1489	0.93	6	NoID
0.01	mzspec:MSV000082647:81982:scan:1497	0.93	6	NoID
0.01	mzspec:MSV000081354:X3079788:scan:1570	0.93	6	NoID
0.01	mzspec:MSV000081351:38715:scan:1683	0.93	6	NoID
0.0	mzspec:MSV000082647:81953:scan:1508	0.93	6	NoID
0.01	mzspec:MSV000082647:81940:scan:1513	0.93	6	NoID
0.0	mzspec:MSV000082647:81968:scan:1482	0.93	6	NoID
0.01	mzspec:MSV000082647:81967:scan:1486	0.93	6	NoID
0.01	mzspec:MSV000082647:81931:scan:1486	0.93	6	NoID
0.01	mzspec:MSV000082647:81989:scan:1469	0.93	6	NoID
0.01	mzspec:MSV000082647:81969:scan:1486	0.93	6	NoID
0.01	mzspec:MSV000082647:81947:scan:1501	0.93	6	NoID
0.0	mzspec:MSV000082647:81956:scan:1493	0.93	6	NoID
0.01	mzspec:MSV000082647:81959:scan:1512	0.93	6	NoID
0.0	mzspec:MSV000082647:81922:scan:1464	0.93	6	NoID
0.01	mzspec:MSV000082647:81986:scan:1473	0.93	6	NoID
-0.0	mzspec:MSV000088087:5848208:scan:1187	0.93	6	NoID
0.0	mzspec:MSV000082647:81957:scan:1473	0.93	6	NoID
0.0	mzspec:MSV000087612:61:scan:1170	0.93	6	NoID
0.0	mzspec:MSV000082647:81990:scan:1472	0.93	6	NoID
0.0	mzspec:MSV000084314:MSV000080629:scan:25759	0.93	6	NoID
0.0	mzspec:MSV000082647:81966:scan:1478	0.93	6	NoID
0.01	mzspec:MSV000084314:MSV000084556:scan:44138	0.93	6	NoID
0.0	mzspec:MSV000081492:dhmc_2_10:scan:1525	0.93	6	NoID
0.0	mzspec:MSV000082433:blank_extractionsolvent_2:scan:1321	0.93	6	NoID
0.01	mzspec:MSV000082647:81993:scan:1487	0.93	6	NoID
0.01	mzspec:MSV000082647:81987:scan:1493	0.93	6	NoID
0.0	mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:2621	0.92	7	NoID
0.0	mzspec:MSV000082331:D3_Tomato:scan:2697	0.92	7	NoID
0.0	mzspec:MSV000082647:81955:scan:1473	0.92	6	NoID
0.0	mzspec:MSV000081068:4:scan:1093	0.92	6	NoID
0.0	mzspec:MSV000088646:270307_Y1:scan:1177	0.92	6	NoID
0.01	mzspec:MSV000082647:81926:scan:1474	0.92	6	NoID
0.01	mzspec:MSV000082647:81992:scan:1490	0.92	6	NoID
0.0	mzspec:MSV000081949:jb418_alone_rep_2:scan:1900	0.92	6	NoID
0.0	mzspec:MSV000082647:81942:scan:1501	0.92	6	NoID
-0.0	mzspec:MSV000080629:156:scan:1409	0.92	6	NoID
0.0	mzspec:MSV000081351:38693:scan:1706	0.92	6	NoID
0.01	mzspec:MSV000082647:81960:scan:1470	0.92	6	NoID
0.01	mzspec:MSV000082647:81981:scan:1604	0.92	6	NoID
0.01	mzspec:MSV000088646:286786_BL:scan:1188	0.92	6	NoID
0.0	mzspec:MSV000082647:81997:scan:1478	0.92	6	NoID
0.01	mzspec:MSV000080629:153:scan:1399	0.92	6	NoID
0.0	mzspec:MSV000082647:81927:scan:1472	0.92	6	NoID
0.0	mzspec:MSV000082647:81985:scan:1480	0.92	6	NoID
0.01	mzspec:MSV000080629:147:scan:1402	0.92	6	NoID
0.0	mzspec:MSV000082433:blank_extractionsolvent_2_161102170743:scan:1328	0.92	6	NoID
0.0	mzspec:MSV000080629:150:scan:1419	0.92	6	NoID
0.01	mzspec:MSV000080629:151:scan:1385	0.92	6	NoID
0.01	mzspec:MSV000082647:81950:scan:1505	0.92	6	NoID
0.0	mzspec:MSV000082647:81991:scan:1522	0.92	6	NoID
0.0	mzspec:MSV000082647:81972:scan:1510	0.92	6	NoID
0.0	mzspec:MSV000087612:X00178211:scan:1179	0.92	6	NoID
0.01	mzspec:MSV000082647:81919:scan:1487	0.92	6	NoID
0.01	mzspec:MSV000081351:38762:scan:1722	0.92	6	NoID
0.01	mzspec:MSV000082647:81978:scan:1483	0.92	6	NoID
0.01	mzspec:MSV000082647:81988:scan:1524	0.92	6	NoID
0.01	mzspec:MSV000082647:81912:scan:1474	0.92	6	NoID
0.01	mzspec:MSV000082647:81974:scan:1519	0.92	6	NoID
0.01	mzspec:MSV000082647:81933:scan:1479	0.92	6	NoID
0.01	mzspec:MSV000081492:72847:scan:1576	0.92	6	NoID
0.0	mzspec:MSV000084556:FD020_T2:scan:1357	0.92	6	NoID
0.0	mzspec:MSV000081351:38801:scan:1671	0.92	6	NoID
0.01	mzspec:MSV000081351:39047:scan:1662	0.92	6	NoID
0.01	mzspec:MSV000081354:X3078535:scan:1537	0.92	6	NoID
0.0	mzspec:MSV000081351:38716:scan:1755	0.92	6	NoID
0.01	mzspec:MSV000082647:81925:scan:1473	0.92	6	NoID
0.0	mzspec:MSV000082647:81964:scan:1488	0.92	6	NoID
0.0	mzspec:MSV000082647:81965:scan:1565	0.92	6	NoID
0.01	mzspec:MSV000082647:81936:scan:1481	0.92	6	NoID
0.01	mzspec:MSV000082647:81914:scan:1495	0.92	6	NoID
0.01	mzspec:MSV000081351:38707:scan:1615	0.92	6	NoID
0.0	mzspec:MSV000081351:38731:scan:1622	0.92	6	NoID
0.01	mzspec:MSV000084556:FD026_T1:scan:1314	0.92	6	NoID
0.0	mzspec:MSV000081351:38992:scan:1659	0.92	6	NoID
0.01	mzspec:MSV000081351:38780:scan:1664	0.92	6	NoID
0.0	mzspec:MSV000082647:81934:scan:1490	0.92	5	NoID
0.0	mzspec:MSV000082647:81921:scan:1491	0.92	5	NoID
0.0	mzspec:MSV000082647:81923:scan:1490	0.92	5	NoID
0.01	mzspec:MSV000087612:X00176745:scan:1176	0.91	7	NoID
0.0	mzspec:MSV000082331:B3_Apple_Apple1:scan:3361	0.91	6	NoID
-0.0	mzspec:MSV000082647:81917:scan:1474	0.91	6	NoID
0.0	mzspec:MSV000083756:Fecal-2-7ACN-3H2O_RB9_173:scan:732	0.91	6	NoID
0.01	mzspec:MSV000082433:blank_extractionsolvent_1:scan:1389	0.91	6	NoID
0.01	mzspec:MSV000082647:81943:scan:1507	0.91	6	NoID
-0.0	mzspec:MSV000082331:A3_Peach_Peach1:scan:3082	0.91	6	NoID
0.0	mzspec:MSV000088640:6034870:scan:1207	0.91	6	NoID
0.01	mzspec:MSV000082331:D10_Hand_swab_Tomato:scan:2555	0.91	6	NoID
0.0	mzspec:MSV000083306:QEC18RT_F2_20181228211241:scan:629	0.91	6	NoID
0.01	mzspec:MSV000081351:38849:scan:1802	0.91	6	NoID
0.01	mzspec:MSV000081949:jb418_alone_rep_3:scan:1899	0.91	6	NoID
0.01	mzspec:MSV000081492:mayo_1_10:scan:1505	0.91	6	NoID
0.0	mzspec:MSV000081492:dhmc_6_1:scan:1568	0.91	6	NoID
0.0	mzspec:MSV000081351:39136:scan:1700	0.91	6	NoID
0.0	mzspec:MSV000088640:6034918:scan:1225	0.91	6	NoID
0.01	mzspec:MSV000081351:38932:scan:1598	0.91	6	NoID
0.01	mzspec:MSV000082433:M-864:scan:1333	0.91	6	NoID
-0.02	mzspec:MSV000086821:PLT2_D3:scan:3026	0.91	5	NoID
0.0	mzspec:MSV000088640:6035127:scan:1227	0.91	5	NoID
0.01	mzspec:MSV000083073:000094445:scan:1457	0.91	5	NoID
0.01	mzspec:MSV000083073:ONR_Primary_Turek_Rat_Plasma_Sirius:scan:27272	0.91	5	NoID
0.0	mzspec:MSV000088570:Lactobacillus_reuteri_CF48-3A_T72_BileSaltsAdded:scan:1204	0.91	5	NoID
0.0	mzspec:MSV000088640:6035148:scan:1208	0.91	5	NoID
-0.01	mzspec:MSV000083320:99664:scan:1610	0.9	6	NoID
0.0	mzspec:MSV000088137:2266:scan:1190	0.9	6	NoID
0.0	mzspec:MSV000088640:6035065:scan:1212	0.9	6	NoID
0.01	mzspec:MSV000080629:154:scan:1384	0.9	6	NoID
