USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931343	CCMSLIB00009931343	0.94	7	Suspect related to 12(13)-Epoxy-9Z-octadecenoic acid (predicted molecular formula: C16H28O3) with delta m/z -10.021 (putative explanation: Pro->Ser substitution; atomic difference: -2C,-2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988419	CCMSLIB00009988419	0.94	7	Suspect related to Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 (predicted molecular formula: C16H28O3) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009928661	CCMSLIB00009928661	0.85	7	Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C16H28O3) with delta m/z -86.073 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988056	CCMSLIB00009988056	0.84	7	Suspect related to Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 (predicted molecular formula: C19H28NO) with delta m/z -10.021 (putative explanation: Pro->Ser substitution; atomic difference: -2C,-2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978763	CCMSLIB00009978763	0.83	7	Suspect related to Palmitic acid alkyne (predicted molecular formula: C16H28O3) with delta m/z 34.005 (putative explanation: Hydroxylation, epoxidation|unspecified; atomic difference: 2H,2O|2H,2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989708	CCMSLIB00009989708	0.83	7	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C16H28O3) with delta m/z -46.042 (putative explanation: nan (reverse)|nan (reverse); atomic difference: -2C,-6H,-1O|-4H,-3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009929605	CCMSLIB00009929605	0.81	7	Suspect related to 1-Palmitoyl-2-linoleoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z -44.062 (putative explanation: nan (reverse); atomic difference: -3C,-8H)	[M-C18H32O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973130	CCMSLIB00009973130	0.8	6	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C14H30N3O4) with delta m/z -10.021 (putative explanation: Pro->Ser substitution; atomic difference: -2C,-2H,1O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009987993	CCMSLIB00009987993	0.79	6	Suspect related to Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 (predicted molecular formula: C16H28O3) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940326	CCMSLIB00009940326	0.79	5	Suspect related to 9,10-Dihydroxy-12Z-octadecenoic acid (predicted molecular formula: C16H28O3) with delta m/z -46.042 (putative explanation: nan (reverse)|nan (reverse); atomic difference: -2C,-6H,-1O|-4H,-3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949031	CCMSLIB00009949031	0.78	6	Suspect related to Heneicosapentaenoic acid methyl ester (predicted molecular formula: C16H28O3) with delta m/z -62.052 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009946629	CCMSLIB00009946629	0.78	6	Suspect related to Dodecanedioic acid (predicted molecular formula: C14H30N3O4) with delta m/z 74.073 (putative explanation: unspecified|unspecified; atomic difference: 2C,8H,3N|4C,10H,1O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931397	CCMSLIB00009931397	0.78	6	Suspect related to 12,13-Dihydroxy-9Z-octadecenoic acid (predicted molecular formula: C17H32O4) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951252	CCMSLIB00009951252	0.78	6	Suspect related to Linoleic acid methyl ester (predicted molecular formula: unknown) with delta m/z 5.974 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989665	CCMSLIB00009989665	0.78	6	Suspect related to Spectral Match to 9(S)-HpOTrE from NIST14 (predicted molecular formula: C16H30O4) with delta m/z -23.999 (putative explanation: nan (reverse); atomic difference: -2C)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010003905	CCMSLIB00010003905	0.78	6	Suspect related to cis-11-Eicosenoic acid (predicted molecular formula: C16H30O4) with delta m/z -24.074 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931902	CCMSLIB00009931902	0.77	6	Suspect related to 13[(2R,3S)-3-Pentyloxiranyl]-8Z-tridecenoic acid (predicted molecular formula: C16H28O3) with delta m/z -56.062 (putative explanation: Dealkylation|Leu/Ile->Gly substitution; atomic difference: -4C,-8H|-4C,-8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009993063	CCMSLIB00009993063	0.76	6	Suspect related to Spectral Match to Elaidic acid from NIST14 (predicted molecular formula: unknown) with delta m/z -14.052 (putative explanation: Lys->Asn substitution; atomic difference: -2C,-6H,1O)	[M+H]+	1
