file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:18NAVY28_v2_sup_2_rerun2_BH5_01_39793	-0.0	mzspec:MSV000084900:18NAVY28_v2_sup_2_rerun2_BH5_01_39793:scan:2501	1	0.8	7	MSV000084900	NoID	MSV000084900	18NAVY28_v2_sup_2_rerun2_BH5_01_39793.mzXML	complex
mzspec:MSV000084900:G74052_1x_10ul_RC12_01_19810	-0.0	mzspec:MSV000084900:G74052_1x_10ul_RC12_01_19810:scan:2469	1	0.79	7	MSV000084900	NoID	MSV000084900	G74052_1x_10ul_RC12_01_19810.mzXML	carrot
mzspec:MSV000084900:G74124_1x_10ul_RD10_01_19822	-0.0	mzspec:MSV000084900:G74124_1x_10ul_RD10_01_19822:scan:2469	1	0.79	6	MSV000084900	NoID	MSV000084900	G74124_1x_10ul_RD10_01_19822.mzXML	fleshy fruit
mzspec:MSV000084900:74092_1x_12ul_rerun_BB2_01_21453	-0.0	mzspec:MSV000084900:74092_1x_12ul_rerun_BB2_01_21453:scan:2439	1	0.79	5	MSV000084900	NoID	MSV000084900	74092_1x_12ul_rerun_BB2_01_21453.mzXML	kombucha
mzspec:MSV000084900:G74112_1x_10ul_RC9_01_19809	-0.0	mzspec:MSV000084900:G74112_1x_10ul_RC9_01_19809:scan:2464	1	0.77	6	MSV000084900	NoID	MSV000084900	G74112_1x_10ul_RC9_01_19809.mzXML	carrot
mzspec:MSV000084900:74004_1x_BD2_01_17474	-0.0	mzspec:MSV000084900:74004_1x_BD2_01_17474:scan:2475	1	0.77	5	MSV000084900	NoID	MSV000084900	74004_1x_BD2_01_17474.mzXML	white onion
mzspec:MSV000084900:74093_1x_BC2_01_20734	-0.01	mzspec:MSV000084900:74093_1x_BC2_01_20734:scan:2412	1	0.75	5	MSV000084900	NoID	MSV000084900	74093_1x_BC2_01_20734.mzXML	kombucha
mzspec:MSV000084900:G83435_1x_BA11_01_26375	-0.0	mzspec:MSV000084900:G83435_1x_BA11_01_26375:scan:2422	1	0.75	5	MSV000084900	NoID	MSV000084900	G83435_1x_BA11_01_26375.mzXML	apple
mzspec:MSV000084900:74125_1x_12ul_rerun_BA2_01_21387	-0.0	mzspec:MSV000084900:74125_1x_12ul_rerun_BA2_01_21387:scan:2456	1	0.75	5	MSV000084900	NoID	MSV000084900	74125_1x_12ul_rerun_BA2_01_21387.mzXML	kombucha
mzspec:MSV000084900:G87601_1x_rerun_10ul_RA11_01_26238	-0.0	mzspec:MSV000084900:G87601_1x_rerun_10ul_RA11_01_26238:scan:2446	1	0.74	5	MSV000084900	NoID	MSV000084900	G87601_1x_rerun_10ul_RA11_01_26238.mzXML	honey_macadamia
mzspec:MSV000084900:G86703_1x_RG6_01_21844	-0.0	mzspec:MSV000084900:G86703_1x_RG6_01_21844:scan:2434	1	0.74	5	MSV000084900	NoID	MSV000084900	G86703_1x_RG6_01_21844.mzXML	complex
mzspec:MSV000084900:18NAVY30_v1_sup_1_BH7_01_39790	-0.01	mzspec:MSV000084900:18NAVY30_v1_sup_1_BH7_01_39790:scan:2487	1	0.73	6	MSV000084900	NoID	MSV000084900	18NAVY30_v1_sup_1_BH7_01_39790.mzXML	complex
mzspec:MSV000084900:18NAVY30_v1_sup_5_BD8_01_39788	-0.0	mzspec:MSV000084900:18NAVY30_v1_sup_5_BD8_01_39788:scan:2485	1	0.72	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_sup_5_BD8_01_39788.mzXML	rice
mzspec:MSV000084900:G74008_1x_BF4_01_20216	-0.0	mzspec:MSV000084900:G74008_1x_BF4_01_20216:scan:2466	1	0.71	5	MSV000084900	NoID	MSV000084900	G74008_1x_BF4_01_20216.mzXML	complex
