USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965071	CCMSLIB00009965071	0.82	6	Suspect related to Methyl trans-vaccenate (predicted molecular formula: unknown) with delta m/z -12.036 (putative explanation: Leu/Ile->Thr substitution|Val->Ser substitution|Dealkylation+hydroxylation; atomic difference: -2C,-4H,1O|-2C,-4H,1O|2C,4H,-1O)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931898	CCMSLIB00009931898	0.82	6	Suspect related to 13[(2R,3S)-3-Pentyloxiranyl]-8Z-tridecenoic acid (predicted molecular formula: C17H32O3) with delta m/z -72.057 (putative explanation: nan (reverse); atomic difference: -2C,-6H,-3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009946488	CCMSLIB00009946488	0.81	6	Suspect related to Dodeca-2(E),4(E)-dienoic acid (predicted molecular formula: C16H28O2) with delta m/z 56.062 (putative explanation: Diethylation, analogous to Dimethylation|Gly->Leu/Ile substitution; atomic difference: 4C,8H|4C,8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004545	CCMSLIB00010004545	0.79	5	Suspect related to cis-9-Hexadecenoic acid (predicted molecular formula: C16H28O2) with delta m/z -2.016 (putative explanation: 2-amino-3-oxo-butanoic_acid|Intact disulfide bridge|Val->Pro substitution; atomic difference: -2H|-2H|-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981384	CCMSLIB00009981384	0.79	5	Suspect related to Roccellaric acid (predicted molecular formula: C16H28O2) with delta m/z -74.037 (putative explanation: nan (reverse)|nan (reverse); atomic difference: -1C,-4H,-3N,-1O|-3C,-6H,-2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939268	CCMSLIB00009939268	0.78	5	Suspect related to 5Z,8Z,14Z-Eicosatrienoic acid (predicted molecular formula: C16H28O2) with delta m/z -54.047 (putative explanation: nan (reverse); atomic difference: -4C,-6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973111	CCMSLIB00009973111	0.77	6	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C14H30N3O3) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997994	CCMSLIB00009997994	0.77	6	Suspect related to Spectral Match to Pinolenic acid from NIST14 (predicted molecular formula: C17H32O) with delta m/z -25.979 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949183	CCMSLIB00009949183	0.76	6	Suspect related to Hexadecanedioic acid (predicted molecular formula: C15H28O5) with delta m/z 1.979 (putative explanation: Val->Thr substitution|Demethylation+hydroxylation (on same or differing sites); atomic difference: -1C,-2H,1O|1O,-1C,-2H)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009929566	CCMSLIB00009929566	0.76	5	Suspect related to 1-Palmitoyl-2-linoleoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z -84.058 (putative explanation: unspecified; atomic difference: unspecified)	[M-C16H32O2+H]+	1
