Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000079720:group5_P1_G4:scan:515	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_G8:scan:516	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_D1:scan:514	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P2_D7:scan:523	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_D7:scan:516	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_C6:scan:517	1.0	9	NoID
0.0	mzspec:MSV000079697:group1_P2_H12:scan:314	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_F4:scan:517	1.0	9	NoID
0.0	mzspec:MSV000079710:group1_P2_H12:scan:314	1.0	9	NoID
0.0	mzspec:MSV000079709:group1_P2_H12:scan:314	1.0	9	NoID
0.0	mzspec:MSV000079717:group2_P1_C4:scan:521	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P2_D8:scan:518	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_E8:scan:514	1.0	9	NoID
0.0	mzspec:MSV000079697:group2_P1_E6:scan:524	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_B3:scan:513	1.0	9	NoID
0.0	mzspec:MSV000079717:group2_P1_E4:scan:522	1.0	9	NoID
0.0	mzspec:MSV000079697:group1_P1_D4:scan:522	1.0	9	NoID
0.0	mzspec:MSV000079717:group2_P1_E6:scan:524	1.0	9	NoID
0.0	mzspec:MSV000079717:group2_P1_C6:scan:528	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_C10:scan:515	1.0	9	NoID
0.0	mzspec:MSV000079697:group2_P1_C4:scan:521	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_H7:scan:523	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_F2:scan:518	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_E8:scan:514	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P2_F2:scan:525	1.0	9	NoID
0.0	mzspec:MSV000079719:group5_P2_F2:scan:525	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_C4:scan:512	1.0	9	NoID
0.0	mzspec:MSV000079697:group1_P2_D7:scan:528	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P2_B10:scan:523	1.0	9	NoID
0.0	mzspec:MSV000079709:group1_P2_D7:scan:528	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_D3:scan:517	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_G8:scan:516	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_G6:scan:376	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_D1:scan:514	1.0	9	NoID
0.0	mzspec:MSV000079709:group1_P1_D4:scan:522	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P2_D7:scan:523	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_H7:scan:523	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P2_B10:scan:523	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_C4:scan:512	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_G4:scan:515	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_G6:scan:376	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_D3:scan:517	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P1_B11:scan:514	1.0	9	NoID
0.0	mzspec:MSV000079720:group5_P1_B11:scan:514	1.0	9	NoID
0.0	mzspec:MSV000079697:group5_P2_D8:scan:518	1.0	9	NoID
0.0	mzspec:MSV000079710:group1_P1_B7:scan:538	1.0	9	NoID
