Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000083559:11713.6.S.6F:scan:1311	0.95	13	NoID
0.0	mzspec:MSV000083559:11713.10.S.10G:scan:1306	0.94	13	NoID
0.0	mzspec:MSV000083559:11713.16.S.16D:scan:1314	0.94	13	NoID
-0.0	mzspec:MSV000083559:11713.12.O.12C:scan:1262	0.94	13	NoID
0.0	mzspec:MSV000083559:11713.23.O.23B:scan:1324	0.93	13	NoID
0.0	mzspec:MSV000083559:11713.10.S.10D:scan:1330	0.93	13	NoID
0.0	mzspec:MSV000083559:11713.2.O.2B:scan:1281	0.93	13	NoID
0.0	mzspec:MSV000083559:11713.9.S.9A:scan:1321	0.93	13	NoID
0.0	mzspec:MSV000083559:11713.23.O.23D:scan:1272	0.93	13	NoID
-0.01	mzspec:MSV000083559:11713.24.S.24G:scan:1273	0.93	13	NoID
-0.0	mzspec:MSV000083559:11713.10.S.10E:scan:1298	0.93	13	NoID
0.0	mzspec:MSV000083559:11713.24.S.24F:scan:1264	0.93	12	NoID
0.0	mzspec:MSV000083559:11713.19.S.19G:scan:1292	0.93	12	NoID
-0.0	mzspec:MSV000083559:11713.25.S.25G:scan:1284	0.93	12	NoID
-0.0	mzspec:MSV000083559:11713.6.S.6B:scan:1312	0.92	13	NoID
0.0	mzspec:MSV000083559:11713.6.S.6E:scan:1319	0.92	13	NoID
0.0	mzspec:MSV000083559:11713.19.S.19A:scan:1319	0.92	13	NoID
-0.0	mzspec:MSV000083559:11713.25.S.25B:scan:1306	0.92	12	NoID
0.0	mzspec:MSV000083559:11713.4.O.4H:scan:1266	0.92	12	NoID
0.0	mzspec:MSV000083559:11713.17.S.17B:scan:1295	0.92	12	NoID
0.0	mzspec:MSV000079697:group1_P2_G4:scan:1552	0.92	12	NoID
0.0	mzspec:MSV000079710:group1_P2_G4:scan:1552	0.92	12	NoID
0.0	mzspec:MSV000083559:11713.9.O.9A:scan:1288	0.92	12	NoID
0.0	mzspec:MSV000083559:11713.18.S.18A.WYH6:scan:1299	0.91	13	NoID
0.0	mzspec:MSV000083559:11713.21.F.21D:scan:1314	0.91	13	NoID
-0.01	mzspec:MSV000082433:490:scan:1575	0.91	12	NoID
0.0	mzspec:MSV000083559:11713.18.O.18G:scan:1277	0.91	12	NoID
0.0	mzspec:MSV000083559:11713.15.S.15E:scan:1308	0.91	12	NoID
-0.0	mzspec:MSV000083559:11713.19.S.19C:scan:1303	0.91	12	NoID
-0.0	mzspec:MSV000083559:11713.8.S.8G:scan:1305	0.91	12	NoID
0.0	mzspec:MSV000079720:group5_P1_H7:scan:1593	0.91	12	NoID
0.0	mzspec:MSV000079697:group5_P1_H7:scan:1593	0.91	12	NoID
-0.0	mzspec:MSV000083559:11713.3.S.3B:scan:1260	0.91	12	NoID
