file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79523_1x_5ul_RA5_01_19786	0.0	mzspec:MSV000084900:G79523_1x_5ul_RA5_01_19786:scan:734	1	1.0	6	MSV000084900	NoID	MSV000084900	G79523_1x_5ul_RA5_01_19786.mzXML	supplement
mzspec:MSV000084900:G75759_1x_10ul_RG2_01_19892	-0.0	mzspec:MSV000084900:G75759_1x_10ul_RG2_01_19892:scan:734	1	1.0	6	MSV000084900	NoID	MSV000084900	G75759_1x_10ul_RG2_01_19892.mzXML	vitamin E
mzspec:MSV000084900:G87448_5x_RB8_01_26003	-0.0	mzspec:MSV000084900:G87448_5x_RB8_01_26003:scan:712	1	0.99	6	MSV000084900	NoID	MSV000084900	G87448_5x_RB8_01_26003.mzXML	plant
mzspec:MSV000084900:G87545_1x_BB4_01_26556	0.0	mzspec:MSV000084900:G87545_1x_BB4_01_26556:scan:722	1	0.98	6	MSV000084900	NoID	MSV000084900	G87545_1x_BB4_01_26556.mzXML	complex
mzspec:MSV000084900:G79494_1x_10ul_RF8_01_19883	-0.0	mzspec:MSV000084900:G79494_1x_10ul_RF8_01_19883:scan:725	1	0.98	5	MSV000084900	NoID	MSV000084900	G79494_1x_10ul_RF8_01_19883.mzXML	complex
mzspec:MSV000084900:G79490_1x_10ul_rerun_RF2_01_19932	0.0	mzspec:MSV000084900:G79490_1x_10ul_rerun_RF2_01_19932:scan:725	1	0.97	5	MSV000084900	NoID	MSV000084900	G79490_1x_10ul_rerun_RF2_01_19932.mzXML	complex
mzspec:MSV000084900:G86864_1x_RB8_01_23499	0.0	mzspec:MSV000084900:G86864_1x_RB8_01_23499:scan:715	1	0.96	6	MSV000084900	NoID	MSV000084900	G86864_1x_RB8_01_23499.mzXML	plant
mzspec:MSV000084900:G79489_1x_10ul_RC7_01_19807	-0.0	mzspec:MSV000084900:G79489_1x_10ul_RC7_01_19807:scan:721	1	0.96	5	MSV000084900	NoID	MSV000084900	G79489_1x_10ul_RC7_01_19807.mzXML	complex
mzspec:MSV000084900:G79492_1x_10ul_RB4_01_19785	-0.0	mzspec:MSV000084900:G79492_1x_10ul_RB4_01_19785:scan:728	1	0.95	5	MSV000084900	NoID	MSV000084900	G79492_1x_10ul_RB4_01_19785.mzXML	complex
mzspec:MSV000084900:G79491_1x_10ul_RB3_01_19784	-0.0	mzspec:MSV000084900:G79491_1x_10ul_RB3_01_19784:scan:727	1	0.88	5	MSV000084900	NoID	MSV000084900	G79491_1x_10ul_RB3_01_19784.mzXML	complex
