Delta Mass	USI	Cosine	Matching Peaks	Status
-0.04	mzspec:MSV000088137:2192:scan:948	0.97	7	NoID
-0.04	mzspec:MSV000082953:P1_D1:scan:1190	0.96	8	NoID
-0.03	mzspec:MSV000082433:690:scan:951	0.96	7	NoID
0.0	mzspec:MSV000082953:P5_C5:scan:1233	0.95	8	NoID
0.0	mzspec:MSV000082953:P5_D12:scan:1228	0.95	8	NoID
-0.04	mzspec:MSV000082433:228:scan:960	0.95	7	NoID
-0.03	mzspec:MSV000082433:M-156:scan:943	0.94	7	NoID
-0.04	mzspec:MSV000079709:group1_P1_A1:scan:944	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-387:scan:952	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-375:scan:982	0.94	7	NoID
-0.04	mzspec:MSV000082433:450:scan:958	0.94	7	NoID
-0.04	mzspec:MSV000082433:506:scan:1004	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-377:scan:957	0.94	7	NoID
-0.04	mzspec:MSV000082433:196:scan:962	0.94	7	NoID
-0.04	mzspec:MSV000079710:group1_P1_A1:scan:944	0.94	7	NoID
-0.04	mzspec:MSV000079697:group1_P1_A1:scan:944	0.94	7	NoID
-0.04	mzspec:MSV000082433:930:scan:961	0.94	7	NoID
-0.04	mzspec:MSV000088137:2191:scan:943	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-0170:scan:969	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-204:scan:949	0.94	7	NoID
-0.0	mzspec:MSV000082433:M-196:scan:956	0.94	7	NoID
-0.03	mzspec:MSV000082433:M-168:scan:967	0.94	7	NoID
-0.04	mzspec:MSV000082433:694:scan:966	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-355:scan:956	0.94	7	NoID
0.0	mzspec:MSV000082953:blank_swab_mid:scan:1246	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-179:scan:957	0.94	7	NoID
-0.04	mzspec:MSV000082433:194:scan:957	0.94	7	NoID
-0.0	mzspec:MSV000082433:504:scan:977	0.94	7	NoID
-0.04	mzspec:MSV000082433:458:scan:967	0.94	7	NoID
-0.04	mzspec:MSV000082433:578:scan:954	0.94	7	NoID
-0.04	mzspec:MSV000085944:skin_07_720_UB:scan:972	0.94	7	NoID
0.0	mzspec:MSV000088137:2106:scan:955	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-166:scan:968	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-700:scan:947	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-361:scan:957	0.94	7	NoID
-0.0	mzspec:MSV000082433:68:scan:954	0.94	7	NoID
-0.04	mzspec:MSV000082433:M-492:scan:935	0.94	7	NoID
0.0	mzspec:MSV000082953:P3_D12:scan:1239	0.93	8	NoID
-0.04	mzspec:MSV000082953:P3_C10:scan:1178	0.93	7	NoID
0.0	mzspec:MSV000082953:P4_C7:scan:1241	0.93	7	NoID
0.0	mzspec:MSV000082953:P2_C11:scan:1230	0.93	7	NoID
0.0	mzspec:MSV000082953:P5_C6:scan:1230	0.93	7	NoID
0.0	mzspec:MSV000082953:P5_D10:scan:1236	0.93	7	NoID
-0.04	mzspec:MSV000082953:P5_A5:scan:1194	0.93	7	NoID
-0.04	mzspec:MSV000082433:M-0029:scan:974	0.93	7	NoID
0.0	mzspec:MSV000079718:group2_P1_H12:scan:975	0.93	7	NoID
0.0	mzspec:MSV000083559:11713.6.S.6B:scan:876	0.93	7	NoID
0.0	mzspec:MSV000079697:group2_P1_H12:scan:975	0.93	7	NoID
-0.04	mzspec:MSV000082953:P1_D10:scan:1191	0.93	7	NoID
-0.04	mzspec:MSV000085944:skin_05_480_OF:scan:973	0.93	7	NoID
-0.03	mzspec:MSV000082433:170:scan:959	0.93	7	NoID
-0.04	mzspec:MSV000082433:M-491:scan:977	0.93	7	NoID
-0.0	mzspec:MSV000082433:M-212:scan:973	0.93	7	NoID
-0.04	mzspec:MSV000082433:M-441:scan:973	0.93	7	NoID
-0.04	mzspec:MSV000087087:5556791:scan:964	0.93	6	NoID
-0.03	mzspec:MSV000082433:550:scan:956	0.92	7	NoID
0.0	mzspec:MSV000082433:M-615:scan:971	0.92	7	NoID
0.0	mzspec:MSV000082953:P3_B4:scan:1240	0.92	7	NoID
-0.04	mzspec:MSV000082953:P1_A4:scan:1201	0.92	7	NoID
-0.0	mzspec:MSV000082433:M-363:scan:958	0.92	7	NoID
-0.03	mzspec:MSV000082433:180:scan:953	0.92	7	NoID
0.0	mzspec:MSV000082953:P2_A1:scan:1240	0.92	7	NoID
-0.04	mzspec:MSV000082433:152:scan:954	0.92	7	NoID
-0.03	mzspec:MSV000082433:292:scan:963	0.92	7	NoID
