Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000088137:mars00101:scan:1044	1.0	5	NoID
0.0	mzspec:MSV000087612:42:scan:1034	1.0	5	NoID
0.0	mzspec:MSV000088640:6034704:scan:1039	1.0	5	NoID
0.0	mzspec:MSV000088137:2065:scan:1033	1.0	5	NoID
0.0	mzspec:MSV000086415:44299049:scan:1022	0.99	5	NoID
0.0	mzspec:MSV000086415:77239958:scan:1038	0.99	5	NoID
-0.0	mzspec:MSV000088640:6034956:scan:1044	0.99	5	NoID
0.0	mzspec:MSV000086415:92023910:scan:1028	0.99	5	NoID
0.0	mzspec:MSV000086415:96892753:scan:1018	0.99	5	NoID
0.0	mzspec:MSV000088137:2005:scan:1026	0.99	5	NoID
0.0	mzspec:MSV000086415:33646937:scan:1027	0.99	5	NoID
-0.0	mzspec:MSV000088640:6034736:scan:1043	0.99	5	NoID
0.0	mzspec:MSV000086415:63874408:scan:1030	0.99	5	NoID
0.0	mzspec:MSV000088137:2146:scan:1030	0.99	5	NoID
0.0	mzspec:MSV000088640:6034783:scan:1043	0.99	5	NoID
0.0	mzspec:MSV000086415:47315778:scan:1023	0.99	5	NoID
0.0	mzspec:MSV000088137:2009:scan:1029	0.99	5	NoID
0.0	mzspec:MSV000087087:5556701:scan:1062	0.98	5	NoID
0.0	mzspec:MSV000088137:2218:scan:1023	0.98	5	NoID
0.0	mzspec:MSV000088137:2106:scan:1027	0.98	5	NoID
0.0	mzspec:MSV000088137:mars00083:scan:1040	0.98	5	NoID
0.0	mzspec:MSV000088137:2202:scan:1031	0.98	5	NoID
0.0	mzspec:MSV000088137:2217:scan:1022	0.98	5	NoID
0.0	mzspec:MSV000088137:2133:scan:1033	0.98	5	NoID
0.0	mzspec:MSV000088137:2255:scan:1025	0.98	5	NoID
0.0	mzspec:MSV000088137:mars00119:scan:1044	0.98	5	NoID
0.0	mzspec:MSV000088137:2227:scan:1032	0.98	5	NoID
0.0	mzspec:MSV000088137:mars00030:scan:1059	0.98	5	NoID
0.0	mzspec:MSV000088137:mars00033:scan:1047	0.98	5	NoID
0.0	mzspec:MSV000088137:mars00069:scan:1046	0.98	5	NoID
0.0	mzspec:MSV000088137:2155:scan:1042	0.98	5	NoID
