Delta Mass	USI	Cosine	Matching Peaks	Status
0.04	mzspec:MSV000086830:PLT6_B12:scan:4961	0.89	10	NoID
0.04	mzspec:MSV000086830:PLT6_B10:scan:4901	0.86	9	NoID
0.04	mzspec:MSV000086830:PLT6_F11:scan:4935	0.85	9	NoID
0.0	mzspec:MSV000080176:Blank_unfil_7_100:scan:2565	0.83	11	NoID
0.0	mzspec:MSV000080015:50mL_100mg_2:scan:4376	0.83	11	NoID
0.04	mzspec:MSV000086830:PLT6_B11:scan:4936	0.82	9	NoID
0.0	mzspec:MSV000080562:1000_Blank_MSMS:scan:3522	0.82	9	NoID
0.04	mzspec:MSV000081351:38824:scan:2700	0.8	11	NoID
0.04	mzspec:MSV000089834:Pig_34:scan:4126	0.79	10	NoID
0.04	mzspec:MSV000089834:Pig_27:scan:4245	0.79	10	NoID
0.04	mzspec:MSV000089834:Pig_28:scan:4281	0.79	9	NoID
0.04	mzspec:MSV000084884:Sacch00196_MS2:scan:6995	0.78	11	NoID
0.0	mzspec:MSV000082952:PPL_Blank_basic_1:scan:2752	0.78	8	NoID
0.04	mzspec:MSV000089834:Pig_35:scan:4208	0.77	10	NoID
0.04	mzspec:MSV000081351:38719:scan:2665	0.77	10	NoID
0.04	mzspec:MSV000089834:Pig_17:scan:4067	0.77	9	NoID
0.04	mzspec:MSV000089834:Pig_29:scan:4071	0.77	9	NoID
0.04	mzspec:MSV000089834:Pig_24:scan:4493	0.76	9	NoID
0.04	mzspec:MSV000089834:Pig_18:scan:4274	0.76	9	NoID
0.04	mzspec:MSV000089834:Pig_32:scan:4283	0.76	8	NoID
0.04	mzspec:MSV000089834:Pig_31:scan:4018	0.76	8	NoID
0.04	mzspec:MSV000089834:Pig_19:scan:4232	0.75	10	NoID
0.0	mzspec:MSV000087694:36:scan:1504	0.75	9	NoID
0.03	mzspec:MSV000083300:BP000097002_p:scan:2176	0.75	9	NoID
0.04	mzspec:MSV000089834:Pig_33:scan:4145	0.75	9	NoID
0.04	mzspec:MSV000088324:Pos_LC1:scan:1033	0.75	9	NoID
0.04	mzspec:MSV000086830:PLT6_F10:scan:4939	0.75	8	NoID
0.0	mzspec:MSV000087694:47:scan:1498	0.74	9	NoID
0.0	mzspec:MSV000088324:Pos_NC80:scan:1235	0.74	9	NoID
