USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010003121	CCMSLIB00010003121	0.89	7	Suspect related to Uvaol (predicted molecular formula: C23H49N5O4) with delta m/z 16.997 (putative explanation: Asn->Met substitution; atomic difference: 1C,3H,-1N,-1O,1S)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009920454	CCMSLIB00009920454	0.84	7	Suspect related to (1R,3aS,9bS,11aR)-7-hydroxy-1-[(2R)-4-hydroxy-6-methylhept-5-en-2-yl]-3a,6,6,9b,11a-pentamethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-4-one (predicted molecular formula: C19H45N11O2) with delta m/z 3.02 (putative explanation: C isotope and reduction|Trideuteration; atomic difference: (13)C,2H|-3H,3H[2])	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009948068	CCMSLIB00009948068	0.83	7	Suspect related to Ginsenoside F1 (predicted molecular formula: unknown) with delta m/z 18.975 (putative explanation: Lys->Phe substitution; atomic difference: 3C,-3H,-1N)	[M-C6H16O8+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009942829	CCMSLIB00009942829	0.83	7	Suspect related to Bacoside A3 (predicted molecular formula: unknown) with delta m/z -13.014 (putative explanation: unspecified; atomic difference: unspecified)	[M-C17H30O15+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009948144	CCMSLIB00009948144	0.82	7	Suspect related to Ginsenoside Rg3 (R-form) (predicted molecular formula: unknown) with delta m/z 16.997 (putative explanation: Asn->Met substitution; atomic difference: 1C,3H,-1N,-1O,1S)	[M-C12H24O12+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951768	CCMSLIB00009951768	0.82	7	Suspect related to Lupenone (predicted molecular formula: C23H47N5O3) with delta m/z 16.997 (putative explanation: Asn->Met substitution; atomic difference: 1C,3H,-1N,-1O,1S)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926247	CCMSLIB00009926247	0.79	7	Suspect related to .beta.-Amyrin (predicted molecular formula: C28H49N3O2) with delta m/z 32.994 (putative explanation: unspecified; atomic difference: 1H,2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947682	CCMSLIB00009947682	0.79	7	Suspect related to Friedelin (predicted molecular formula: C28H47N3O) with delta m/z 14.981 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009943185	CCMSLIB00009943185	0.79	7	Suspect related to Betulin (predicted molecular formula: C28H49N3O2) with delta m/z 16.997 (putative explanation: Asn->Met substitution; atomic difference: 1C,3H,-1N,-1O,1S)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009948069	CCMSLIB00009948069	0.77	7	Suspect related to Ginsenoside F1 (predicted molecular formula: unknown) with delta m/z 19.012 (putative explanation: Oxidised 2H(3) labelled Methionine|Gln->Phe substitution; atomic difference: -3H,3H[2],1O|4C,1H,-1N,-1O)	[M-C6H16O8+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951828	CCMSLIB00009951828	0.74	7	Suspect related to Lupeol (predicted molecular formula: C28H49N3O2) with delta m/z 32.994 (putative explanation: unspecified; atomic difference: 1H,2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950579	CCMSLIB00009950579	0.74	7	Suspect related to Lanosterol (predicted molecular formula: C28H49N3O2) with delta m/z 32.994 (putative explanation: unspecified; atomic difference: 1H,2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926254	CCMSLIB00009926254	0.74	7	Suspect related to .beta.-Amyrin acetate (predicted molecular formula: C28H49N3O2) with delta m/z -27.029 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009922189	CCMSLIB00009922189	0.71	6	Suspect related to (2Z,6S)-6-[(1S,3aS,9aR,11aS)-3a,6,6,9a,11a-pentamethyl-7-oxo-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl]-2-methylhept-2-enoic acid (predicted molecular formula: C30H49O2) with delta m/z -12.985 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009942121	CCMSLIB00009942121	0.71	6	Suspect related to Anemosapogenin (predicted molecular formula: unknown) with delta m/z 32.994 (putative explanation: unspecified; atomic difference: 1H,2O)	[M-CH4O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009999521	CCMSLIB00009999521	0.71	6	Suspect related to Spectral Match to Uvaol from NIST14 (predicted molecular formula: C23H47N5O3) with delta m/z -1.011 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
