USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009964696	CCMSLIB00009964696	0.87	6	Suspect related to Methyl 12-hydroxystearate (predicted molecular formula: C21H40O5) with delta m/z 58.005 (putative explanation: Ala->Glu substitution|Gly->Asp substitution|Iodoacetic acid derivative|unspecified|unspecified; atomic difference: 2C,2H,2O|2C,2H,2O|2C,2H,2O|2C,2H,2O|3N,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996367	CCMSLIB00009996367	0.85	6	Suspect related to Spectral Match to N-Cyclohexanecarbonylpentadecylamine from NIST14 (predicted molecular formula: C21H38O4) with delta m/z 16.941 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988384	CCMSLIB00009988384	0.85	6	Suspect related to Spectral Match to 13-Docosenamide, (Z)- from NIST14 (predicted molecular formula: C21H38O4) with delta m/z 16.941 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004121	CCMSLIB00010004121	0.84	6	Suspect related to cis-13-Docosenoic acid (predicted molecular formula: C21H38O4) with delta m/z 33.963 (putative explanation: Chlorination of tyrosine residues; atomic difference: 1Cl,-1H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977619	CCMSLIB00009977619	0.84	6	Suspect related to Oleic acid (predicted molecular formula: C21H38O4) with delta m/z 90.031 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010004792	CCMSLIB00010004792	0.84	7	Suspect related to cis-Vaccenic acid (predicted molecular formula: C21H40O5) with delta m/z 90.031 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010007127	CCMSLIB00010007127	0.84	6	Suspect related to trans-Vaccenic acid (predicted molecular formula: C21H38O4) with delta m/z 72.021 (putative explanation: unspecified|Dihydroxy methylglyoxal adduct|Gly->Glu substitution|carboxyethyl|methylglyoxal-derived carboxyethyllysine; atomic difference: 1C,2H,3N,1O|3C,4H,2O|3C,4H,2O|3C,4H,2O|3C,4H,2O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009927766	CCMSLIB00009927766	0.84	7	Suspect related to 1-(10Z-Heptadecenoyl)-sn-glycero-3-phospho-(1'-rac-glycerol) (predicted molecular formula: unknown) with delta m/z 30.011 (putative explanation: Ala->Thr substitution|Gly->Ser substitution|desmethylation + reduction of sulfoxide|formaldehyde induced modifications|hydroxymethyl; atomic difference: 1C,2H,1O|1C,2H,1O|1C,2H,1O|1C,2H,1O|1C,2H,1O)	[M-C3H9O6P+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977738	CCMSLIB00009977738	0.84	7	Suspect related to Oleic acid methyl ester (predicted molecular formula: unknown) with delta m/z 90.031 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009929157	CCMSLIB00009929157	0.84	6	Suspect related to 1-Oleoyl-2-palmitoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z 15.995 (putative explanation: Ala->Ser substitution|Oxidation or Hydroxylation|Phe->Tyr substitution; atomic difference: 1O|1O|1O)	[M-C16H32O2+H]+	1
