file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000087148:GNPS - AH-30	0.0	mzspec:MSV000087148:GNPS - AH-30:scan:14106	1	0.93	7	MSV000087148	NoID	MSV000087148/peak/GNPS - AH-30.mzXML	MSV000087148/GNPS - AH-30.mzXML	MSV000087148	Nelumbo nucifera	4432	No	No	No
mzspec:MSV000086644:325_RMF147_6ul_GA5_01_22536	0.02	mzspec:MSV000086644:325_RMF147_6ul_GA5_01_22536:scan:4860	1	0.93	7	MSV000086644	NoID	MSV000086644/ccms_peak/20201229_Myoporeae_full_dataset/325_RMF147_6ul_GA5_01_22536.mzML	MSV000086644/325_RMF147_6ul_GA5_01_22536.mzML	MSV000086644	Eremophila arachnoides	2652479	No	No	No
mzspec:MSV000087728:VGF142_H01_pos	0.0	mzspec:MSV000087728:VGF142_H01_pos:scan:2734	1	0.93	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF142_H01_pos.mzML	MSV000087728/VGF142_H01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF150_F01_pos	-0.0	mzspec:MSV000087728:VGF150_F01_pos:scan:2714	1	0.93	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF150_F01_pos.mzML	MSV000087728/VGF150_F01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF143_B01_pos	0.02	mzspec:MSV000087728:VGF143_B01_pos:scan:2706	1	0.93	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF143_B01_pos.mzML	MSV000087728/VGF143_B01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087148:GNPS - AH-30_20210310130423	0.0	mzspec:MSV000087148:GNPS - AH-30_20210310130423:scan:24525	1	0.92	7	MSV000087148	NoID	MSV000087148/peak/GNPS - AH-30_20210310130423.mzXML	MSV000087148/GNPS - AH-30_20210310130423.mzXML	MSV000087148	Nelumbo nucifera	4432	No	No	No
mzspec:MSV000086644:207_RMF32_6ul_BA7_01_22407	0.01	mzspec:MSV000086644:207_RMF32_6ul_BA7_01_22407:scan:4854	1	0.92	6	MSV000086644	NoID	MSV000086644/ccms_peak/20201229_Myoporeae_full_dataset/207_RMF32_6ul_BA7_01_22407.mzML	MSV000086644/207_RMF32_6ul_BA7_01_22407.mzML	MSV000086644	Myoporum parvifolium	86640	No	No	No
mzspec:MSV000086644:409_RMF274_6ul_GB1_01_22628	0.01	mzspec:MSV000086644:409_RMF274_6ul_GB1_01_22628:scan:4851	1	0.92	6	MSV000086644	NoID	MSV000086644/ccms_peak/20201229_Myoporeae_full_dataset/409_RMF274_6ul_GB1_01_22628.mzML	MSV000086644/409_RMF274_6ul_GB1_01_22628.mzML	MSV000086644	Eremophila paisleyi	2652590	No	No	No
mzspec:MSV000087728:VGF151_H01_pos	-0.0	mzspec:MSV000087728:VGF151_H01_pos:scan:2808	1	0.92	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF151_H01_pos.mzML	MSV000087728/VGF151_H01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF155_F01_pos	0.0	mzspec:MSV000087728:VGF155_F01_pos:scan:2652	1	0.92	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF155_F01_pos.mzML	MSV000087728/VGF155_F01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF159_A01_pos	0.0	mzspec:MSV000087728:VGF159_A01_pos:scan:2666	1	0.92	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF159_A01_pos.mzML	MSV000087728/VGF159_A01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF142_C01_pos	-0.0	mzspec:MSV000087728:VGF142_C01_pos:scan:2726	1	0.92	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF142_C01_pos.mzML	MSV000087728/VGF142_C01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF146_C01_pos	-0.0	mzspec:MSV000087728:VGF146_C01_pos:scan:2654	1	0.92	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF146_C01_pos.mzML	MSV000087728/VGF146_C01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF158_F01_pos	-0.0	mzspec:MSV000087728:VGF158_F01_pos:scan:2672	1	0.92	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF158_F01_pos.mzML	MSV000087728/VGF158_F01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF143_A01_pos	-0.0	mzspec:MSV000087728:VGF143_A01_pos:scan:2710	1	0.92	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF143_A01_pos.mzML	MSV000087728/VGF143_A01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000087728:VGF159_E01_pos	-0.0	mzspec:MSV000087728:VGF159_E01_pos:scan:2660	1	0.92	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF159_E01_pos.mzML	MSV000087728/VGF159_E01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
