Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000089558:I_C7-B1:scan:1994	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_16:scan:1955	1.0	6	NoID
0.0	mzspec:MSV000089558:378_9:scan:2181	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C1-B1:scan:2024	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_9:scan:1740	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM289:scan:3010	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C4-B7:scan:2158	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C10-B21:scan:2092	1.0	6	NoID
-0.0	mzspec:MSV000089558:I_C8-B21:scan:2177	1.0	6	NoID
0.0	mzspec:MSV000089558:355_8:scan:1927	1.0	6	NoID
-0.0	mzspec:MSV000089558:Blank_Solvent_12:scan:2078	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C1-B14:scan:2019	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C10-B21:scan:2969	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM602:scan:2961	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_13_no_inj:scan:1796	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM599:scan:2966	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C5-B7:scan:2014	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C7-B7:scan:2078	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C7-B14:scan:2117	1.0	6	NoID
0.0	mzspec:MSV000089558:378_2:scan:1922	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C3-B7:scan:1979	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_15:scan:1916	1.0	6	NoID
-0.0	mzspec:MSV000089558:I_C2-B1:scan:1770	1.0	6	NoID
-0.0	mzspec:MSV000089558:I_C4-B21:scan:1958	1.0	6	NoID
-0.0	mzspec:MSV000089558:Mom_C9-B21:scan:1929	1.0	6	NoID
-0.0	mzspec:MSV000089558:Blank_26_no_inj:scan:2004	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_13:scan:2077	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM500:scan:2950	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C4-B7:scan:2014	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_20:scan:3023	1.0	6	NoID
0.0	mzspec:MSV000089558:357_3:scan:3019	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C6-B21:scan:2092	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM550:scan:2973	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_22_no_inj:scan:1969	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM487:scan:2961	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM574:scan:2973	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C10-B1:scan:1948	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM600:scan:2985	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_21:scan:2082	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C8-B14:scan:1921	1.0	6	NoID
-0.0	mzspec:MSV000089558:Mom_C5-B21:scan:2125	1.0	6	NoID
-0.0	mzspec:MSV000089558:Mom_C3_B21:scan:2038	1.0	6	NoID
-0.0	mzspec:MSV000089558:Blank_28_no_inj:scan:2078	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C4-B21:scan:2033	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C1-B7:scan:2013	1.0	6	NoID
0.0	mzspec:MSV000089558:378_12:scan:2060	1.0	6	NoID
-0.0	mzspec:MSV000089558:QC_Mix_06:scan:2068	1.0	6	NoID
-0.0	mzspec:MSV000088546:4057073947:scan:2903	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C10-B7:scan:2065	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C1-B7:scan:2104	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C6-B14:scan:2123	1.0	6	NoID
-0.0	mzspec:MSV000089558:I_C10-B7:scan:2004	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_25_no_inj:scan:2029	1.0	6	NoID
-0.0	mzspec:MSV000089558:Mom_C5_B14:scan:2061	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C10-B14:scan:2141	1.0	6	NoID
-0.0	mzspec:MSV000089558:Mom_C8-B21:scan:1922	1.0	6	NoID
-0.0	mzspec:MSV000089558:Blank_14_no_inj:scan:1890	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM591:scan:2987	1.0	6	NoID
-0.0	mzspec:MSV000088646:281753_Y1:scan:2972	1.0	6	NoID
0.0	mzspec:MSV000089558:359_8:scan:3034	1.0	6	NoID
-0.0	mzspec:MSV000088646:220834_Y3:scan:3038	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_18_no_inj:scan:2110	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM613:scan:2983	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_32_no_inj:scan:2163	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C1-B21:scan:2014	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C1-B21:scan:2023	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_11:scan:2166	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C6-B7:scan:2950	1.0	6	NoID
0.0	mzspec:MSV000089558:I_C7-B14:scan:2115	1.0	6	NoID
0.0	mzspec:MSV000089313:QC_Mix_05:scan:2959	1.0	6	NoID
0.0	mzspec:MSV000089558:Blank_20_no_inj:scan:2055	1.0	6	NoID
-0.0	mzspec:MSV000089558:356_15:scan:2164	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM509:scan:2958	1.0	6	NoID
0.0	mzspec:MSV000089558:Mom_C1-B14:scan:2009	1.0	6	NoID
0.0	mzspec:MSV000089558:353_8:scan:3015	1.0	6	NoID
0.0	mzspec:MSV000089313:14HM536:scan:2967	1.0	6	NoID
-0.0	mzspec:MSV000088040:Bacteroides_cellulosilyticus_DSM_14838_SI-2:scan:2991	0.99	6	NoID
0.0	mzspec:MSV000089558:Mom_C7-B21:scan:2197	0.99	6	NoID
0.0	mzspec:MSV000089313:Blank_Solvent_12:scan:2961	0.99	6	NoID
0.0	mzspec:MSV000089313:14HM552:scan:2972	0.99	6	NoID
0.0	mzspec:MSV000089558:I_C4-B14:scan:2036	0.99	6	NoID
0.0	mzspec:MSV000089558:I_C8-B7:scan:2106	0.99	6	NoID
-0.0	mzspec:MSV000088040:Closhidium_histolytica_AO25_CO-2:scan:3062	0.99	6	NoID
0.0	mzspec:MSV000089558:Blank_33_no_inj:scan:2134	0.99	6	NoID
-0.0	mzspec:MSV000089558:353_10:scan:3014	0.99	6	NoID
0.0	mzspec:MSV000089558:Mom_C9_B7:scan:2988	0.99	6	NoID
0.0	mzspec:MSV000089558:Mom_C8-B7:scan:2052	0.99	6	NoID
0.0	mzspec:MSV000089313:14HM544:scan:2968	0.99	6	NoID
0.0	mzspec:MSV000089558:MEI_C9_B21:scan:3018	0.99	6	NoID
0.0	mzspec:MSV000089558:353_13:scan:2137	0.99	6	NoID
0.0	mzspec:MSV000089313:14HM508:scan:2951	0.99	6	NoID
0.0	mzspec:MSV000089558:Blank_19_no_inj:scan:2980	0.99	6	NoID
0.0	mzspec:MSV000089313:14HM221:scan:3013	0.99	6	NoID
-0.0	mzspec:MSV000088646:230362_Y3:scan:3030	0.99	6	NoID
-0.0	mzspec:MSV000088646:217049_Y3:scan:3051	0.99	6	NoID
0.0	mzspec:MSV000089558:Mom_C8-B14:scan:2961	0.99	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_10:scan:2037	0.99	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_14:scan:2230	0.99	6	NoID
0.0	mzspec:MSV000089558:Blank_15_no_inj:scan:1962	0.99	6	NoID
-0.0	mzspec:MSV000089558:I_C6-B14:scan:2110	0.99	6	NoID
0.0	mzspec:MSV000089558:I_C3-B1:scan:2100	0.99	6	NoID
0.0	mzspec:MSV000089313:14HM311:scan:2994	0.99	6	NoID
0.0	mzspec:MSV000089313:14HM588:scan:2977	0.99	6	NoID
-0.0	mzspec:MSV000088646:246594_Y1:scan:3004	0.99	6	NoID
0.0	mzspec:MSV000089313:14HM559:scan:2960	0.98	6	NoID
0.0	mzspec:MSV000089313:14HM308:scan:2997	0.98	6	NoID
0.0	mzspec:MSV000089313:14HM312:scan:2991	0.98	6	NoID
0.0	mzspec:MSV000089313:14HM397:scan:2988	0.98	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_19:scan:2187	0.98	6	NoID
-0.0	mzspec:MSV000088646:296305_Y3:scan:2982	0.98	6	NoID
0.0	mzspec:MSV000089558:Blank_17_no_inj:scan:2995	0.98	6	NoID
-0.0	mzspec:MSV000088646:212896_Y3:scan:3007	0.98	6	NoID
0.0	mzspec:MSV000089313:14HM240:scan:3011	0.98	6	NoID
-0.0	mzspec:MSV000088646:Blank_C1_P09:scan:2925	0.98	6	NoID
0.0	mzspec:MSV000089558:Mom_C3-B14:scan:2146	0.98	6	NoID
0.0	mzspec:MSV000089313:14HM472:scan:3000	0.98	6	NoID
-0.0	mzspec:MSV000088646:290533_Y1:scan:2976	0.98	6	NoID
0.0	mzspec:MSV000089313:Blank_44_no_inj:scan:2994	0.98	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_18:scan:2014	0.98	6	NoID
0.0	mzspec:MSV000089313:Blank_49_no_inj:scan:2995	0.98	6	NoID
-0.0	mzspec:MSV000088546:4057071584:scan:2923	0.98	5	NoID
