Delta Mass	USI	Cosine	Matching Peaks	Status
-0.03	mzspec:MSV000081354:X3079790:scan:2498	0.72	6	NoID
-0.03	mzspec:MSV000081354:X3080020:scan:2475	0.72	6	NoID
-0.03	mzspec:MSV000081354:X3078572:scan:2528	0.72	6	NoID
-0.03	mzspec:MSV000081354:X3079732:scan:2469	0.72	6	NoID
-0.03	mzspec:MSV000081354:X3079398:scan:2489	0.72	6	NoID
-0.03	mzspec:MSV000081354:X3079265:scan:2476	0.72	6	NoID
-0.03	mzspec:MSV000081354:X3079258:scan:2510	0.71	6	NoID
-0.03	mzspec:MSV000088324:Pos_LC1:scan:1060	0.71	6	NoID
-0.03	mzspec:MSV000081354:X3079967:scan:2493	0.71	6	NoID
-0.03	mzspec:MSV000081354:X3079588:scan:2509	0.71	6	NoID
