USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998743	CCMSLIB00009998743	0.77	5	Suspect related to Spectral Match to Sumaresinolic acid from NIST14 (predicted molecular formula: unknown) with delta m/z -38.015 (putative explanation: Dealkyneation, dealkylation+aromatic ring opening; atomic difference: -3C,-2H)	[229.2]	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947535	CCMSLIB00009947535	0.76	5	Suspect related to Farnesal (predicted molecular formula: C14H24O) with delta m/z -12.0 (putative explanation: formaldehyde adduct (reverse)|methylation and reduction (reverse)|nan (reverse); atomic difference: -1C|-1C|-1C)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938421	CCMSLIB00009938421	0.76	5	Suspect related to 5.alpha.-Androst-1-ene-3.beta.,17.beta.-diol (predicted molecular formula: unknown) with delta m/z -64.031 (putative explanation: nan (reverse); atomic difference: -5C,-4H)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938875	CCMSLIB00009938875	0.76	5	Suspect related to 5.alpha.-Pregnane-3.alpha.,17-diol-20-one (predicted molecular formula: unknown) with delta m/z -90.048 (putative explanation: Dealkylation, dearylation, debenzylation|Phe->Gly substitution; atomic difference: -7C,-6H|-7C,-6H)	[M-3H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009920197	CCMSLIB00009920197	0.74	5	Suspect related to (-)-Caryophyllene oxide (predicted molecular formula: C30H50O3) with delta m/z -12.0 (putative explanation: formaldehyde adduct (reverse)|methylation and reduction (reverse)|nan (reverse); atomic difference: -1C|-1C|-1C)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949882	CCMSLIB00009949882	0.74	5	Suspect related to Isosteviol (predicted molecular formula: unknown) with delta m/z -64.031 (putative explanation: nan (reverse); atomic difference: -5C,-4H)	[M-CH4O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950134	CCMSLIB00009950134	0.74	5	Suspect related to Kirenol (predicted molecular formula: unknown) with delta m/z -76.031 (putative explanation: Dephenylation, didealkynelatoin|Phe->Ala substitution|Tyr->Ser substitution; atomic difference: -6C,-4H|-6C,-4H|-6C,-4H)	[M-4H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002949	CCMSLIB00010002949	0.74	5	Suspect related to Ursolic acid methyl ester (predicted molecular formula: unknown) with delta m/z -12.0 (putative explanation: formaldehyde adduct (reverse)|methylation and reduction (reverse)|nan (reverse); atomic difference: -1C|-1C|-1C)	[M-C16H28O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938024	CCMSLIB00009938024	0.74	5	Suspect related to 5-Androstene-3.beta.,17.beta.-diol (predicted molecular formula: unknown) with delta m/z -9.984 (putative explanation: unspecified; atomic difference: unspecified)	[M-C4H10O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938171	CCMSLIB00009938171	0.73	5	Suspect related to 5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)- (predicted molecular formula: unknown) with delta m/z -44.026 (putative explanation: Dealkoxylation, dehydroxyethylation|Thr->Gly substitution; atomic difference: -1C,-2H,-1O|-2C,-4H,-1O)	[M-C7H8ClNO2S+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950144	CCMSLIB00009950144	0.73	5	Suspect related to Kirenol (predicted molecular formula: unknown) with delta m/z -64.031 (putative explanation: nan (reverse); atomic difference: -5C,-4H)	[M-CH8O4+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010000844	CCMSLIB00010000844	0.73	5	Suspect related to Steviol (predicted molecular formula: unknown) with delta m/z -64.031 (putative explanation: nan (reverse); atomic difference: -5C,-4H)	[M-CH4O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949654	CCMSLIB00009949654	0.72	5	Suspect related to Isoalantolactone (predicted molecular formula: C13H20O2) with delta m/z -42.01 (putative explanation: Glu->Ser substitution|Hydrolysis, deacetylation; atomic difference: -2C,-2H,-1O|-2C,-2H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979992	CCMSLIB00009979992	0.72	5	Suspect related to Polygodial (predicted molecular formula: C13H20O2) with delta m/z -26.015 (putative explanation: Alkyl loss (typically partial loss from ring)|Pro->Ala substitution; atomic difference: -2C,-2H|-2C,-2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979991	CCMSLIB00009979991	0.71	5	Suspect related to Polygodial (predicted molecular formula: C12H16O3) with delta m/z -26.052 (putative explanation: Leu/Ile->Ser substitution; atomic difference: -3C,-6H,1O)	[M-H2O+H]+	1
