USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009959832	CCMSLIB00009959832	0.97	7	Suspect related to Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one (predicted molecular formula: C12H18O2) with delta m/z -38.015 (putative explanation: Dealkyneation, dealkylation+aromatic ring opening; atomic difference: -3C,-2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940533	CCMSLIB00009940533	0.94	7	Suspect related to 9-Hydroperoxy-10E,12Z,15Z-octadecatrienoic acid (predicted molecular formula: H14N13O) with delta m/z -98.074 (putative explanation: Acetone chemical artifact (reverse); atomic difference: -6C,-10H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940419	CCMSLIB00009940419	0.93	7	Suspect related to 9,12-Octadecadiynoic acid (predicted molecular formula: C12H18O2) with delta m/z -82.078 (putative explanation: nan (reverse); atomic difference: -6C,-10H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951203	CCMSLIB00009951203	0.92	7	Suspect related to Linoleic acid methyl ester (predicted molecular formula: unknown) with delta m/z -68.099 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965784	CCMSLIB00009965784	0.91	6	Suspect related to Myristoleic acid (predicted molecular formula: C12H20O3) with delta m/z -14.052 (putative explanation: Lys->Asn substitution; atomic difference: -2C,-6H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950991	CCMSLIB00009950991	0.91	6	Suspect related to Linoelaidic acid (predicted molecular formula: C12H20O3) with delta m/z -68.099 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998549	CCMSLIB00009998549	0.9	6	Suspect related to Spectral Match to Stearidonic acid from NIST14 (predicted molecular formula: C12H18O2) with delta m/z -82.078 (putative explanation: nan (reverse); atomic difference: -6C,-10H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938093	CCMSLIB00009938093	0.9	6	Suspect related to 5-Heptenoic acid, 7-[(1S,2S,3S,5R)-3-[[(4-iodophenyl)sulfonyl]amino]-6,6-dimethylbicyclo[3.1.1]hept-2-yl]-, (5Z)- (predicted molecular formula: unknown) with delta m/z -54.047 (putative explanation: nan (reverse); atomic difference: -4C,-6H)	[M-C6H6INO2S+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931771	CCMSLIB00009931771	0.89	6	Suspect related to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid (predicted molecular formula: C12H20O3) with delta m/z -82.078 (putative explanation: nan (reverse); atomic difference: -6C,-10H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009945173	CCMSLIB00009945173	0.88	6	Suspect related to Curcumol (predicted molecular formula: C12H20O3) with delta m/z -24.037 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997568	CCMSLIB00009997568	0.88	6	Suspect related to Spectral Match to Perillaldehyde from NIST14 (predicted molecular formula: unknown) with delta m/z 26.016 (putative explanation: Acetaldehyde +26|Ala->Pro substitution|unspecified; atomic difference: 2C,2H|2C,2H|2C,2H)	[M+H+H2O]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990230	CCMSLIB00009990230	0.87	6	Suspect related to Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14 (predicted molecular formula: C12H20O3) with delta m/z -82.078 (putative explanation: nan (reverse); atomic difference: -6C,-10H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988397	CCMSLIB00009988397	0.87	6	Suspect related to Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 (predicted molecular formula: C12H18O2) with delta m/z -100.089 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
